variant,continent,year,dependencyratio2064
estimates,908,1950,74.745
estimates,908,1951,74.964
estimates,908,1952,74.823
estimates,908,1953,74.826
estimates,908,1954,74.917
estimates,908,1955,74.899
estimates,908,1956,74.593
estimates,908,1957,74.287
estimates,908,1958,74.027
estimates,908,1959,73.969
estimates,908,1960,74.228
estimates,908,1961,74.935
estimates,908,1962,75.897
estimates,908,1963,76.953
estimates,908,1964,77.876
estimates,908,1965,78.503
estimates,908,1966,78.991
estimates,908,1967,79.154
estimates,908,1968,79.076
estimates,908,1969,78.901
estimates,908,1970,78.727
estimates,908,1971,78.549
estimates,908,1972,78.326
estimates,908,1973,78.045
estimates,908,1974,77.676
estimates,908,1975,77.202
estimates,908,1976,76.983
estimates,908,1977,76.643
estimates,908,1978,76.13
estimates,908,1979,75.365
estimates,908,1980,74.327
estimates,908,1981,73.211
estimates,908,1982,71.871
estimates,908,1983,70.485
estimates,908,1984,69.272
estimates,908,1985,68.348
estimates,908,1986,67.931
estimates,908,1987,67.717
estimates,908,1988,67.637
estimates,908,1989,67.585
estimates,908,1990,67.487
estimates,908,1991,67.573
estimates,908,1992,67.56
estimates,908,1993,67.447
estimates,908,1994,67.234
estimates,908,1995,66.915
estimates,908,1996,66.483
estimates,908,1997,65.998
estimates,908,1998,65.474
estimates,908,1999,64.944
estimates,908,2000,64.44
estimates,908,2001,64.234
estimates,908,2002,64.038
estimates,908,2003,63.792
estimates,908,2004,63.403
estimates,908,2005,62.825
estimates,908,2006,62.354
estimates,908,2007,61.742
estimates,908,2008,61.115
estimates,908,2009,60.63
estimates,908,2010,60.372
estimates,908,2011,60.469
estimates,908,2012,60.708
estimates,908,2013,61.1
estimates,908,2014,61.643
estimates,908,2015,62.329
medium_variant,908,2015,62.329
medium_variant,908,2016,63.191
medium_variant,908,2017,64.218
medium_variant,908,2018,65.349
medium_variant,908,2019,66.496
medium_variant,908,2020,67.615
medium_variant,908,2021,68.819
medium_variant,908,2022,69.998
medium_variant,908,2023,71.137
medium_variant,908,2024,72.236
medium_variant,908,2025,73.293
medium_variant,908,2026,74.389
medium_variant,908,2027,75.423
medium_variant,908,2028,76.384
medium_variant,908,2029,77.252
medium_variant,908,2030,78.01
medium_variant,908,2031,78.708
medium_variant,908,2032,79.322
medium_variant,908,2033,79.865
medium_variant,908,2034,80.369
medium_variant,908,2035,80.869
medium_variant,908,2036,81.414
medium_variant,908,2037,81.954
medium_variant,908,2038,82.504
medium_variant,908,2039,83.065
medium_variant,908,2040,83.63
medium_variant,908,2041,84.231
medium_variant,908,2042,84.846
medium_variant,908,2043,85.481
medium_variant,908,2044,86.148
medium_variant,908,2045,86.862
medium_variant,908,2046,87.644
medium_variant,908,2047,88.461
medium_variant,908,2048,89.317
medium_variant,908,2049,90.208
medium_variant,908,2050,91.123
medium_variant,908,2051,92.038
medium_variant,908,2052,92.985
medium_variant,908,2053,93.905
medium_variant,908,2054,94.711
medium_variant,908,2055,95.344
medium_variant,908,2056,95.779
medium_variant,908,2057,96.083
medium_variant,908,2058,96.244
medium_variant,908,2059,96.257
medium_variant,908,2060,96.13
medium_variant,908,2061,95.832
medium_variant,908,2062,95.434
medium_variant,908,2063,94.968
medium_variant,908,2064,94.481
medium_variant,908,2065,94.011
medium_variant,908,2066,93.511
medium_variant,908,2067,93.056
medium_variant,908,2068,92.666
medium_variant,908,2069,92.368
medium_variant,908,2070,92.179
medium_variant,908,2071,92.042
medium_variant,908,2072,92.033
medium_variant,908,2073,92.138
medium_variant,908,2074,92.329
medium_variant,908,2075,92.579
medium_variant,908,2076,92.817
medium_variant,908,2077,93.133
medium_variant,908,2078,93.513
medium_variant,908,2079,93.935
medium_variant,908,2080,94.381
medium_variant,908,2081,94.758
medium_variant,908,2082,95.18
medium_variant,908,2083,95.63
medium_variant,908,2084,96.085
medium_variant,908,2085,96.534
medium_variant,908,2086,96.839
medium_variant,908,2087,97.157
medium_variant,908,2088,97.474
medium_variant,908,2089,97.78
medium_variant,908,2090,98.072
medium_variant,908,2091,98.163
medium_variant,908,2092,98.253
medium_variant,908,2093,98.347
medium_variant,908,2094,98.452
medium_variant,908,2095,98.574
medium_variant,908,2096,98.491
medium_variant,908,2097,98.441
medium_variant,908,2098,98.438
medium_variant,908,2099,98.491
medium_variant,908,2100,98.605
high_variant,908,2015,62.3290713073335
low_variant,908,2015,62.3290713073335
constant_fertility,908,2015,62.3290713073335
instant_replacement,908,2015,62.3290713073335
zero_migration,908,2015,62.3290713073335
constant_mortality,908,2015,62.3290713073335
no_change,908,2015,62.3290713073335
high_variant,908,2020,68.9634784102854
low_variant,908,2020,66.2661215313413
constant_fertility,908,2020,67.258118926383
instant_replacement,908,2020,70.0725966418374
zero_migration,908,2020,67.8318778644294
constant_mortality,908,2020,67.3033392890705
no_change,908,2020,66.9466064107909
high_variant,908,2025,76.7766404906493
low_variant,908,2025,69.808544290914
constant_fertility,908,2025,72.3323312511922
instant_replacement,908,2025,78.0221439145132
zero_migration,908,2025,73.8433212547006
constant_mortality,908,2025,72.4044740621284
no_change,908,2025,71.4428313355901
high_variant,908,2030,84.1159572758097
low_variant,908,2030,71.9047379875882
constant_fertility,908,2030,76.4134533400925
instant_replacement,908,2030,84.8220838545498
zero_migration,908,2030,78.896142418757
constant_mortality,908,2030,76.2875409157479
no_change,908,2030,74.6855525067935
high_variant,908,2035,89.606122991097
low_variant,908,2035,72.1408282486762
constant_fertility,908,2035,78.6918617971964
instant_replacement,908,2035,89.6270152959036
zero_migration,908,2035,82.072415500168
constant_mortality,908,2035,78.0915823606584
no_change,908,2035,75.903474749494
high_variant,908,2040,92.3429279859184
low_variant,908,2040,74.7228273181638
constant_fertility,908,2040,81.4560087048068
instant_replacement,908,2040,89.2608507406805
zero_migration,908,2040,85.3018546720464
constant_mortality,908,2040,79.6159844458918
no_change,908,2040,77.4109134250118
high_variant,908,2045,94.4263646022468
low_variant,908,2045,79.003998994466
constant_fertility,908,2045,84.8624388615561
instant_replacement,908,2045,90.3061356550233
zero_migration,908,2045,89.1817974762804
constant_mortality,908,2045,81.4720067693671
no_change,908,2045,79.3986034318436
high_variant,908,2050,97.3167219292339
low_variant,908,2050,84.9713989849131
constant_fertility,908,2050,89.0556762432936
instant_replacement,908,2050,93.4397128223567
zero_migration,908,2050,94.3018998779744
constant_mortality,908,2050,84.226819983738
no_change,908,2050,82.0148375952309
high_variant,908,2055,100.834141884498
low_variant,908,2055,90.7187652743591
constant_fertility,908,2055,92.9360019347934
instant_replacement,908,2055,97.1947888320496
zero_migration,908,2055,99.3481132741111
constant_mortality,908,2055,86.8463288479947
no_change,908,2055,84.1962836206691
high_variant,908,2060,101.26226781917
low_variant,908,2060,92.9363204792999
constant_fertility,908,2060,93.5838796083589
instant_replacement,908,2060,97.6414952064625
zero_migration,908,2060,100.295029041162
constant_mortality,908,2060,86.2990433653375
no_change,908,2060,83.3849412218364
high_variant,908,2065,98.5747388445229
low_variant,908,2065,92.4036650459297
constant_fertility,908,2065,91.9129438344083
instant_replacement,908,2065,94.631055091407
zero_migration,908,2065,97.6154491884932
constant_mortality,908,2065,83.2567167309266
no_change,908,2065,80.6241082075426
high_variant,908,2070,95.2650736594837
low_variant,908,2070,93.0601455377274
