variant,continent,year,dependencyratio2064
estimates,905,1950,74.197
estimates,905,1951,75.573
estimates,905,1952,76.957
estimates,905,1953,78.575
estimates,905,1954,80.454
estimates,905,1955,82.502
estimates,905,1956,84.274
estimates,905,1957,86.086
estimates,905,1958,87.792
estimates,905,1959,89.248
estimates,905,1960,90.397
estimates,905,1961,92.033
estimates,905,1962,93.211
estimates,905,1963,93.944
estimates,905,1964,94.255
estimates,905,1965,94.147
estimates,905,1966,93.646
estimates,905,1967,92.818
estimates,905,1968,91.83
estimates,905,1969,90.804
estimates,905,1970,89.752
estimates,905,1971,88.397
estimates,905,1972,87.052
estimates,905,1973,85.66
estimates,905,1974,84.124
estimates,905,1975,82.407
estimates,905,1976,81.305
estimates,905,1977,80.027
estimates,905,1978,78.672
estimates,905,1979,77.344
estimates,905,1980,76.084
estimates,905,1981,74.76
estimates,905,1982,73.468
estimates,905,1983,72.299
estimates,905,1984,71.318
estimates,905,1985,70.538
estimates,905,1986,70.158
estimates,905,1987,69.903
estimates,905,1988,69.751
estimates,905,1989,69.663
estimates,905,1990,69.596
estimates,905,1991,69.666
estimates,905,1992,69.768
estimates,905,1993,69.86
estimates,905,1994,69.872
estimates,905,1995,69.759
estimates,905,1996,69.675
estimates,905,1997,69.39
estimates,905,1998,68.991
estimates,905,1999,68.57
estimates,905,2000,68.152
estimates,905,2001,67.688
estimates,905,2002,67.293
estimates,905,2003,66.91
estimates,905,2004,66.471
estimates,905,2005,65.973
estimates,905,2006,65.844
estimates,905,2007,65.655
estimates,905,2008,65.474
estimates,905,2009,65.385
estimates,905,2010,65.423
estimates,905,2011,65.625
estimates,905,2012,65.798
estimates,905,2013,65.966
estimates,905,2014,66.192
estimates,905,2015,66.545
medium_variant,905,2015,66.545
medium_variant,905,2016,67.099
medium_variant,905,2017,67.894
medium_variant,905,2018,68.856
medium_variant,905,2019,69.87
medium_variant,905,2020,70.875
medium_variant,905,2021,72.078
medium_variant,905,2022,73.229
medium_variant,905,2023,74.344
medium_variant,905,2024,75.458
medium_variant,905,2025,76.574
medium_variant,905,2026,77.641
medium_variant,905,2027,78.689
medium_variant,905,2028,79.686
medium_variant,905,2029,80.577
medium_variant,905,2030,81.336
medium_variant,905,2031,81.949
medium_variant,905,2032,82.433
medium_variant,905,2033,82.815
medium_variant,905,2034,83.141
medium_variant,905,2035,83.439
medium_variant,905,2036,83.671
medium_variant,905,2037,83.883
medium_variant,905,2038,84.058
medium_variant,905,2039,84.152
medium_variant,905,2040,84.142
medium_variant,905,2041,84.013
medium_variant,905,2042,83.804
medium_variant,905,2043,83.572
medium_variant,905,2044,83.402
medium_variant,905,2045,83.351
medium_variant,905,2046,83.379
medium_variant,905,2047,83.538
medium_variant,905,2048,83.791
medium_variant,905,2049,84.065
medium_variant,905,2050,84.311
medium_variant,905,2051,84.496
medium_variant,905,2052,84.677
medium_variant,905,2053,84.887
medium_variant,905,2054,85.174
medium_variant,905,2055,85.559
medium_variant,905,2056,86.007
medium_variant,905,2057,86.581
medium_variant,905,2058,87.203
medium_variant,905,2059,87.764
medium_variant,905,2060,88.211
medium_variant,905,2061,88.493
medium_variant,905,2062,88.673
medium_variant,905,2063,88.806
medium_variant,905,2064,88.96
medium_variant,905,2065,89.161
medium_variant,905,2066,89.268
medium_variant,905,2067,89.437
medium_variant,905,2068,89.644
medium_variant,905,2069,89.875
medium_variant,905,2070,90.134
medium_variant,905,2071,90.295
medium_variant,905,2072,90.499
medium_variant,905,2073,90.748
medium_variant,905,2074,91.013
medium_variant,905,2075,91.258
medium_variant,905,2076,91.305
medium_variant,905,2077,91.367
medium_variant,905,2078,91.443
medium_variant,905,2079,91.551
medium_variant,905,2080,91.721
medium_variant,905,2081,91.785
medium_variant,905,2082,91.917
medium_variant,905,2083,92.133
medium_variant,905,2084,92.418
medium_variant,905,2085,92.743
medium_variant,905,2086,92.903
medium_variant,905,2087,93.146
medium_variant,905,2088,93.435
medium_variant,905,2089,93.742
medium_variant,905,2090,94.078
medium_variant,905,2091,94.255
medium_variant,905,2092,94.462
medium_variant,905,2093,94.718
medium_variant,905,2094,95.03
medium_variant,905,2095,95.385
medium_variant,905,2096,95.513
medium_variant,905,2097,95.705
medium_variant,905,2098,95.949
medium_variant,905,2099,96.227
medium_variant,905,2100,96.533
high_variant,905,2015,66.5447954877655
low_variant,905,2015,66.5447954877655
constant_fertility,905,2015,66.5447954877655
instant_replacement,905,2015,66.5447954877655
zero_migration,905,2015,66.5447954877655
constant_mortality,905,2015,66.5447954877655
no_change,905,2015,66.5447954877655
high_variant,905,2020,72.2601404490112
low_variant,905,2020,69.4902512889178
constant_fertility,905,2020,70.8464366561406
instant_replacement,905,2020,72.0535319702145
zero_migration,905,2020,70.8241403368051
constant_mortality,905,2020,70.6789837699266
no_change,905,2020,70.6502669899967
high_variant,905,2025,80.22377242386
low_variant,905,2025,72.9248791923608
constant_fertility,905,2025,76.4040380196457
instant_replacement,905,2025,78.9198038243138
zero_migration,905,2025,76.9264889105042
constant_mortality,905,2025,75.9881375644043
no_change,905,2025,75.8180086857112
high_variant,905,2030,87.8018030389638
low_variant,905,2030,74.8698655942658
constant_fertility,905,2030,81.0020916090298
instant_replacement,905,2030,84.7872548510643
zero_migration,905,2030,82.422174126742
constant_mortality,905,2030,80.1216443378625
no_change,905,2030,79.788089307873
high_variant,905,2035,92.6158622324901
low_variant,905,2035,74.2688703134231
constant_fertility,905,2035,82.9433437032229
instant_replacement,905,2035,87.9104633230624
zero_migration,905,2035,85.220125260171
