variant,continent,year,dependencyratio2064
estimates,903,1950,120.866
estimates,903,1951,121.706
estimates,903,1952,122.173
estimates,903,1953,122.409
estimates,903,1954,122.504
estimates,903,1955,122.506
estimates,903,1956,123.642
estimates,903,1957,124.517
estimates,903,1958,125.192
estimates,903,1959,125.717
estimates,903,1960,126.132
estimates,903,1961,127.6
estimates,903,1962,128.807
estimates,903,1963,129.785
estimates,903,1964,130.545
estimates,903,1965,131.099
estimates,903,1966,132.469
estimates,903,1967,133.464
estimates,903,1968,134.161
estimates,903,1969,134.626
estimates,903,1970,134.9
estimates,903,1971,135.904
estimates,903,1972,136.63
estimates,903,1973,137.123
estimates,903,1974,137.416
estimates,903,1975,137.538
estimates,903,1976,138.158
estimates,903,1977,138.514
estimates,903,1978,138.675
estimates,903,1979,138.69
estimates,903,1980,138.584
estimates,903,1981,139.262
estimates,903,1982,139.649
estimates,903,1983,139.813
estimates,903,1984,139.815
estimates,903,1985,139.686
estimates,903,1986,140.08
estimates,903,1987,140.24
estimates,903,1988,140.192
estimates,903,1989,139.927
estimates,903,1990,139.436
estimates,903,1991,139.334
estimates,903,1992,138.884
estimates,903,1993,138.156
estimates,903,1994,137.229
estimates,903,1995,136.161
estimates,903,1996,135.734
estimates,903,1997,135.167
estimates,903,1998,134.464
estimates,903,1999,133.599
estimates,903,2000,132.571
estimates,903,2001,131.949
estimates,903,2002,131.111
estimates,903,2003,130.123
estimates,903,2004,129.062
estimates,903,2005,127.977
estimates,903,2006,127.213
estimates,903,2007,126.36
estimates,903,2008,125.482
estimates,903,2009,124.639
estimates,903,2010,123.859
estimates,903,2011,123.316
estimates,903,2012,122.787
estimates,903,2013,122.259
estimates,903,2014,121.689
estimates,903,2015,121.049
medium_variant,903,2015,121.049
medium_variant,903,2016,120.648
medium_variant,903,2017,120.078
medium_variant,903,2018,119.392
medium_variant,903,2019,118.649
medium_variant,903,2020,117.868
medium_variant,903,2021,117.136
medium_variant,903,2022,116.377
medium_variant,903,2023,115.56
medium_variant,903,2024,114.642
medium_variant,903,2025,113.614
medium_variant,903,2026,112.722
medium_variant,903,2027,111.718
medium_variant,903,2028,110.619
medium_variant,903,2029,109.441
medium_variant,903,2030,108.199
medium_variant,903,2031,107.065
medium_variant,903,2032,105.854
medium_variant,903,2033,104.61
medium_variant,903,2034,103.382
medium_variant,903,2035,102.195
medium_variant,903,2036,101.19
medium_variant,903,2037,100.197
medium_variant,903,2038,99.23
medium_variant,903,2039,98.294
medium_variant,903,2040,97.391
medium_variant,903,2041,96.637
medium_variant,903,2042,95.888
medium_variant,903,2043,95.153
medium_variant,903,2044,94.437
medium_variant,903,2045,93.741
medium_variant,903,2046,93.155
medium_variant,903,2047,92.566
medium_variant,903,2048,91.972
medium_variant,903,2049,91.372
medium_variant,903,2050,90.763
medium_variant,903,2051,90.23
medium_variant,903,2052,89.673
medium_variant,903,2053,89.095
medium_variant,903,2054,88.496
medium_variant,903,2055,87.879
medium_variant,903,2056,87.32
medium_variant,903,2057,86.731
medium_variant,903,2058,86.123
medium_variant,903,2059,85.509
medium_variant,903,2060,84.897
medium_variant,903,2061,84.354
medium_variant,903,2062,83.8
medium_variant,903,2063,83.246
medium_variant,903,2064,82.704
medium_variant,903,2065,82.183
medium_variant,903,2066,81.739
medium_variant,903,2067,81.3
medium_variant,903,2068,80.874
medium_variant,903,2069,80.47
medium_variant,903,2070,80.092
medium_variant,903,2071,79.788
medium_variant,903,2072,79.492
medium_variant,903,2073,79.213
medium_variant,903,2074,78.959
medium_variant,903,2075,78.733
medium_variant,903,2076,78.576
medium_variant,903,2077,78.431
medium_variant,903,2078,78.295
medium_variant,903,2079,78.16
medium_variant,903,2080,78.024
medium_variant,903,2081,77.918
medium_variant,903,2082,77.799
medium_variant,903,2083,77.672
medium_variant,903,2084,77.544
medium_variant,903,2085,77.417
medium_variant,903,2086,77.318
medium_variant,903,2087,77.209
medium_variant,903,2088,77.097
medium_variant,903,2089,76.988
medium_variant,903,2090,76.887
medium_variant,903,2091,76.809
medium_variant,903,2092,76.727
medium_variant,903,2093,76.649
medium_variant,903,2094,76.581
medium_variant,903,2095,76.529
medium_variant,903,2096,76.499
medium_variant,903,2097,76.475
medium_variant,903,2098,76.461
medium_variant,903,2099,76.462
medium_variant,903,2100,76.48
high_variant,903,2015,121.048718935767
low_variant,903,2015,121.048718935767
constant_fertility,903,2015,121.048718935767
instant_replacement,903,2015,121.048718935767
zero_migration,903,2015,121.048718935767
constant_mortality,903,2015,121.048718935767
no_change,903,2015,121.048718935767
high_variant,903,2020,119.708645790723
low_variant,903,2020,116.026837064212
constant_fertility,903,2020,120.286085728076
instant_replacement,903,2020,102.850028559984
zero_migration,903,2020,117.707341702037
constant_mortality,903,2020,117.59335867442
no_change,903,2020,119.991951767189
high_variant,903,2025,118.107930174397
low_variant,903,2025,109.120075066493
constant_fertility,903,2025,120.443145630823
instant_replacement,903,2025,87.5529471789536
zero_migration,903,2025,113.351600788813
constant_mortality,903,2025,112.8230640937
no_change,903,2025,119.557670201482
high_variant,903,2030,115.675869780137
low_variant,903,2030,100.722279569534
constant_fertility,903,2030,120.947591056298
instant_replacement,903,2030,74.1780420497038
zero_migration,903,2030,107.927489415646
constant_mortality,903,2030,106.791786874197
no_change,903,2030,119.303467279717
high_variant,903,2035,112.331166184962
low_variant,903,2035,92.0816877612799
constant_fertility,903,2035,122.145157187196
instant_replacement,903,2035,62.2306684728872
zero_migration,903,2035,101.950296630999
constant_mortality,903,2035,100.181784665892
no_change,903,2035,119.681360442577
high_variant,903,2040,108.098808152865
low_variant,903,2040,86.5952534815081
constant_fertility,903,2040,123.150099995983
instant_replacement,903,2040,65.7757033114633
zero_migration,903,2040,97.1400030490304
constant_mortality,903,2040,95.0097796202266
no_change,903,2040,120.082813866012
high_variant,903,2045,104.382250082503
low_variant,903,2045,82.9486589784267
constant_fertility,903,2045,124.657710529648
instant_replacement,903,2045,67.4299690659086
zero_migration,903,2045,93.4482062710429
constant_mortality,903,2045,91.0259693366556
no_change,903,2045,120.997264203595
high_variant,903,2050,101.216692090394
low_variant,903,2050,80.2303332296568
constant_fertility,903,2050,126.741583774698
instant_replacement,903,2050,67.3494219135419
zero_migration,903,2050,90.437947604121
constant_mortality,903,2050,87.6483752505168
no_change,903,2050,122.379254600875
high_variant,903,2055,98.6057079072117
low_variant,903,2055,77.2572368421548
constant_fertility,903,2055,128.911023156412
instant_replacement,903,2055,66.3235378180864
zero_migration,903,2055,87.5614045852357
constant_mortality,903,2055,84.2987616260626
no_change,903,2055,123.753517437298
high_variant,903,2060,95.8678428956558
low_variant,903,2060,74.2088480063526
constant_fertility,903,2060,130.65834892147
instant_replacement,903,2060,66.0428383672543
zero_migration,903,2060,84.6340551514024
constant_mortality,903,2060,80.8498290288592
no_change,903,2060,124.723877535188
high_variant,903,2065,93.0306852346278
low_variant,903,2065,71.7325121945257
constant_fertility,903,2065,131.996479132787
instant_replacement,903,2065,67.9872642964945
zero_migration,903,2065,81.9925629772309
constant_mortality,903,2065,77.7013681571143
no_change,903,2065,125.375943540735
high_variant,903,2070,90.4158516565507
low_variant,903,2070,70.2758639252559
constant_fertility,903,2070,133.14682431116
