region,year,variant,freq,age5yearinterval,fertilityrateper1000women
922,1950,estimates,5yearly,15_19,112.585647969735
922,1950,estimates,5yearly,20_24,306.558522557949
922,1950,estimates,5yearly,25_29,311.545308877254
922,1950,estimates,5yearly,30_34,241.093669666836
922,1950,estimates,5yearly,35_39,177.986049994531
922,1950,estimates,5yearly,40_44,85.4699903295602
922,1950,estimates,5yearly,45_49,25.5148698722422
922,1955,estimates,5yearly,15_19,111.407068093001
922,1955,estimates,5yearly,20_24,300.377663700726
922,1955,estimates,5yearly,25_29,307.298015615085
922,1955,estimates,5yearly,30_34,233.261591484544
922,1955,estimates,5yearly,35_39,172.924905629267
922,1955,estimates,5yearly,40_44,82.3230671592361
922,1955,estimates,5yearly,45_49,23.3324340571846
922,1960,estimates,5yearly,15_19,113.600917427502
922,1960,estimates,5yearly,20_24,303.596043245069
922,1960,estimates,5yearly,25_29,307.95071508387
922,1960,estimates,5yearly,30_34,234.334018668154
922,1960,estimates,5yearly,35_39,167.25972054035
922,1960,estimates,5yearly,40_44,81.2842724717743
922,1960,estimates,5yearly,45_49,22.4899483210156
922,1965,estimates,5yearly,15_19,110.814989945455
922,1965,estimates,5yearly,20_24,300.794283588344
922,1965,estimates,5yearly,25_29,300.779583135686
922,1965,estimates,5yearly,30_34,229.921409706536
922,1965,estimates,5yearly,35_39,159.938933009485
922,1965,estimates,5yearly,40_44,75.4297152215449
922,1965,estimates,5yearly,45_49,22.791159019105
922,1970,estimates,5yearly,15_19,101.031279373148
922,1970,estimates,5yearly,20_24,288.141722879067
922,1970,estimates,5yearly,25_29,290.868519913331
922,1970,estimates,5yearly,30_34,220.725271998853
922,1970,estimates,5yearly,35_39,152.661121773344
922,1970,estimates,5yearly,40_44,71.7296828385841
922,1970,estimates,5yearly,45_49,21.689688210732
922,1975,estimates,5yearly,15_19,93.2464280895201
922,1975,estimates,5yearly,20_24,267.599411228572
922,1975,estimates,5yearly,25_29,273.623810697945
922,1975,estimates,5yearly,30_34,208.264620624879
922,1975,estimates,5yearly,35_39,138.702564970833
922,1975,estimates,5yearly,40_44,68.8816545267204
922,1975,estimates,5yearly,45_49,22.4520343715891
922,1980,estimates,5yearly,15_19,86.1086340175939
922,1980,estimates,5yearly,20_24,249.235654939424
922,1980,estimates,5yearly,25_29,252.880859840239
922,1980,estimates,5yearly,30_34,192.965308542251
922,1980,estimates,5yearly,35_39,129.637602280434
922,1980,estimates,5yearly,40_44,66.7763054796525
922,1980,estimates,5yearly,45_49,22.5044002911849
922,1985,estimates,5yearly,15_19,75.7653607027113
922,1985,estimates,5yearly,20_24,226.43535813822
922,1985,estimates,5yearly,25_29,228.476649790236
922,1985,estimates,5yearly,30_34,174.701262480821
922,1985,estimates,5yearly,35_39,115.829931635647
922,1985,estimates,5yearly,40_44,60.2902030033322
922,1985,estimates,5yearly,45_49,21.1807776876874
922,1990,estimates,5yearly,15_19,67.3556308246599
922,1990,estimates,5yearly,20_24,203.118778528434
922,1990,estimates,5yearly,25_29,207.770994195718
922,1990,estimates,5yearly,30_34,158.332046033111
922,1990,estimates,5yearly,35_39,101.795470987971
922,1990,estimates,5yearly,40_44,50.980903413977
922,1990,estimates,5yearly,45_49,17.6431162673755
922,1995,estimates,5yearly,15_19,58.2363722526004
922,1995,estimates,5yearly,20_24,179.079041544433
922,1995,estimates,5yearly,25_29,190.728421587314
922,1995,estimates,5yearly,30_34,145.500472180909
922,1995,estimates,5yearly,35_39,90.7972573763402
922,1995,estimates,5yearly,40_44,41.3874062409884
922,1995,estimates,5yearly,45_49,13.8909639821164
922,2000,estimates,5yearly,15_19,48.2563745992317
922,2000,estimates,5yearly,20_24,157.188491281033
922,2000,estimates,5yearly,25_29,180.835548024036
922,2000,estimates,5yearly,30_34,132.841386606484
922,2000,estimates,5yearly,35_39,81.515949583428
922,2000,estimates,5yearly,40_44,34.5371638024213
922,2000,estimates,5yearly,45_49,10.710155452112
922,2005,estimates,5yearly,15_19,45.0989987259003
922,2005,estimates,5yearly,20_24,143.524013095713
922,2005,estimates,5yearly,25_29,172.194536587678
922,2005,estimates,5yearly,30_34,127.8131175712
922,2005,estimates,5yearly,35_39,77.6933555844597
922,2005,estimates,5yearly,40_44,29.2161806149617
922,2005,estimates,5yearly,45_49,7.96966641917967
922,2010,estimates,5yearly,15_19,42.0687389638374
922,2010,estimates,5yearly,20_24,133.584244414809
922,2010,estimates,5yearly,25_29,163.985905233964
922,2010,estimates,5yearly,30_34,127.826471356758
922,2010,estimates,5yearly,35_39,77.8874282305203
922,2010,estimates,5yearly,40_44,27.7868567126863
922,2010,estimates,5yearly,45_49,7.33546552649257
922,2015,constant_fertility,5yearly,15_19,42.8760754671074
922,2015,constant_mortality,5yearly,15_19,39.4907563222305
922,2015,high_variant,5yearly,15_19,42.7408628684809
922,2015,instant_replacement,5yearly,15_19,27.9491617202361
922,2015,low_variant,5yearly,15_19,36.2436938657355
922,2015,medium_variant,5yearly,15_19,39.4924106000577
922,2015,momentum,5yearly,15_19,28.0515200154778
922,2015,no_change,5yearly,15_19,42.8742574315918
922,2015,zero_migration,5yearly,15_19,39.3954758546635
922,2015,constant_fertility,5yearly,20_24,135.699827485686
922,2015,constant_mortality,5yearly,20_24,123.095728921907
922,2015,high_variant,5yearly,20_24,133.955363772804
922,2015,instant_replacement,5yearly,20_24,92.942608790695
922,2015,low_variant,5yearly,20_24,112.248994709199
922,2015,medium_variant,5yearly,20_24,123.101875632001
922,2015,momentum,5yearly,20_24,93.4490480568875
922,2015,no_change,5yearly,20_24,135.693282119084
922,2015,zero_migration,5yearly,20_24,123.269000727051
922,2015,constant_fertility,5yearly,25_29,166.47781728884
922,2015,constant_mortality,5yearly,25_29,155.384068388869
922,2015,high_variant,5yearly,25_29,169.928404646944
922,2015,instant_replacement,5yearly,25_29,123.715875799759
922,2015,low_variant,5yearly,25_29,140.84974484675
922,2015,medium_variant,5yearly,25_29,155.389046446797
922,2015,momentum,5yearly,25_29,124.213867412524
922,2015,no_change,5yearly,25_29,166.471310697329
922,2015,zero_migration,5yearly,25_29,155.673387210816
