region,year,variant,freq,age5yearinterval,fertilityrateper1000women
921,1950,estimates,5yearly,15_19,111.132858684504
921,1950,estimates,5yearly,20_24,262.639116085189
921,1950,estimates,5yearly,25_29,292.769673173517
921,1950,estimates,5yearly,30_34,246.239236080245
921,1950,estimates,5yearly,35_39,172.539975687048
921,1950,estimates,5yearly,40_44,85.5485896296881
921,1950,estimates,5yearly,45_49,28.5030828985691
921,1955,estimates,5yearly,15_19,112.406557868037
921,1955,estimates,5yearly,20_24,264.543416889794
921,1955,estimates,5yearly,25_29,294.281660531199
921,1955,estimates,5yearly,30_34,247.199010150346
921,1955,estimates,5yearly,35_39,173.609835023179
921,1955,estimates,5yearly,40_44,86.1062912183064
921,1955,estimates,5yearly,45_49,28.511630055169
921,1960,estimates,5yearly,15_19,113.985677269475
921,1960,estimates,5yearly,20_24,267.464444726622
921,1960,estimates,5yearly,25_29,290.850942784519
921,1960,estimates,5yearly,30_34,248.772620352474
921,1960,estimates,5yearly,35_39,174.934053621139
921,1960,estimates,5yearly,40_44,87.0769880478124
921,1960,estimates,5yearly,45_49,27.1245563052496
921,1965,estimates,5yearly,15_19,114.687652894971
921,1965,estimates,5yearly,20_24,271.51970396023
921,1965,estimates,5yearly,25_29,283.333660087229
921,1965,estimates,5yearly,30_34,237.819793233528
921,1965,estimates,5yearly,35_39,166.801036272984
921,1965,estimates,5yearly,40_44,82.3675886941518
921,1965,estimates,5yearly,45_49,24.4990864918003
921,1970,estimates,5yearly,15_19,114.383095564153
921,1970,estimates,5yearly,20_24,274.702031269522
921,1970,estimates,5yearly,25_29,275.743349572671
921,1970,estimates,5yearly,30_34,221.473716833546
921,1970,estimates,5yearly,35_39,148.931826520858
921,1970,estimates,5yearly,40_44,70.8303987660637
921,1970,estimates,5yearly,45_49,21.7847406628868
921,1975,estimates,5yearly,15_19,113.398939225188
921,1975,estimates,5yearly,20_24,271.664022862745
921,1975,estimates,5yearly,25_29,260.667792838756
921,1975,estimates,5yearly,30_34,200.912063356066
921,1975,estimates,5yearly,35_39,129.822396334981
921,1975,estimates,5yearly,40_44,60.0149250844477
