region,year,variant,freq,age5yearinterval,fertilityrateper1000women
931,1950,estimates,5yearly,15_19,97.4998766265784
931,1950,estimates,5yearly,20_24,249.141579234573
931,1950,estimates,5yearly,25_29,278.630748704551
931,1950,estimates,5yearly,30_34,230.538030558782
931,1950,estimates,5yearly,35_39,166.429534566145
931,1950,estimates,5yearly,40_44,82.3662265151391
931,1950,estimates,5yearly,45_49,29.9104370447792
931,1955,estimates,5yearly,15_19,97.5655809887689
931,1955,estimates,5yearly,20_24,249.815076837163
931,1955,estimates,5yearly,25_29,278.800746154747
931,1955,estimates,5yearly,30_34,230.488008053652
931,1955,estimates,5yearly,35_39,166.050818110652
931,1955,estimates,5yearly,40_44,81.6575015984039
931,1955,estimates,5yearly,45_49,29.5339419978336
931,1960,estimates,5yearly,15_19,98.201734408514
931,1960,estimates,5yearly,20_24,250.714974200746
931,1960,estimates,5yearly,25_29,279.230038192917
931,1960,estimates,5yearly,30_34,230.153098607844
931,1960,estimates,5yearly,35_39,165.30230230051
931,1960,estimates,5yearly,40_44,80.6102670614567
931,1960,estimates,5yearly,45_49,28.544842054779
931,1965,estimates,5yearly,15_19,90.8947699236736
931,1965,estimates,5yearly,20_24,234.425951647791
931,1965,estimates,5yearly,25_29,258.047320058004
931,1965,estimates,5yearly,30_34,213.436316330216
931,1965,estimates,5yearly,35_39,150.670318935987
931,1965,estimates,5yearly,40_44,72.2279081591961
931,1965,estimates,5yearly,45_49,23.8636637914956
931,1970,estimates,5yearly,15_19,81.102352028526
931,1970,estimates,5yearly,20_24,210.524271767316
931,1970,estimates,5yearly,25_29,230.121830389439
931,1970,estimates,5yearly,30_34,188.273135692793
931,1970,estimates,5yearly,35_39,130.684791432653
931,1970,estimates,5yearly,40_44,61.5679055564054
931,1970,estimates,5yearly,45_49,16.7346076613627
931,1975,estimates,5yearly,15_19,81.7439363138134
931,1975,estimates,5yearly,20_24,202.111848435732
931,1975,estimates,5yearly,25_29,215.084204186945
931,1975,estimates,5yearly,30_34,169.983382597153
931,1975,estimates,5yearly,35_39,114.82726102076
931,1975,estimates,5yearly,40_44,51.849123028933
931,1975,estimates,5yearly,45_49,12.2003264421427
931,1980,estimates,5yearly,15_19,81.1426516144324
931,1980,estimates,5yearly,20_24,189.765220911898
931,1980,estimates,5yearly,25_29,192.815679720352
931,1980,estimates,5yearly,30_34,148.185662295249
931,1980,estimates,5yearly,35_39,95.632507793619
931,1980,estimates,5yearly,40_44,42.2666635119598
931,1980,estimates,5yearly,45_49,9.32770794136054
931,1985,estimates,5yearly,15_19,80.8706550708311
931,1985,estimates,5yearly,20_24,173.155824592507
931,1985,estimates,5yearly,25_29,168.315985207787
931,1985,estimates,5yearly,30_34,123.473414367884
931,1985,estimates,5yearly,35_39,76.152315314132
931,1985,estimates,5yearly,40_44,31.7431377829925
931,1985,estimates,5yearly,45_49,6.71910755100303
931,1990,estimates,5yearly,15_19,81.7651333749198
931,1990,estimates,5yearly,20_24,158.676561549357
931,1990,estimates,5yearly,25_29,147.229236024169
931,1990,estimates,5yearly,30_34,104.596385520107
931,1990,estimates,5yearly,35_39,62.1235495943512
931,1990,estimates,5yearly,40_44,24.9061864150574
931,1990,estimates,5yearly,45_49,4.86788816575559
931,1995,estimates,5yearly,15_19,81.7482185952428
931,1995,estimates,5yearly,20_24,143.98394506676
931,1995,estimates,5yearly,25_29,131.094841054851
931,1995,estimates,5yearly,30_34,92.5213519934152
931,1995,estimates,5yearly,35_39,53.4477523930543
931,1995,estimates,5yearly,40_44,20.7213744685034
931,1995,estimates,5yearly,45_49,3.59608995940281
931,2000,estimates,5yearly,15_19,76.3622153530322
931,2000,estimates,5yearly,20_24,128.919641100523
931,2000,estimates,5yearly,25_29,116.279365112491
931,2000,estimates,5yearly,30_34,82.2711696285965
931,2000,estimates,5yearly,35_39,46.6897558140943
931,2000,estimates,5yearly,40_44,17.3287190723441
931,2000,estimates,5yearly,45_49,2.89545675480516
931,2005,estimates,5yearly,15_19,68.8275910296975
931,2005,estimates,5yearly,20_24,117.93407715654
931,2005,estimates,5yearly,25_29,105.335602056486
931,2005,estimates,5yearly,30_34,74.2116472695829
931,2005,estimates,5yearly,35_39,42.2086402606
931,2005,estimates,5yearly,40_44,15.384621375847
931,2005,estimates,5yearly,45_49,2.65890402314942
931,2010,estimates,5yearly,15_19,65.8629060573725
931,2010,estimates,5yearly,20_24,112.327842734116
931,2010,estimates,5yearly,25_29,100.138487649742
931,2010,estimates,5yearly,30_34,70.4503129323107
931,2010,estimates,5yearly,35_39,40.2820134209942
931,2010,estimates,5yearly,40_44,14.4806038655646
931,2010,estimates,5yearly,45_49,2.50720464966292
931,2015,constant_fertility,5yearly,15_19,65.9532734755327
931,2015,constant_mortality,5yearly,15_19,60.8833936619921
931,2015,high_variant,5yearly,15_19,68.7770122203257
931,2015,instant_replacement,5yearly,15_19,66.388524969858
931,2015,low_variant,5yearly,15_19,52.9897360766118
931,2015,medium_variant,5yearly,15_19,60.8834847454462
931,2015,momentum,5yearly,15_19,66.6383003155425
931,2015,no_change,5yearly,15_19,65.9531549682161
931,2015,zero_migration,5yearly,15_19,60.8819882467177
