region,year,variant,freq,age5yearinterval,fertilityrateper1000women
914,1950,estimates,5yearly,15_19,174.479927679523
914,1950,estimates,5yearly,20_24,281.278834620595
914,1950,estimates,5yearly,25_29,271.704646936438
914,1950,estimates,5yearly,30_34,241.426861634
914,1950,estimates,5yearly,35_39,177.434769100599
914,1950,estimates,5yearly,40_44,98.072092917269
914,1950,estimates,5yearly,45_49,41.3516115046011
914,1955,estimates,5yearly,15_19,172.832892317787
914,1955,estimates,5yearly,20_24,281.133670154883
914,1955,estimates,5yearly,25_29,273.453544557371
914,1955,estimates,5yearly,30_34,244.403711260641
914,1955,estimates,5yearly,35_39,181.406514544963
914,1955,estimates,5yearly,40_44,101.555958302806
914,1955,estimates,5yearly,45_49,42.3548332296524
914,1960,estimates,5yearly,15_19,171.390940105936
914,1960,estimates,5yearly,20_24,281.228247358904
914,1960,estimates,5yearly,25_29,275.664706943128
914,1960,estimates,5yearly,30_34,247.719126252259
914,1960,estimates,5yearly,35_39,185.991402064998
914,1960,estimates,5yearly,40_44,106.050939529944
914,1960,estimates,5yearly,45_49,43.7042990124024
914,1965,estimates,5yearly,15_19,169.284955464419
914,1965,estimates,5yearly,20_24,282.39587337915
914,1965,estimates,5yearly,25_29,278.544220222459
914,1965,estimates,5yearly,30_34,248.710199258294
914,1965,estimates,5yearly,35_39,189.438815355823
914,1965,estimates,5yearly,40_44,111.685542965631
914,1965,estimates,5yearly,45_49,45.3344925142199
914,1970,estimates,5yearly,15_19,171.5739410146
914,1970,estimates,5yearly,20_24,287.506232826074
914,1970,estimates,5yearly,25_29,286.662727786093
914,1970,estimates,5yearly,30_34,251.851003500684
914,1970,estimates,5yearly,35_39,194.365388498516
914,1970,estimates,5yearly,40_44,119.146539940589
914,1970,estimates,5yearly,45_49,49.7446985374859
914,1975,estimates,5yearly,15_19,172.729849243757
914,1975,estimates,5yearly,20_24,288.640370504831
914,1975,estimates,5yearly,25_29,291.591618242035
914,1975,estimates,5yearly,30_34,255.132451798026
914,1975,estimates,5yearly,35_39,196.830441761393
914,1975,estimates,5yearly,40_44,122.79881064521
914,1975,estimates,5yearly,45_49,53.4270143286
914,1980,estimates,5yearly,15_19,167.263822776409
914,1980,estimates,5yearly,20_24,284.754463626606
914,1980,estimates,5yearly,25_29,292.388841931847
914,1980,estimates,5yearly,30_34,257.61972246732
914,1980,estimates,5yearly,35_39,197.876450078012
914,1980,estimates,5yearly,40_44,121.624033244207
914,1980,estimates,5yearly,45_49,51.7351612027175
914,1985,estimates,5yearly,15_19,157.016935314816
914,1985,estimates,5yearly,20_24,275.065276273175
914,1985,estimates,5yearly,25_29,287.568121853241
914,1985,estimates,5yearly,30_34,256.081941646794
