region,year,variant,freq,age5yearinterval,fertilityrateper1000women
1502,1950,estimates,5yearly,15_19,84.0367429744307
1502,1950,estimates,5yearly,20_24,252.640098257874
1502,1950,estimates,5yearly,25_29,268.283424049957
1502,1950,estimates,5yearly,30_34,220.054646730769
1502,1950,estimates,5yearly,35_39,166.325189399799
1502,1950,estimates,5yearly,40_44,84.3615734800737
1502,1950,estimates,5yearly,45_49,16.8413925160288
1502,1955,estimates,5yearly,15_19,74.7931299686979
1502,1955,estimates,5yearly,20_24,241.561462476556
1502,1955,estimates,5yearly,25_29,251.108779540933
1502,1955,estimates,5yearly,30_34,209.013564120099
1502,1955,estimates,5yearly,35_39,154.819187805162
1502,1955,estimates,5yearly,40_44,76.5451488177124
1502,1955,estimates,5yearly,45_49,14.1953029087889
1502,1960,estimates,5yearly,15_19,73.632179690538
1502,1960,estimates,5yearly,20_24,266.440884880868
1502,1960,estimates,5yearly,25_29,276.629946357458
1502,1960,estimates,5yearly,30_34,227.737665452838
1502,1960,estimates,5yearly,35_39,167.277562177284
1502,1960,estimates,5yearly,40_44,76.2756514155926
1502,1960,estimates,5yearly,45_49,13.0699025420569
1502,1965,estimates,5yearly,15_19,63.2949930703576
1502,1965,estimates,5yearly,20_24,269.42890110304
1502,1965,estimates,5yearly,25_29,286.077719264618
1502,1965,estimates,5yearly,30_34,225.887079593201
1502,1965,estimates,5yearly,35_39,155.174292209947
1502,1965,estimates,5yearly,40_44,72.3255545628543
1502,1965,estimates,5yearly,45_49,12.5333615533062
1502,1970,estimates,5yearly,15_19,50.0351299638538
1502,1970,estimates,5yearly,20_24,232.248318861804
1502,1970,estimates,5yearly,25_29,256.044550402806
1502,1970,estimates,5yearly,30_34,184.521349066435
1502,1970,estimates,5yearly,35_39,119.873743704321
1502,1970,estimates,5yearly,40_44,52.847597187209
1502,1970,estimates,5yearly,45_49,9.67562710036157
1502,1975,estimates,5yearly,15_19,42.2519221960574
1502,1975,estimates,5yearly,20_24,197.177395834386
1502,1975,estimates,5yearly,25_29,197.88486281213
1502,1975,estimates,5yearly,30_34,131.025179749789
1502,1975,estimates,5yearly,35_39,72.0460907223225
1502,1975,estimates,5yearly,40_44,31.6436238890919
1502,1975,estimates,5yearly,45_49,6.85055364723323
1502,1980,estimates,5yearly,15_19,41.6611533982865
1502,1980,estimates,5yearly,20_24,202.06683540263
1502,1980,estimates,5yearly,25_29,191.437324306684
1502,1980,estimates,5yearly,30_34,90.355074744207
1502,1980,estimates,5yearly,35_39,47.126056249244
1502,1980,estimates,5yearly,40_44,20.3584875015501
1502,1980,estimates,5yearly,45_49,4.14175926742094
1502,1985,estimates,5yearly,15_19,43.3408680968705
1502,1985,estimates,5yearly,20_24,215.687411711224
1502,1985,estimates,5yearly,25_29,176.641415849525
1502,1985,estimates,5yearly,30_34,89.7343982146878
1502,1985,estimates,5yearly,35_39,41.8293396315737
1502,1985,estimates,5yearly,40_44,16.2308359969849
1502,1985,estimates,5yearly,45_49,3.66123352124112
1502,1990,estimates,5yearly,15_19,39.8744469406008
1502,1990,estimates,5yearly,20_24,158.585303107374
1502,1990,estimates,5yearly,25_29,142.152877089975
1502,1990,estimates,5yearly,30_34,67.831829029179
1502,1990,estimates,5yearly,35_39,29.0943288580644
1502,1990,estimates,5yearly,40_44,11.3331769472862
1502,1990,estimates,5yearly,45_49,2.61233173664903
1502,1995,estimates,5yearly,15_19,35.7519130746704
1502,1995,estimates,5yearly,20_24,134.797047573105
1502,1995,estimates,5yearly,25_29,117.34629205564
1502,1995,estimates,5yearly,30_34,56.2387251016832
1502,1995,estimates,5yearly,35_39,24.4032513270821
1502,1995,estimates,5yearly,40_44,8.42248063643621
1502,1995,estimates,5yearly,45_49,1.85297444878636
1502,2000,estimates,5yearly,15_19,30.1913035600347
1502,2000,estimates,5yearly,20_24,125.248604874597
1502,2000,estimates,5yearly,25_29,115.856976603735
1502,2000,estimates,5yearly,30_34,58.9527579947818
1502,2000,estimates,5yearly,35_39,23.4371197447387
1502,2000,estimates,5yearly,40_44,7.13644571504135
1502,2000,estimates,5yearly,45_49,1.57856126543922
1502,2005,estimates,5yearly,15_19,28.0447732875275
1502,2005,estimates,5yearly,20_24,120.176978235072
1502,2005,estimates,5yearly,25_29,115.045014671005
1502,2005,estimates,5yearly,30_34,62.1338119627118
1502,2005,estimates,5yearly,35_39,25.3480602643855
1502,2005,estimates,5yearly,40_44,8.02324295061303
1502,2005,estimates,5yearly,45_49,1.4736461764833
1502,2010,estimates,5yearly,15_19,29.8977321954264
1502,2010,estimates,5yearly,20_24,117.405648315476
1502,2010,estimates,5yearly,25_29,116.311266531318
1502,2010,estimates,5yearly,30_34,66.3037862604418
1502,2010,estimates,5yearly,35_39,29.2182827161807
1502,2010,estimates,5yearly,40_44,8.88963178407891
1502,2010,estimates,5yearly,45_49,1.44814218699638
1502,2015,constant_fertility,5yearly,15_19,31.6440785774353
1502,2015,constant_mortality,5yearly,15_19,29.0754407089772
1502,2015,high_variant,5yearly,15_19,32.7471432625088
1502,2015,instant_replacement,5yearly,15_19,31.1186507806883
1502,2015,low_variant,5yearly,15_19,25.4048411400948
1502,2015,medium_variant,5yearly,15_19,29.0760019015371
1502,2015,momentum,5yearly,15_19,31.2687644364114
1502,2015,no_change,5yearly,15_19,31.6434588895403
1502,2015,zero_migration,5yearly,15_19,29.0749244154202
1502,2015,constant_fertility,5yearly,20_24,117.521978966484
1502,2015,constant_mortality,5yearly,20_24,109.524671624545
1502,2015,high_variant,5yearly,20_24,124.605451729928
1502,2015,instant_replacement,5yearly,20_24,130.075085329107
1502,2015,low_variant,5yearly,20_24,94.4461651310322
1502,2015,medium_variant,5yearly,20_24,109.525750399506
1502,2015,momentum,5yearly,20_24,130.641974863894
1502,2015,no_change,5yearly,20_24,117.520959346124
1502,2015,zero_migration,5yearly,20_24,109.541746495846
1502,2015,constant_fertility,5yearly,25_29,116.901463307187
1502,2015,constant_mortality,5yearly,25_29,115.764764971175
1502,2015,high_variant,5yearly,25_29,131.927685399519
1502,2015,instant_replacement,5yearly,25_29,139.466171985607
1502,2015,low_variant,5yearly,25_29,99.6074253019076
1502,2015,medium_variant,5yearly,25_29,115.767842155595
1502,2015,momentum,5yearly,25_29,140.016866088424
1502,2015,no_change,5yearly,25_29,116.897869962279
1502,2015,zero_migration,5yearly,25_29,115.759340730959
1502,2015,constant_fertility,5yearly,30_34,65.9102261065722
1502,2015,constant_mortality,5yearly,30_34,68.8397354934099
1502,2015,high_variant,5yearly,30_34,78.2403131326121
1502,2015,instant_replacement,5yearly,30_34,80.6211436385451
1502,2015,low_variant,5yearly,30_34,59.4551458758465
1502,2015,medium_variant,5yearly,30_34,68.8472910511413
1502,2015,momentum,5yearly,30_34,80.9328384257662
1502,2015,no_change,5yearly,30_34,65.9008752640431
1502,2015,zero_migration,5yearly,30_34,68.8258287600998
1502,2015,constant_fertility,5yearly,35_39,30.8742440719498
