region,year,variant,freq,age5yearinterval,fertilityrateper1000women
926,1950,estimates,5yearly,15_19,27.4915080754585
926,1950,estimates,5yearly,20_24,136.393608007245
926,1950,estimates,5yearly,25_29,146.178922532692
926,1950,estimates,5yearly,30_34,98.2265954712413
926,1950,estimates,5yearly,35_39,52.167221491839
926,1950,estimates,5yearly,40_44,15.8965920635948
926,1950,estimates,5yearly,45_49,1.11605688850288
926,1955,estimates,5yearly,15_19,29.1059003731526
926,1955,estimates,5yearly,20_24,144.49204005883
926,1955,estimates,5yearly,25_29,155.216905897755
926,1955,estimates,5yearly,30_34,99.480997565056
926,1955,estimates,5yearly,35_39,51.741331996565
926,1955,estimates,5yearly,40_44,15.5764721887429
926,1955,estimates,5yearly,45_49,1.04085301109856
926,1960,estimates,5yearly,15_19,37.2650342017771
926,1960,estimates,5yearly,20_24,160.602206053958
926,1960,estimates,5yearly,25_29,165.214421440443
926,1960,estimates,5yearly,30_34,101.391286112178
926,1960,estimates,5yearly,35_39,49.4454729342938
926,1960,estimates,5yearly,40_44,14.5326046497913
926,1960,estimates,5yearly,45_49,0.93895193606842
926,1965,estimates,5yearly,15_19,40.4459728498183
926,1965,estimates,5yearly,20_24,160.387344236958
926,1965,estimates,5yearly,25_29,149.00856804594
926,1965,estimates,5yearly,30_34,89.9354540355805
926,1965,estimates,5yearly,35_39,42.7022948821844
926,1965,estimates,5yearly,40_44,11.6027501870897
926,1965,estimates,5yearly,45_49,0.776080796211913
926,1970,estimates,5yearly,15_19,37.785382530128
926,1970,estimates,5yearly,20_24,133.277911951908
926,1970,estimates,5yearly,25_29,119.753129659732
926,1970,estimates,5yearly,30_34,63.8560400578504
926,1970,estimates,5yearly,35_39,29.3664961301517
926,1970,estimates,5yearly,40_44,8.06799940518632
926,1970,estimates,5yearly,45_49,0.515490131461183
926,1975,estimates,5yearly,15_19,27.0063801391655
926,1975,estimates,5yearly,20_24,112.685996195811
926,1975,estimates,5yearly,25_29,114.295783802808
926,1975,estimates,5yearly,30_34,54.2293223264641
926,1975,estimates,5yearly,35_39,18.2300483485082
926,1975,estimates,5yearly,40_44,4.2141541798405
926,1975,estimates,5yearly,45_49,0.304965358112266
926,1980,estimates,5yearly,15_19,19.9154975294145
926,1980,estimates,5yearly,20_24,101.772907585082
926,1980,estimates,5yearly,25_29,118.405497655213
926,1980,estimates,5yearly,30_34,60.8022057981309
926,1980,estimates,5yearly,35_39,18.8910670844107
926,1980,estimates,5yearly,40_44,3.37230251978
926,1980,estimates,5yearly,45_49,0.239788689246178
926,1985,estimates,5yearly,15_19,14.3900899034351
926,1985,estimates,5yearly,20_24,82.0621826139904
926,1985,estimates,5yearly,25_29,120.402704317544
926,1985,estimates,5yearly,30_34,70.6455542400138
926,1985,estimates,5yearly,35_39,23.15627918212
926,1985,estimates,5yearly,40_44,3.79228810557337
926,1985,estimates,5yearly,45_49,0.215460981696398
926,1990,estimates,5yearly,15_19,12.8523877097614
926,1990,estimates,5yearly,20_24,65.2744054511587
926,1990,estimates,5yearly,25_29,111.293151546589
926,1990,estimates,5yearly,30_34,76.6563808345904
926,1990,estimates,5yearly,35_39,27.0064529626002
926,1990,estimates,5yearly,40_44,4.54250593028565
926,1990,estimates,5yearly,45_49,0.213330672342655
926,1995,estimates,5yearly,15_19,10.9464424760602
926,1995,estimates,5yearly,20_24,57.9916043825834
926,1995,estimates,5yearly,25_29,109.96219383056
926,1995,estimates,5yearly,30_34,87.3380372670191
926,1995,estimates,5yearly,35_39,32.2349320799429
926,1995,estimates,5yearly,40_44,5.41146847298259
926,1995,estimates,5yearly,45_49,0.216773156941534
926,2000,estimates,5yearly,15_19,11.0437574018379
926,2000,estimates,5yearly,20_24,55.1038644542002
926,2000,estimates,5yearly,25_29,108.649428127338
926,2000,estimates,5yearly,30_34,96.3509202478083
926,2000,estimates,5yearly,35_39,39.0398811160086
926,2000,estimates,5yearly,40_44,6.74684120597065
926,2000,estimates,5yearly,45_49,0.271669613458409
926,2005,estimates,5yearly,15_19,9.30728459636716
