region,year,variant,freq,age5yearinterval,fertilityrateper1000women
1501,1950,estimates,5yearly,15_19,110.86482711691
1501,1950,estimates,5yearly,20_24,259.520278277682
1501,1950,estimates,5yearly,25_29,285.786424746324
1501,1950,estimates,5yearly,30_34,240.455925294597
1501,1950,estimates,5yearly,35_39,166.224109017359
1501,1950,estimates,5yearly,40_44,80.8745831401465
1501,1950,estimates,5yearly,45_49,25.669821958986
1501,1955,estimates,5yearly,15_19,113.304271948334
1501,1955,estimates,5yearly,20_24,263.613746163419
1501,1955,estimates,5yearly,25_29,289.469802366686
1501,1955,estimates,5yearly,30_34,241.348441732607
1501,1955,estimates,5yearly,35_39,168.872958326222
1501,1955,estimates,5yearly,40_44,83.0163470289941
1501,1955,estimates,5yearly,45_49,25.8221307559725
1501,1960,estimates,5yearly,15_19,116.084080742163
1501,1960,estimates,5yearly,20_24,267.392227408828
1501,1960,estimates,5yearly,25_29,283.406850558437
1501,1960,estimates,5yearly,30_34,241.356842939839
1501,1960,estimates,5yearly,35_39,168.746604036368
1501,1960,estimates,5yearly,40_44,83.8140964600917
1501,1960,estimates,5yearly,45_49,25.3000910476595
1501,1965,estimates,5yearly,15_19,116.112436779966
1501,1965,estimates,5yearly,20_24,268.871991582966
1501,1965,estimates,5yearly,25_29,280.445482500037
1501,1965,estimates,5yearly,30_34,234.260468122394
1501,1965,estimates,5yearly,35_39,162.469101632378
1501,1965,estimates,5yearly,40_44,79.7365583431951
1501,1965,estimates,5yearly,45_49,23.7503934696225
1501,1970,estimates,5yearly,15_19,112.951670937207
1501,1970,estimates,5yearly,20_24,268.138057240448
1501,1970,estimates,5yearly,25_29,275.026540010936
1501,1970,estimates,5yearly,30_34,221.545708370219
1501,1970,estimates,5yearly,35_39,149.866027724942
1501,1970,estimates,5yearly,40_44,73.2764620028524
1501,1970,estimates,5yearly,45_49,22.241755919754
1501,1975,estimates,5yearly,15_19,110.567963672939
1501,1975,estimates,5yearly,20_24,261.645230290295
1501,1975,estimates,5yearly,25_29,259.595679862186
1501,1975,estimates,5yearly,30_34,204.227904574385
1501,1975,estimates,5yearly,35_39,133.278800586228
1501,1975,estimates,5yearly,40_44,63.9105190951544
1501,1975,estimates,5yearly,45_49,19.5690811354529
1501,1980,estimates,5yearly,15_19,107.403511193973
1501,1980,estimates,5yearly,20_24,257.092698274956
1501,1980,estimates,5yearly,25_29,245.919557978049
1501,1980,estimates,5yearly,30_34,185.471082266846
1501,1980,estimates,5yearly,35_39,119.840786806251
1501,1980,estimates,5yearly,40_44,56.282693015267
1501,1980,estimates,5yearly,45_49,17.3149290244402
1501,1985,estimates,5yearly,15_19,100.043157726077
1501,1985,estimates,5yearly,20_24,244.633206344254
1501,1985,estimates,5yearly,25_29,226.595850499631
1501,1985,estimates,5yearly,30_34,163.469551331201
1501,1985,estimates,5yearly,35_39,102.447063025322
1501,1985,estimates,5yearly,40_44,49.0865003165817
1501,1985,estimates,5yearly,45_49,15.047065525704
1501,1990,estimates,5yearly,15_19,90.1585187999496
1501,1990,estimates,5yearly,20_24,227.497356967542
1501,1990,estimates,5yearly,25_29,204.853262325647
1501,1990,estimates,5yearly,30_34,143.357328347361
1501,1990,estimates,5yearly,35_39,87.5334413738734
1501,1990,estimates,5yearly,40_44,40.2006039821958
1501,1990,estimates,5yearly,45_49,11.5994146049989
1501,1995,estimates,5yearly,15_19,76.648826090285
1501,1995,estimates,5yearly,20_24,209.594402635196
1501,1995,estimates,5yearly,25_29,189.602068100682
1501,1995,estimates,5yearly,30_34,128.871414584578
1501,1995,estimates,5yearly,35_39,75.7734022916754
1501,1995,estimates,5yearly,40_44,33.6487854226681
1501,1995,estimates,5yearly,45_49,10.5840732489987
1501,2000,estimates,5yearly,15_19,66.5194576243011
