region,year,variant,freq,age5yearinterval,fertilityrateper1000women
927,1950,estimates,5yearly,15_19,42.5067381258621
927,1950,estimates,5yearly,20_24,199.394967177243
927,1950,estimates,5yearly,25_29,198.93181457689
927,1950,estimates,5yearly,30_34,125.739642386073
927,1950,estimates,5yearly,35_39,65.8945812498035
927,1950,estimates,5yearly,40_44,20.717427983046
927,1950,estimates,5yearly,45_49,1.54357282307139
927,1955,estimates,5yearly,15_19,47.4651773306424
927,1955,estimates,5yearly,20_24,224.308639577241
927,1955,estimates,5yearly,25_29,217.689585049586
927,1955,estimates,5yearly,30_34,129.184902009918
927,1955,estimates,5yearly,35_39,65.7812324037312
927,1955,estimates,5yearly,40_44,19.798266291051
927,1955,estimates,5yearly,45_49,1.51172978390843
927,1960,estimates,5yearly,15_19,47.7777499166488
927,1960,estimates,5yearly,20_24,212.155409906909
927,1960,estimates,5yearly,25_29,211.622439190539
927,1960,estimates,5yearly,30_34,124.400246519114
927,1960,estimates,5yearly,35_39,60.6484003391944
927,1960,estimates,5yearly,40_44,18.1988235929998
927,1960,estimates,5yearly,45_49,1.26506246883572
927,1965,estimates,5yearly,15_19,52.1710913446684
927,1965,estimates,5yearly,20_24,180.783688357038
927,1965,estimates,5yearly,25_29,191.387507958224
927,1965,estimates,5yearly,30_34,104.412542840641
927,1965,estimates,5yearly,35_39,48.0649409944605
927,1965,estimates,5yearly,40_44,13.4412939639699
927,1965,estimates,5yearly,45_49,1.06224550368141
927,1970,estimates,5yearly,15_19,51.6614365558108
927,1970,estimates,5yearly,20_24,162.592197314855
927,1970,estimates,5yearly,25_29,172.085776718806
927,1970,estimates,5yearly,30_34,86.9026657101808
927,1970,estimates,5yearly,35_39,35.1234282906038
927,1970,estimates,5yearly,40_44,8.98413216290215
927,1970,estimates,5yearly,45_49,0.638451152016082
927,1975,estimates,5yearly,15_19,34.1760415499058
927,1975,estimates,5yearly,20_24,122.438403441342
927,1975,estimates,5yearly,25_29,145.905649322206
927,1975,estimates,5yearly,30_34,73.1127693200232
927,1975,estimates,5yearly,35_39,23.6470021232984
927,1975,estimates,5yearly,40_44,5.01703435773027
927,1975,estimates,5yearly,45_49,0.32355244451266
927,1980,estimates,5yearly,15_19,27.3742270631851
927,1980,estimates,5yearly,20_24,103.520336740676
927,1980,estimates,5yearly,25_29,144.377210613338
927,1980,estimates,5yearly,30_34,79.8529037756989
927,1980,estimates,5yearly,35_39,24.5503935455544
927,1980,estimates,5yearly,40_44,4.36397337439482
927,1980,estimates,5yearly,45_49,0.280722817115264
927,1985,estimates,5yearly,15_19,23.0629523072433
927,1985,estimates,5yearly,20_24,87.100981075191
927,1985,estimates,5yearly,25_29,139.498332981254
927,1985,estimates,5yearly,30_34,93.1240917826473
927,1985,estimates,5yearly,35_39,30.0540785639507
927,1985,estimates,5yearly,40_44,4.74222426012377
927,1985,estimates,5yearly,45_49,0.233379395056042
927,1990,estimates,5yearly,15_19,23.0865917902313
927,1990,estimates,5yearly,20_24,75.8457863384839
927,1990,estimates,5yearly,25_29,130.48815134891
927,1990,estimates,5yearly,30_34,104.645431931962
927,1990,estimates,5yearly,35_39,38.9600573465517
927,1990,estimates,5yearly,40_44,6.25979271477306
927,1990,estimates,5yearly,45_49,0.26473933976031
927,1995,estimates,5yearly,15_19,21.2841470229711
927,1995,estimates,5yearly,20_24,65.1623268392572
927,1995,estimates,5yearly,25_29,113.914480870938
927,1995,estimates,5yearly,30_34,108.17181104041
927,1995,estimates,5yearly,35_39,46.0847645532302
927,1995,estimates,5yearly,40_44,8.07064355754447
927,1995,estimates,5yearly,45_49,0.327812004231424
927,2000,estimates,5yearly,15_19,18.6699608657645
927,2000,estimates,5yearly,20_24,58.6603018461548
927,2000,estimates,5yearly,25_29,104.917775924328
927,2000,estimates,5yearly,30_34,112.986314832116
927,2000,estimates,5yearly,35_39,54.9595732520058
927,2000,estimates,5yearly,40_44,10.1654409228264
927,2000,estimates,5yearly,45_49,0.483152230309679
927,2005,estimates,5yearly,15_19,19.4506277058319
927,2005,estimates,5yearly,20_24,59.9704842144663
927,2005,estimates,5yearly,25_29,107.68738238399
927,2005,estimates,5yearly,30_34,126.913880057896
927,2005,estimates,5yearly,35_39,68.7842332266913
927,2005,estimates,5yearly,40_44,13.5368589855176
927,2005,estimates,5yearly,45_49,0.667161302473414
927,2010,estimates,5yearly,15_19,16.2457352739877
927,2010,estimates,5yearly,20_24,54.5532768952227
927,2010,estimates,5yearly,25_29,101.206079939724
927,2010,estimates,5yearly,30_34,123.950297910972
927,2010,estimates,5yearly,35_39,70.217498283931
927,2010,estimates,5yearly,40_44,14.9572762817765
927,2010,estimates,5yearly,45_49,0.93278098560225
927,2015,constant_fertility,5yearly,15_19,16.1947620169224
927,2015,constant_mortality,5yearly,15_19,14.1227364868691
927,2015,high_variant,5yearly,15_19,16.0160708785534
927,2015,instant_replacement,5yearly,15_19,15.7078343268168
927,2015,low_variant,5yearly,15_19,12.229132317504
927,2015,medium_variant,5yearly,15_19,14.1227148370264
927,2015,momentum,5yearly,15_19,15.7464328805488
927,2015,no_change,5yearly,15_19,16.1946932720293
927,2015,zero_migration,5yearly,15_19,14.1479739645622
927,2015,constant_fertility,5yearly,20_24,54.5865114149277
927,2015,constant_mortality,5yearly,20_24,49.6976015374277
927,2015,high_variant,5yearly,20_24,56.3729181657618
927,2015,instant_replacement,5yearly,20_24,55.3532805651861
927,2015,low_variant,5yearly,20_24,43.0246876430954
927,2015,medium_variant,5yearly,20_24,49.6980702557729
927,2015,momentum,5yearly,20_24,55.4718865431565
927,2015,no_change,5yearly,20_24,54.586010329069
927,2015,zero_migration,5yearly,20_24,49.7705715760302
927,2015,constant_fertility,5yearly,25_29,101.24360209572
927,2015,constant_mortality,5yearly,25_29,94.261345076642
927,2015,high_variant,5yearly,25_29,106.967491363404
927,2015,instant_replacement,5yearly,25_29,105.379877154431
927,2015,low_variant,5yearly,25_29,81.5532759060381
927,2015,medium_variant,5yearly,25_29,94.2615450203896
927,2015,momentum,5yearly,25_29,105.493560858979
