region,year,variant,freq,age5yearinterval,fertilityrateper1000women
923,1950,estimates,5yearly,15_19,25.1697150232107
923,1950,estimates,5yearly,20_24,161.48433524751
923,1950,estimates,5yearly,25_29,181.212599024266
923,1950,estimates,5yearly,30_34,115.11900467172
923,1950,estimates,5yearly,35_39,67.8643389957522
923,1950,estimates,5yearly,40_44,28.582508562025
923,1950,estimates,5yearly,45_49,4.48883171776713
923,1955,estimates,5yearly,15_19,34.5896095752461
923,1955,estimates,5yearly,20_24,169.558078917079
923,1955,estimates,5yearly,25_29,165.150526666928
923,1955,estimates,5yearly,30_34,110.895326329455
923,1955,estimates,5yearly,35_39,61.411692236379
923,1955,estimates,5yearly,40_44,19.6113848329602
923,1955,estimates,5yearly,45_49,2.83549556860308
923,1960,estimates,5yearly,15_19,34.3671317822176
923,1960,estimates,5yearly,20_24,168.097244751515
923,1960,estimates,5yearly,25_29,139.26118748704
923,1960,estimates,5yearly,30_34,85.5298558580193
923,1960,estimates,5yearly,35_39,43.3537718517834
923,1960,estimates,5yearly,40_44,14.596193305075
923,1960,estimates,5yearly,45_49,1.72889811687678
923,1965,estimates,5yearly,15_19,33.8442774364781
923,1965,estimates,5yearly,20_24,157.794294532351
923,1965,estimates,5yearly,25_29,118.820941229038
923,1965,estimates,5yearly,30_34,73.6767402868902
923,1965,estimates,5yearly,35_39,34.3345790786302
923,1965,estimates,5yearly,40_44,10.1381307539607
923,1965,estimates,5yearly,45_49,1.04225276901593
923,1970,estimates,5yearly,15_19,37.0566887628545
923,1970,estimates,5yearly,20_24,168.040105746302
923,1970,estimates,5yearly,25_29,117.781381635472
923,1970,estimates,5yearly,30_34,65.81523869957
923,1970,estimates,5yearly,35_39,30.8991081799625
923,1970,estimates,5yearly,40_44,8.02386529463781
923,1970,estimates,5yearly,45_49,0.646099065736647
923,1975,estimates,5yearly,15_19,43.7143690423324
923,1975,estimates,5yearly,20_24,168.930566406509
923,1975,estimates,5yearly,25_29,114.539231305982
923,1975,estimates,5yearly,30_34,57.4959297867944
923,1975,estimates,5yearly,35_39,23.4189333066591
923,1975,estimates,5yearly,40_44,6.27053359119936
923,1975,estimates,5yearly,45_49,0.465054889406365
923,1980,estimates,5yearly,15_19,48.6538220511443
923,1980,estimates,5yearly,20_24,172.717080742173
923,1980,estimates,5yearly,25_29,112.760656142363
923,1980,estimates,5yearly,30_34,56.5324758317241
923,1980,estimates,5yearly,35_39,21.3129165693535
923,1980,estimates,5yearly,40_44,4.56803717970189
923,1980,estimates,5yearly,45_49,0.329214443889454
923,1985,estimates,5yearly,15_19,50.6514902938533
923,1985,estimates,5yearly,20_24,170.723221632914
923,1985,estimates,5yearly,25_29,113.009390799908
923,1985,estimates,5yearly,30_34,56.6318484516821
923,1985,estimates,5yearly,35_39,22.6176325774707
923,1985,estimates,5yearly,40_44,4.81237411618528
923,1985,estimates,5yearly,45_49,0.232723494997692
923,1990,estimates,5yearly,15_19,48.7788414185159
923,1990,estimates,5yearly,20_24,138.811816694459
923,1990,estimates,5yearly,25_29,82.2280810575665
923,1990,estimates,5yearly,30_34,37.7912330408345
923,1990,estimates,5yearly,35_39,14.5396730285121
923,1990,estimates,5yearly,40_44,3.33071160112284
923,1990,estimates,5yearly,45_49,0.186507638801402
923,1995,estimates,5yearly,15_19,34.2106469563426
923,1995,estimates,5yearly,20_24,101.381106225774
923,1995,estimates,5yearly,25_29,73.4583424953193
923,1995,estimates,5yearly,30_34,34.7328026549257
923,1995,estimates,5yearly,35_39,12.4840329690528
923,1995,estimates,5yearly,40_44,2.64406170737895
923,1995,estimates,5yearly,45_49,0.144068097905925
923,2000,estimates,5yearly,15_19,26.4516243130588
923,2000,estimates,5yearly,20_24,86.7512777897458
923,2000,estimates,5yearly,25_29,77.842981751962
923,2000,estimates,5yearly,30_34,42.9385331194995
923,2000,estimates,5yearly,35_39,15.3062441396123
923,2000,estimates,5yearly,40_44,2.87027621784454
923,2000,estimates,5yearly,45_49,0.131482761625636
923,2005,estimates,5yearly,15_19,27.4596109230853
923,2005,estimates,5yearly,20_24,81.4966934050963
923,2005,estimates,5yearly,25_29,87.7213620926876
923,2005,estimates,5yearly,30_34,59.214072748416
923,2005,estimates,5yearly,35_39,23.4584209865424
923,2005,estimates,5yearly,40_44,4.11688768766765
923,2005,estimates,5yearly,45_49,0.178365418767902
