region,year,variant,freq,age5yearinterval,fertilityrateper1000women
913,1950,estimates,5yearly,15_19,70.7178253977187
913,1950,estimates,5yearly,20_24,255.572225250897
913,1950,estimates,5yearly,25_29,278.701740571463
913,1950,estimates,5yearly,30_34,233.14477512564
913,1950,estimates,5yearly,35_39,182.88530269819
913,1950,estimates,5yearly,40_44,124.787771150958
913,1950,estimates,5yearly,45_49,66.9607085880935
913,1955,estimates,5yearly,15_19,70.8662011190478
913,1955,estimates,5yearly,20_24,255.946013100983
913,1955,estimates,5yearly,25_29,279.060657521929
913,1955,estimates,5yearly,30_34,233.398433214105
913,1955,estimates,5yearly,35_39,183.014903864386
913,1955,estimates,5yearly,40_44,124.860167744308
913,1955,estimates,5yearly,45_49,67.0833418299721
913,1960,estimates,5yearly,15_19,70.5781703158364
913,1960,estimates,5yearly,20_24,254.274340400843
913,1960,estimates,5yearly,25_29,277.270198019407
913,1960,estimates,5yearly,30_34,231.819216090651
913,1960,estimates,5yearly,35_39,181.77404697407
913,1960,estimates,5yearly,40_44,123.951444299571
913,1960,estimates,5yearly,45_49,66.5276979595631
913,1965,estimates,5yearly,15_19,68.9262187088274
913,1965,estimates,5yearly,20_24,247.183606989692
913,1965,estimates,5yearly,25_29,269.386513258553
913,1965,estimates,5yearly,30_34,225.213247869885
913,1965,estimates,5yearly,35_39,176.549825704494
913,1965,estimates,5yearly,40_44,120.295166782064
913,1965,estimates,5yearly,45_49,64.40633558879
913,1970,estimates,5yearly,15_19,82.3897464044817
913,1970,estimates,5yearly,20_24,239.644152753656
913,1970,estimates,5yearly,25_29,257.494287222744
913,1970,estimates,5yearly,30_34,215.770776555922
913,1970,estimates,5yearly,35_39,164.487430115
913,1970,estimates,5yearly,40_44,106.300420640883
913,1970,estimates,5yearly,45_49,53.5746949396136
913,1975,estimates,5yearly,15_19,91.4331697440472
913,1975,estimates,5yearly,20_24,225.147140763655
913,1975,estimates,5yearly,25_29,238.453713465048
913,1975,estimates,5yearly,30_34,200.535089439622
913,1975,estimates,5yearly,35_39,148.580056983471
913,1975,estimates,5yearly,40_44,90.5381692912695
913,1975,estimates,5yearly,45_49,42.4167495937054
913,1980,estimates,5yearly,15_19,97.4294691155803
913,1980,estimates,5yearly,20_24,209.212838690993
913,1980,estimates,5yearly,25_29,218.406336001345
913,1980,estimates,5yearly,30_34,184.219646692204
913,1980,estimates,5yearly,35_39,132.678243139705
913,1980,estimates,5yearly,40_44,75.5869847523344
913,1980,estimates,5yearly,45_49,32.2020741205921
913,1985,estimates,5yearly,15_19,97.1154922106821
913,1985,estimates,5yearly,20_24,185.779787873453
913,1985,estimates,5yearly,25_29,191.069189201163
913,1985,estimates,5yearly,30_34,161.224106720059
913,1985,estimates,5yearly,35_39,113.29919458002
913,1985,estimates,5yearly,40_44,59.1734632793306
913,1985,estimates,5yearly,45_49,22.0792036289551
913,1990,estimates,5yearly,15_19,91.4309883375377
913,1990,estimates,5yearly,20_24,158.801545253709
913,1990,estimates,5yearly,25_29,161.174767675445
913,1990,estimates,5yearly,30_34,136.542973500807
913,1990,estimates,5yearly,35_39,93.0684608724041
913,1990,estimates,5yearly,40_44,44.7075087361627
