region,variant,gender,freq,year,under40mortalityper1000livebirth
906,estimates,female,5yearly,1950,349.707127702656
906,estimates,male,5yearly,1950,366.399722084711
906,estimates,female,5yearly,1955,330.875264175453
906,estimates,male,5yearly,1955,347.296421282514
906,estimates,female,5yearly,1960,332.113868455961
906,estimates,male,5yearly,1960,341.254526022661
906,estimates,female,5yearly,1965,200.98362834191
906,estimates,male,5yearly,1965,233.496282039656
906,estimates,female,5yearly,1970,138.733424283128
906,estimates,male,5yearly,1970,152.35406602427
906,estimates,female,5yearly,1975,105.545449843602
906,estimates,male,5yearly,1975,116.803028223607
906,estimates,female,5yearly,1980,85.2211970533365
906,estimates,male,5yearly,1980,96.8973538040022
906,estimates,female,5yearly,1985,78.7803503409371
906,estimates,male,5yearly,1985,91.3980448222564
906,estimates,female,5yearly,1990,71.1346584499588
906,estimates,male,5yearly,1990,84.989316951933
906,estimates,female,5yearly,1995,62.2893524679409
906,estimates,male,5yearly,1995,76.2325734680845
906,estimates,female,5yearly,2000,47.0884556680781
906,estimates,male,5yearly,2000,59.6345676986481
906,estimates,female,5yearly,2005,36.2701229405644
906,estimates,male,5yearly,2005,46.7923774135411
906,estimates,female,5yearly,2010,28.7055061596517
906,estimates,male,5yearly,2010,36.9275598604933
906,medium_variant,female,5yearly,2015,25.5218059808754
906,medium_variant,male,5yearly,2015,33.4372385124422
906,medium_variant,female,5yearly,2020,22.9241425802593
906,medium_variant,male,5yearly,2020,30.1861146228858
906,medium_variant,female,5yearly,2025,20.6918809966528
906,medium_variant,male,5yearly,2025,27.3115978234459
906,medium_variant,female,5yearly,2030,18.9095737617728
906,medium_variant,male,5yearly,2030,24.6631629821693
906,medium_variant,female,5yearly,2035,17.406756212544
906,medium_variant,male,5yearly,2035,22.3582293050097
906,medium_variant,female,5yearly,2040,16.0263828501033
906,medium_variant,male,5yearly,2040,20.2635740577681
906,medium_variant,female,5yearly,2045,14.828393499168
906,medium_variant,male,5yearly,2045,18.5163261371215
906,medium_variant,female,5yearly,2050,13.7203800082036
906,medium_variant,male,5yearly,2050,17.0517344262726
906,medium_variant,female,5yearly,2055,12.6894591093314
906,medium_variant,male,5yearly,2055,15.6887357800818
906,medium_variant,female,5yearly,2060,11.7840153595954
906,medium_variant,male,5yearly,2060,14.463339238608
906,medium_variant,female,5yearly,2065,10.9353991771312
906,medium_variant,male,5yearly,2065,13.3260047881825
906,medium_variant,female,5yearly,2070,10.2071335234665
906,medium_variant,male,5yearly,2070,12.3819988324556
906,medium_variant,female,5yearly,2075,9.50344479884191
906,medium_variant,male,5yearly,2075,11.4671247690469
906,medium_variant,female,5yearly,2080,8.88919950224332
906,medium_variant,male,5yearly,2080,10.6237448782533
906,medium_variant,female,5yearly,2085,8.30899850514888
906,medium_variant,male,5yearly,2085,9.87547551071444
906,medium_variant,female,5yearly,2090,7.70456855095325
906,medium_variant,male,5yearly,2090,9.09464170342855
906,medium_variant,female,5yearly,2095,7.15777127569861
906,medium_variant,male,5yearly,2095,8.42139564828304
