region,variant,gender,freq,year,under40mortalityper1000livebirth
911,estimates,female,5yearly,1950,495.361728262326
911,estimates,male,5yearly,1950,529.029447820492
911,estimates,female,5yearly,1955,474.665500118885
911,estimates,male,5yearly,1955,507.373946634225
911,estimates,female,5yearly,1960,454.02888736154
911,estimates,male,5yearly,1960,485.520798979511
911,estimates,female,5yearly,1965,430.234196116251
911,estimates,male,5yearly,1965,460.523499116916
911,estimates,female,5yearly,1970,401.308061215854
911,estimates,male,5yearly,1970,431.78940406566
911,estimates,female,5yearly,1975,380.843956721689
911,estimates,male,5yearly,1975,410.743168659788
911,estimates,female,5yearly,1980,360.344850282615
911,estimates,male,5yearly,1980,392.177646642517
911,estimates,female,5yearly,1985,349.02827234048
911,estimates,male,5yearly,1985,381.012337394073
911,estimates,female,5yearly,1990,343.328977171465
911,estimates,male,5yearly,1990,374.957697747503
911,estimates,female,5yearly,1995,349.812359217697
911,estimates,male,5yearly,1995,377.70179794296
911,estimates,female,5yearly,2000,316.462776135378
911,estimates,male,5yearly,2000,342.593566866873
911,estimates,female,5yearly,2005,268.631467280737
911,estimates,male,5yearly,2005,295.157868250099
911,estimates,female,5yearly,2010,227.608610939042
911,estimates,male,5yearly,2010,257.729584123607
911,medium_variant,female,5yearly,2015,200.423232847185
911,medium_variant,male,5yearly,2015,231.924906161218
911,medium_variant,female,5yearly,2020,175.985146952719
911,medium_variant,male,5yearly,2020,209.87679191368
911,medium_variant,female,5yearly,2025,153.647412949976
911,medium_variant,male,5yearly,2025,189.579485558527
911,medium_variant,female,5yearly,2030,133.270421229529
911,medium_variant,male,5yearly,2030,171.047229721382
911,medium_variant,female,5yearly,2035,115.432273224852
911,medium_variant,male,5yearly,2035,154.932478009373
911,medium_variant,female,5yearly,2040,100.422579889357
911,medium_variant,male,5yearly,2040,140.910822767863
911,medium_variant,female,5yearly,2045,87.6574297657938
911,medium_variant,male,5yearly,2045,128.574425321466
911,medium_variant,female,5yearly,2050,77.538838456098
911,medium_variant,male,5yearly,2050,117.611576511798
911,medium_variant,female,5yearly,2055,69.469386145632
911,medium_variant,male,5yearly,2055,108.008827026996
911,medium_variant,female,5yearly,2060,63.119237275023
911,medium_variant,male,5yearly,2060,99.8673625109882
911,medium_variant,female,5yearly,2065,57.863980136974
911,medium_variant,male,5yearly,2065,92.5332815443041
911,medium_variant,female,5yearly,2070,53.5329052595462
911,medium_variant,male,5yearly,2070,85.6927057979712
911,medium_variant,female,5yearly,2075,49.7989977246744
911,medium_variant,male,5yearly,2075,79.5506572036023
911,medium_variant,female,5yearly,2080,46.429407212911
911,medium_variant,male,5yearly,2080,74.1180898285356
911,medium_variant,female,5yearly,2085,43.437698983654
911,medium_variant,male,5yearly,2085,68.9971470950828
911,medium_variant,female,5yearly,2090,40.7452240741474
911,medium_variant,male,5yearly,2090,64.3766338773929
911,medium_variant,female,5yearly,2095,38.3546861168853
911,medium_variant,male,5yearly,2095,59.9677930094726
911,estimates,female,5yearly,Regi,Middle Africa
911,estimates,male,5yearly,Regi,Middle Africa
911,medium_variant,female,5yearly,Regi,Middle Africa
911,medium_variant,male,5yearly,Regi,Middle Africa
