region,variant,gender,freq,year,under40mortalityper1000livebirth
915,estimates,female,5yearly,1950,288.889959169489
915,estimates,male,5yearly,1950,319.948269477383
915,estimates,female,5yearly,1955,249.775046094531
915,estimates,male,5yearly,1955,281.020197424218
915,estimates,female,5yearly,1960,211.452452596223
915,estimates,male,5yearly,1960,242.730040409694
915,estimates,female,5yearly,1965,180.254954792458
915,estimates,male,5yearly,1965,210.251038898432
915,estimates,female,5yearly,1970,157.792268619848
915,estimates,male,5yearly,1970,187.463754435821
915,estimates,female,5yearly,1975,144.244550349007
915,estimates,male,5yearly,1975,174.745893608266
915,estimates,female,5yearly,1980,136.498084885741
915,estimates,male,5yearly,1980,165.190562979644
915,estimates,female,5yearly,1985,122.69746222498
915,estimates,male,5yearly,1985,153.88713930964
915,estimates,female,5yearly,1990,112.50959511516
915,estimates,male,5yearly,1990,147.041280800512
915,estimates,female,5yearly,1995,102.815234288223
915,estimates,male,5yearly,1995,138.218666346628
915,estimates,female,5yearly,2000,96.0366965873624
915,estimates,male,5yearly,2000,130.576486489659
915,estimates,female,5yearly,2005,89.8537123361576
915,estimates,male,5yearly,2005,123.591332795811
915,estimates,female,5yearly,2010,83.3695936651741
915,estimates,male,5yearly,2010,116.101210298851
915,medium_variant,female,5yearly,2015,76.5376341674577
915,medium_variant,male,5yearly,2015,108.929490843798
915,medium_variant,female,5yearly,2020,69.390854399192
915,medium_variant,male,5yearly,2020,100.656385870975
915,medium_variant,female,5yearly,2025,63.1547651788286
915,medium_variant,male,5yearly,2025,93.3980849559978
915,medium_variant,female,5yearly,2030,57.5624030730691
915,medium_variant,male,5yearly,2030,86.6202253701043
915,medium_variant,female,5yearly,2035,52.7936567324971
915,medium_variant,male,5yearly,2035,80.3610037473742
915,medium_variant,female,5yearly,2040,48.2959252941756
915,medium_variant,male,5yearly,2040,74.3415153150543
915,medium_variant,female,5yearly,2045,44.223381610375
915,medium_variant,male,5yearly,2045,68.9864079408524
915,medium_variant,female,5yearly,2050,40.5417158476408
915,medium_variant,male,5yearly,2050,63.8759943785696
915,medium_variant,female,5yearly,2055,37.2011292673224
915,medium_variant,male,5yearly,2055,59.2875755036914
915,medium_variant,female,5yearly,2060,33.9825151688924
915,medium_variant,male,5yearly,2060,54.7989002384094
915,medium_variant,female,5yearly,2065,31.5158907990241
915,medium_variant,male,5yearly,2065,50.6262420252834
915,medium_variant,female,5yearly,2070,29.3581077569111
915,medium_variant,male,5yearly,2070,46.7395514973653
915,medium_variant,female,5yearly,2075,27.3857362266263
915,medium_variant,male,5yearly,2075,43.6940498742792
915,medium_variant,female,5yearly,2080,25.4985605020817
915,medium_variant,male,5yearly,2080,40.7113708339668
915,medium_variant,female,5yearly,2085,23.8189544841161
915,medium_variant,male,5yearly,2085,37.9061672984979
915,medium_variant,female,5yearly,2090,22.2465862214376
915,medium_variant,male,5yearly,2090,35.1539521121583
915,medium_variant,female,5yearly,2095,20.7874698003767
915,medium_variant,male,5yearly,2095,32.6256449882768
915,estimates,female,5yearly,Regi,Caribbean
915,estimates,male,5yearly,Regi,Caribbean
915,medium_variant,female,5yearly,Regi,Caribbean
915,medium_variant,male,5yearly,Regi,Caribbean
