region,variant,gender,freq,year,under40mortalityper1000livebirth
927,estimates,female,5yearly,1950,57.9618710517026
927,estimates,male,5yearly,1950,85.5151807299671
927,estimates,female,5yearly,1955,49.5174980890285
927,estimates,male,5yearly,1955,76.8757057143287
927,estimates,female,5yearly,1960,45.1237903366539
927,estimates,male,5yearly,1960,70.716188806589
927,estimates,female,5yearly,1965,42.5074088972678
927,estimates,male,5yearly,1965,69.8039564885808
927,estimates,female,5yearly,1970,38.9830484740124
927,estimates,male,5yearly,1970,65.6226099365925
927,estimates,female,5yearly,1975,32.4113058699954
927,estimates,male,5yearly,1975,57.9483750078861
927,estimates,female,5yearly,1980,27.5028584747656
927,estimates,male,5yearly,1980,50.6266004907896
927,estimates,female,5yearly,1985,25.2843598768275
927,estimates,male,5yearly,1985,48.7329471433671
927,estimates,female,5yearly,1990,21.3681592087142
927,estimates,male,5yearly,1990,41.9936395341149
927,estimates,female,5yearly,1995,20.1697149533456
927,estimates,male,5yearly,1995,40.3891997797717
927,estimates,female,5yearly,2000,17.4711410497429
927,estimates,male,5yearly,2000,33.3035003285296
927,estimates,female,5yearly,2005,15.5699328347719
927,estimates,male,5yearly,2005,28.8061428701217
927,estimates,female,5yearly,2010,14.2915100850859
927,estimates,male,5yearly,2010,25.3057506837563
927,medium_variant,female,5yearly,2015,12.8804777129412
927,medium_variant,male,5yearly,2015,21.9189665856543
927,medium_variant,female,5yearly,2020,11.7379404033852
927,medium_variant,male,5yearly,2020,19.5492235323302
927,medium_variant,female,5yearly,2025,10.6871004445909
927,medium_variant,male,5yearly,2025,17.7443557915445
927,medium_variant,female,5yearly,2030,9.68817945954359
927,medium_variant,male,5yearly,2030,16.2340567251621
927,medium_variant,female,5yearly,2035,8.75149501346473
927,medium_variant,male,5yearly,2035,14.873947126031
927,medium_variant,female,5yearly,2040,7.85976928587817
927,medium_variant,male,5yearly,2040,13.5824899777268
927,medium_variant,female,5yearly,2045,7.04160505451246
927,medium_variant,male,5yearly,2045,12.458189020651
927,medium_variant,female,5yearly,2050,6.25837725914824
927,medium_variant,male,5yearly,2050,11.3795343697228
927,medium_variant,female,5yearly,2055,5.536891879797
927,medium_variant,male,5yearly,2055,10.2937874118827
927,medium_variant,female,5yearly,2060,4.87311176044281
927,medium_variant,male,5yearly,2060,9.35037364433922
927,medium_variant,female,5yearly,2065,4.27195673284619
927,medium_variant,male,5yearly,2065,8.42220070447763
927,medium_variant,female,5yearly,2070,3.69759600332242
927,medium_variant,male,5yearly,2070,7.5404568520463
927,medium_variant,female,5yearly,2075,3.15889599911301
927,medium_variant,male,5yearly,2075,6.72267190593456
927,medium_variant,female,5yearly,2080,2.67394851064162
927,medium_variant,male,5yearly,2080,5.96152092351532
927,medium_variant,female,5yearly,2085,2.26535900727831
927,medium_variant,male,5yearly,2085,5.22896696482156
927,medium_variant,female,5yearly,2090,1.87131066114932
927,medium_variant,male,5yearly,2090,4.58289391096578
927,medium_variant,female,5yearly,2095,1.5216348398881
927,medium_variant,male,5yearly,2095,3.96133049503011
