region,variant,gender,freq,year,under40mortalityper1000livebirth
914,estimates,female,5yearly,1950,546.014778230087
914,estimates,male,5yearly,1950,570.552257213723
914,estimates,female,5yearly,1955,518.573612966005
914,estimates,male,5yearly,1955,541.52776373124
914,estimates,female,5yearly,1960,488.926121107606
914,estimates,male,5yearly,1960,510.973373448022
914,estimates,female,5yearly,1965,462.83463900038
914,estimates,male,5yearly,1965,483.852711015038
914,estimates,female,5yearly,1970,430.234908659618
914,estimates,male,5yearly,1970,451.965380087081
914,estimates,female,5yearly,1975,394.19561957396
914,estimates,male,5yearly,1975,415.518145982441
914,estimates,female,5yearly,1980,363.150166751884
914,estimates,male,5yearly,1980,383.728945009185
914,estimates,female,5yearly,1985,350.463083402308
914,estimates,male,5yearly,1985,370.372520882079
914,estimates,female,5yearly,1990,344.263012448646
914,estimates,male,5yearly,1990,364.154237004358
914,estimates,female,5yearly,1995,346.351665602567
914,estimates,male,5yearly,1995,359.490662549702
914,estimates,female,5yearly,2000,331.957316101271
914,estimates,male,5yearly,2000,343.144254097526
914,estimates,female,5yearly,2005,292.474341469142
914,estimates,male,5yearly,2005,300.601724840061
914,estimates,female,5yearly,2010,259.535663091086
914,estimates,male,5yearly,2010,269.491378009712
914,medium_variant,female,5yearly,2015,229.943140291079
914,medium_variant,male,5yearly,2015,242.170987216458
914,medium_variant,female,5yearly,2020,200.933147577434
914,medium_variant,male,5yearly,2020,215.170848880988
914,medium_variant,female,5yearly,2025,174.21602509306
914,medium_variant,male,5yearly,2025,190.940166141939
914,medium_variant,female,5yearly,2030,150.843728843592
914,medium_variant,male,5yearly,2030,169.354845499952
914,medium_variant,female,5yearly,2035,130.394102551502
914,medium_variant,male,5yearly,2035,150.337426776477
914,medium_variant,female,5yearly,2040,111.81849006069
914,medium_variant,male,5yearly,2040,134.076289788596
914,medium_variant,female,5yearly,2045,96.0874086430364
914,medium_variant,male,5yearly,2045,120.583920634897
914,medium_variant,female,5yearly,2050,82.6888303329744
914,medium_variant,male,5yearly,2050,109.04236831092
914,medium_variant,female,5yearly,2055,72.0852830990862
914,medium_variant,male,5yearly,2055,99.2879095739063
914,medium_variant,female,5yearly,2060,63.4034869702732
914,medium_variant,male,5yearly,2060,91.1312064867041
914,medium_variant,female,5yearly,2065,55.84801900283
914,medium_variant,male,5yearly,2065,84.0463530395776
914,medium_variant,female,5yearly,2070,50.0190081793966
914,medium_variant,male,5yearly,2070,78.067471522812
914,medium_variant,female,5yearly,2075,45.0456354642469
914,medium_variant,male,5yearly,2075,72.7684788537318
914,medium_variant,female,5yearly,2080,41.5131121932994
914,medium_variant,male,5yearly,2080,68.9443166083863
914,medium_variant,female,5yearly,2085,38.6186230567443
914,medium_variant,male,5yearly,2085,65.2753604450768
914,medium_variant,female,5yearly,2090,36.1367295032631
914,medium_variant,male,5yearly,2090,61.5955208994499
914,medium_variant,female,5yearly,2095,33.9322581300487
914,medium_variant,male,5yearly,2095,58.1080812645388
