region,variant,gender,freq,year,under40mortalityper1000livebirth
926,estimates,female,5yearly,1950,79.8043291696432
926,estimates,male,5yearly,1950,110.801103913734
926,estimates,female,5yearly,1955,63.1787190014957
926,estimates,male,5yearly,1955,92.6202165976071
926,estimates,female,5yearly,1960,52.0859637513166
926,estimates,male,5yearly,1960,80.8327417086631
926,estimates,female,5yearly,1965,44.784270443086
926,estimates,male,5yearly,1965,72.9053607843416
926,estimates,female,5yearly,1970,40.3052642481275
926,estimates,male,5yearly,1970,69.2483394396712
926,estimates,female,5yearly,1975,34.0290209486113
926,estimates,male,5yearly,1975,60.3807446185204
926,estimates,female,5yearly,1980,28.8760901309973
926,estimates,male,5yearly,1980,52.7459563082239
926,estimates,female,5yearly,1985,24.3858402024322
926,estimates,male,5yearly,1985,45.9169635688799
926,estimates,female,5yearly,1990,21.9369917154696
926,estimates,male,5yearly,1990,44.4370153361263
926,estimates,female,5yearly,1995,18.474913071852
926,estimates,male,5yearly,1995,36.3641221958893
926,estimates,female,5yearly,2000,15.7551471741464
926,estimates,male,5yearly,2000,30.3568079180044
926,estimates,female,5yearly,2005,13.3967667136238
926,estimates,male,5yearly,2005,25.1726782078299
926,estimates,female,5yearly,2010,12.0716444822339
926,estimates,male,5yearly,2010,21.5994343372529
926,medium_variant,female,5yearly,2015,10.3161011098073
926,medium_variant,male,5yearly,2015,18.9357739126315
926,medium_variant,female,5yearly,2020,9.30694287019684
926,medium_variant,male,5yearly,2020,16.895385622405
926,medium_variant,female,5yearly,2025,8.45843663426338
926,medium_variant,male,5yearly,2025,15.2189276868598
926,medium_variant,female,5yearly,2030,7.71148873171523
926,medium_variant,male,5yearly,2030,13.9064368478405
926,medium_variant,female,5yearly,2035,7.03944069220497
926,medium_variant,male,5yearly,2035,12.8319001678252
926,medium_variant,female,5yearly,2040,6.36000602557663
926,medium_variant,male,5yearly,2040,11.8769364848142
926,medium_variant,female,5yearly,2045,5.75688498358551
926,medium_variant,male,5yearly,2045,11.0321769527554
926,medium_variant,female,5yearly,2050,5.20011409977528
926,medium_variant,male,5yearly,2050,10.2619568740171
926,medium_variant,female,5yearly,2055,4.7161121067365
926,medium_variant,male,5yearly,2055,9.5550036548202
926,medium_variant,female,5yearly,2060,4.27318319725734
926,medium_variant,male,5yearly,2060,8.91997989469862
926,medium_variant,female,5yearly,2065,3.83519896673401
926,medium_variant,male,5yearly,2065,8.31314971475938
926,medium_variant,female,5yearly,2070,3.42379655398051
926,medium_variant,male,5yearly,2070,7.74243350999493
926,medium_variant,female,5yearly,2075,3.06895408008745
926,medium_variant,male,5yearly,2075,7.17148469941586
926,medium_variant,female,5yearly,2080,2.73267311601177
926,medium_variant,male,5yearly,2080,6.6365067158034
926,medium_variant,female,5yearly,2085,2.41860162418195
926,medium_variant,male,5yearly,2085,6.11596221408417
926,medium_variant,female,5yearly,2090,2.14440059569776
926,medium_variant,male,5yearly,2090,5.65442897124968
926,medium_variant,female,5yearly,2095,1.87198926090815
926,medium_variant,male,5yearly,2095,5.20328164646633
