region,variant,gender,freq,year,under40mortalityper1000livebirth
934,estimates,female,5yearly,1950,412.091353579255
934,estimates,male,5yearly,1950,418.761342898485
934,estimates,female,5yearly,1955,376.480434568502
934,estimates,male,5yearly,1955,382.800149301507
934,estimates,female,5yearly,1960,348.348291441617
934,estimates,male,5yearly,1960,352.046999146762
934,estimates,female,5yearly,1965,272.23938735774
934,estimates,male,5yearly,1965,284.720094664006
934,estimates,female,5yearly,1970,226.029835587678
934,estimates,male,5yearly,1970,234.078336695489
934,estimates,female,5yearly,1975,194.235682367914
934,estimates,male,5yearly,1975,204.044386323583
934,estimates,female,5yearly,1980,168.288751834239
934,estimates,male,5yearly,1980,185.491746577214
934,estimates,female,5yearly,1985,149.066109275253
934,estimates,male,5yearly,1985,164.590706243668
934,estimates,female,5yearly,1990,135.230394740298
934,estimates,male,5yearly,1990,150.929946187358
934,estimates,female,5yearly,1995,125.822472274286
934,estimates,male,5yearly,1995,142.112842410972
934,estimates,female,5yearly,2000,113.955952410995
934,estimates,male,5yearly,2000,129.147874646013
934,estimates,female,5yearly,2005,99.2612407906031
934,estimates,male,5yearly,2005,114.417837460615
934,estimates,female,5yearly,2010,84.0086619616074
934,estimates,male,5yearly,2010,101.771885630015
934,medium_variant,female,5yearly,2015,74.7402762407256
934,medium_variant,male,5yearly,2015,92.6405972389125
934,medium_variant,female,5yearly,2020,67.2722218458074
934,medium_variant,male,5yearly,2020,84.5210081353479
934,medium_variant,female,5yearly,2025,60.7720134824222
934,medium_variant,male,5yearly,2025,77.9406631531656
934,medium_variant,female,5yearly,2030,55.1092274892049
934,medium_variant,male,5yearly,2030,72.5103435980701
934,medium_variant,female,5yearly,2035,49.7005653809331
934,medium_variant,male,5yearly,2035,66.9396557063677
934,medium_variant,female,5yearly,2040,45.1035399040901
934,medium_variant,male,5yearly,2040,61.7079418515405
934,medium_variant,female,5yearly,2045,40.9338539290222
934,medium_variant,male,5yearly,2045,56.9306844683133
934,medium_variant,female,5yearly,2050,37.1642205034901
934,medium_variant,male,5yearly,2050,52.652832137564
934,medium_variant,female,5yearly,2055,33.996163652393
934,medium_variant,male,5yearly,2055,48.9499884255856
934,medium_variant,female,5yearly,2060,31.2171819468454
934,medium_variant,male,5yearly,2060,45.4073527726858
934,medium_variant,female,5yearly,2065,28.6717806237562
934,medium_variant,male,5yearly,2065,42.1183783891429
934,medium_variant,female,5yearly,2070,26.499147191408
934,medium_variant,male,5yearly,2070,39.084163786369
934,medium_variant,female,5yearly,2075,24.5012021467397
934,medium_variant,male,5yearly,2075,36.2366449951697
934,medium_variant,female,5yearly,2080,22.8550437324844
934,medium_variant,male,5yearly,2080,33.8766865633647
934,medium_variant,female,5yearly,2085,21.4290266765814
934,medium_variant,male,5yearly,2085,31.7354975933748
934,medium_variant,female,5yearly,2090,20.1397106271752
934,medium_variant,male,5yearly,2090,29.6710065076603
934,medium_variant,female,5yearly,2095,18.932147045755
934,medium_variant,male,5yearly,2095,27.7058917669732
