region,variant,gender,freq,year,under40mortalityper1000livebirth
912,estimates,female,5yearly,1950,429.973929613186
912,estimates,male,5yearly,1950,437.057551790118
912,estimates,female,5yearly,1955,379.430781515568
912,estimates,male,5yearly,1955,391.577432636133
912,estimates,female,5yearly,1960,342.742019825525
912,estimates,male,5yearly,1960,353.141825033824
912,estimates,female,5yearly,1965,308.151266513972
912,estimates,male,5yearly,1965,320.432440584024
912,estimates,female,5yearly,1970,280.199456783301
912,estimates,male,5yearly,1970,294.448119355201
912,estimates,female,5yearly,1975,238.647328750082
912,estimates,male,5yearly,1975,254.112866435332
912,estimates,female,5yearly,1980,191.094542364561
912,estimates,male,5yearly,1980,211.226985710701
912,estimates,female,5yearly,1985,151.890914623847
912,estimates,male,5yearly,1985,171.563802326892
912,estimates,female,5yearly,1990,130.549087274886
912,estimates,male,5yearly,1990,151.440713021463
912,estimates,female,5yearly,1995,109.684323687754
912,estimates,male,5yearly,1995,130.244644104709
912,estimates,female,5yearly,2000,94.5000901488765
912,estimates,male,5yearly,2000,114.793891371203
912,estimates,female,5yearly,2005,80.7436277810748
912,estimates,male,5yearly,2005,100.217367078086
912,estimates,female,5yearly,2010,68.6629551055163
912,estimates,male,5yearly,2010,85.3684906510526
912,medium_variant,female,5yearly,2015,60.2796759841008
912,medium_variant,male,5yearly,2015,77.2179194869913
912,medium_variant,female,5yearly,2020,54.4765260185242
912,medium_variant,male,5yearly,2020,71.5246518305034
912,medium_variant,female,5yearly,2025,49.553468917685
912,medium_variant,male,5yearly,2025,66.7424755038168
912,medium_variant,female,5yearly,2030,45.0570474216659
912,medium_variant,male,5yearly,2030,62.0631549004564
912,medium_variant,female,5yearly,2035,40.7422161442388
912,medium_variant,male,5yearly,2035,57.0177828048372
912,medium_variant,female,5yearly,2040,36.8702421447592
912,medium_variant,male,5yearly,2040,52.2638585589889
912,medium_variant,female,5yearly,2045,33.4509016052804
912,medium_variant,male,5yearly,2045,47.9705565080597
912,medium_variant,female,5yearly,2050,30.7040007921239
912,medium_variant,male,5yearly,2050,44.4471411489601
912,medium_variant,female,5yearly,2055,28.4192266974452
912,medium_variant,male,5yearly,2055,41.5077048268903
912,medium_variant,female,5yearly,2060,26.3006855664314
912,medium_variant,male,5yearly,2060,38.5024910569513
912,medium_variant,female,5yearly,2065,24.5879342822334
912,medium_variant,male,5yearly,2065,35.7024562557388
912,medium_variant,female,5yearly,2070,23.0341034958584
912,medium_variant,male,5yearly,2070,33.0473755511475
912,medium_variant,female,5yearly,2075,21.5595256467613
912,medium_variant,male,5yearly,2075,30.4864863803709
912,medium_variant,female,5yearly,2080,20.2006697200772
912,medium_variant,male,5yearly,2080,27.9647127562321
912,medium_variant,female,5yearly,2085,19.1209782579926
912,medium_variant,male,5yearly,2085,25.551669251297
912,medium_variant,female,5yearly,2090,18.1343569844047
912,medium_variant,male,5yearly,2090,23.5068371582367
912,medium_variant,female,5yearly,2095,17.4656983914138
912,medium_variant,male,5yearly,2095,21.5974659017311
912,estimates,female,5yearly,Regi,Northern Africa
912,estimates,male,5yearly,Regi,Northern Africa
912,medium_variant,female,5yearly,Regi,Northern Africa
912,medium_variant,male,5yearly,Regi,Northern Africa
