region,variant,gender,freq,year,under40mortalityper1000livebirth
922,estimates,female,5yearly,1950,384.052541463108
922,estimates,male,5yearly,1950,432.25396220396
922,estimates,female,5yearly,1955,344.889351566556
922,estimates,male,5yearly,1955,390.019677944057
922,estimates,female,5yearly,1960,306.332544357508
922,estimates,male,5yearly,1960,344.520607871894
922,estimates,female,5yearly,1965,263.078529193653
922,estimates,male,5yearly,1965,296.394690115289
922,estimates,female,5yearly,1970,223.594431143628
922,estimates,male,5yearly,1970,257.555629799615
922,estimates,female,5yearly,1975,184.849686853159
922,estimates,male,5yearly,1975,217.992720183423
922,estimates,female,5yearly,1980,147.265289967179
922,estimates,male,5yearly,1980,207.994680401218
922,estimates,female,5yearly,1985,121.136929994643
922,estimates,male,5yearly,1985,164.840982124895
922,estimates,female,5yearly,1990,101.552976218182
922,estimates,male,5yearly,1990,141.194965721725
922,estimates,female,5yearly,1995,83.4419582338879
922,estimates,male,5yearly,1995,116.81596549126
922,estimates,female,5yearly,2000,72.2744491913532
922,estimates,male,5yearly,2000,94.9361458661848
922,estimates,female,5yearly,2005,61.6714830501652
922,estimates,male,5yearly,2005,84.7873826000981
922,estimates,female,5yearly,2010,56.3919480715982
922,estimates,male,5yearly,2010,86.4704096519477
922,medium_variant,female,5yearly,2015,50.0779818437014
922,medium_variant,male,5yearly,2015,75.5386528292026
922,medium_variant,female,5yearly,2020,44.6975826151899
922,medium_variant,male,5yearly,2020,61.3186645861523
922,medium_variant,female,5yearly,2025,40.0944401816784
922,medium_variant,male,5yearly,2025,55.0006190469212
922,medium_variant,female,5yearly,2030,36.2679101438756
922,medium_variant,male,5yearly,2030,49.9506828866863
922,medium_variant,female,5yearly,2035,32.972789218456
922,medium_variant,male,5yearly,2035,45.9257795162223
922,medium_variant,female,5yearly,2040,30.0221146854177
922,medium_variant,male,5yearly,2040,42.1955843102897
922,medium_variant,female,5yearly,2045,27.3640708914924
922,medium_variant,male,5yearly,2045,38.9723009361944
922,medium_variant,female,5yearly,2050,25.0660029934677
922,medium_variant,male,5yearly,2050,35.958582974969
922,medium_variant,female,5yearly,2055,22.963114347865
922,medium_variant,male,5yearly,2055,33.1404150678194
922,medium_variant,female,5yearly,2060,21.0862728432392
922,medium_variant,male,5yearly,2060,30.4653754535703
922,medium_variant,female,5yearly,2065,19.5295751095405
922,medium_variant,male,5yearly,2065,28.1385208283744
922,medium_variant,female,5yearly,2070,18.1804765407673
922,medium_variant,male,5yearly,2070,25.8711353649537
922,medium_variant,female,5yearly,2075,16.8702258224632
922,medium_variant,male,5yearly,2075,23.7483929314922
922,medium_variant,female,5yearly,2080,15.7300389327446
922,medium_variant,male,5yearly,2080,21.6886807425655
922,medium_variant,female,5yearly,2085,14.6824361425159
922,medium_variant,male,5yearly,2085,19.7866221980899
922,medium_variant,female,5yearly,2090,13.702947384281
922,medium_variant,male,5yearly,2090,18.0507725310216
922,medium_variant,female,5yearly,2095,12.8295101626071
922,medium_variant,male,5yearly,2095,16.4006428615873
922,estimates,female,5yearly,Regi,Western Asia
922,estimates,male,5yearly,Regi,Western Asia
922,medium_variant,female,5yearly,Regi,Western Asia
922,medium_variant,male,5yearly,Regi,Western Asia
