region,variant,gender,freq,year,under40mortalityper1000livebirth
910,estimates,female,5yearly,1950,495.480744401704
910,estimates,male,5yearly,1950,525.241558072468
910,estimates,female,5yearly,1955,461.254951627823
910,estimates,male,5yearly,1955,491.68033171374
910,estimates,female,5yearly,1960,424.957244463242
910,estimates,male,5yearly,1960,456.930754380344
910,estimates,female,5yearly,1965,397.097106491436
910,estimates,male,5yearly,1965,429.063485617602
910,estimates,female,5yearly,1970,372.635673000585
910,estimates,male,5yearly,1970,404.57183222842
910,estimates,female,5yearly,1975,351.365933277
910,estimates,male,5yearly,1975,383.074434124946
910,estimates,female,5yearly,1980,343.510727019558
910,estimates,male,5yearly,1980,376.197126401991
910,estimates,female,5yearly,1985,333.207674549866
910,estimates,male,5yearly,1985,372.26712190683
910,estimates,female,5yearly,1990,351.667971231922
910,estimates,male,5yearly,1990,395.915124345442
910,estimates,female,5yearly,1995,333.241944870661
910,estimates,male,5yearly,1995,368.618748567147
910,estimates,female,5yearly,2000,308.383443268969
910,estimates,male,5yearly,2000,329.61155736959
910,estimates,female,5yearly,2005,240.4265772763
910,estimates,male,5yearly,2005,259.518505011728
910,estimates,female,5yearly,2010,177.968578730983
910,estimates,male,5yearly,2010,208.84079399474
910,medium_variant,female,5yearly,2015,145.531037350117
910,medium_variant,male,5yearly,2015,179.004197305745
910,medium_variant,female,5yearly,2020,125.576771476609
910,medium_variant,male,5yearly,2020,158.717785839762
910,medium_variant,female,5yearly,2025,108.475427419471
910,medium_variant,male,5yearly,2025,140.287219984355
910,medium_variant,female,5yearly,2030,93.4982097650107
910,medium_variant,male,5yearly,2030,124.697346187245
910,medium_variant,female,5yearly,2035,81.462877733615
910,medium_variant,male,5yearly,2035,111.666082705539
910,medium_variant,female,5yearly,2040,72.4891174579212
910,medium_variant,male,5yearly,2040,101.383144993447
910,medium_variant,female,5yearly,2045,64.8246630436548
910,medium_variant,male,5yearly,2045,92.0349173227837
910,medium_variant,female,5yearly,2050,58.3035838999014
910,medium_variant,male,5yearly,2050,83.5527898795692
910,medium_variant,female,5yearly,2055,53.1243772923249
910,medium_variant,male,5yearly,2055,76.5082970917892
910,medium_variant,female,5yearly,2060,48.9417399952871
910,medium_variant,male,5yearly,2060,70.3007048536717
910,medium_variant,female,5yearly,2065,45.2163803189579
910,medium_variant,male,5yearly,2065,64.9458327184308
910,medium_variant,female,5yearly,2070,42.069009025041
910,medium_variant,male,5yearly,2070,60.2730808832482
910,medium_variant,female,5yearly,2075,39.32307147687
910,medium_variant,male,5yearly,2075,56.149430453136
910,medium_variant,female,5yearly,2080,36.8302284354346
910,medium_variant,male,5yearly,2080,52.5142911553534
910,medium_variant,female,5yearly,2085,34.6282413456482
910,medium_variant,male,5yearly,2085,49.2711511500242
910,medium_variant,female,5yearly,2090,32.5538506046543
910,medium_variant,male,5yearly,2090,46.2039850931221
910,medium_variant,female,5yearly,2095,30.6389813091197
910,medium_variant,male,5yearly,2095,43.3267107573653
