region,variant,gender,freq,year,under40mortalityper1000livebirth
916,estimates,female,5yearly,1950,325.307430486849
916,estimates,male,5yearly,1950,358.94176675932
916,estimates,female,5yearly,1955,273.986076465201
916,estimates,male,5yearly,1955,310.569653768113
916,estimates,female,5yearly,1960,234.326118841308
916,estimates,male,5yearly,1960,272.914075497366
916,estimates,female,5yearly,1965,206.660670868838
916,estimates,male,5yearly,1965,246.018461131175
916,estimates,female,5yearly,1970,174.394056363018
916,estimates,male,5yearly,1970,220.503027088407
916,estimates,female,5yearly,1975,139.658451344077
916,estimates,male,5yearly,1975,200.26086495864
916,estimates,female,5yearly,1980,112.865491429174
916,estimates,male,5yearly,1980,178.609900184831
916,estimates,female,5yearly,1985,92.0732387350672
916,estimates,male,5yearly,1985,149.628749096861
916,estimates,female,5yearly,1990,74.0192928779385
916,estimates,male,5yearly,1990,123.306560904598
916,estimates,female,5yearly,1995,60.2481347633416
916,estimates,male,5yearly,1995,103.68510413264
916,estimates,female,5yearly,2000,49.5503297329719
916,estimates,male,5yearly,2000,92.5192485059908
916,estimates,female,5yearly,2005,48.0072182832535
916,estimates,male,5yearly,2005,88.9630789499881
916,estimates,female,5yearly,2010,44.2287551469829
916,estimates,male,5yearly,2010,83.3911491176984
916,medium_variant,female,5yearly,2015,39.7592572186104
916,medium_variant,male,5yearly,2015,76.762959611601
916,medium_variant,female,5yearly,2020,35.7657025047267
916,medium_variant,male,5yearly,2020,69.0162278131002
916,medium_variant,female,5yearly,2025,32.3226291923829
916,medium_variant,male,5yearly,2025,61.7152622759104
916,medium_variant,female,5yearly,2030,29.3520499287607
916,medium_variant,male,5yearly,2030,54.8423939710703
916,medium_variant,female,5yearly,2035,26.7054631851885
916,medium_variant,male,5yearly,2035,48.3970740324727
916,medium_variant,female,5yearly,2040,24.3046913599542
916,medium_variant,male,5yearly,2040,42.5816140280961
916,medium_variant,female,5yearly,2045,22.1995586126965
916,medium_variant,male,5yearly,2045,37.5588853807409
916,medium_variant,female,5yearly,2050,20.2739789256233
916,medium_variant,male,5yearly,2050,33.107463395477
916,medium_variant,female,5yearly,2055,18.6120101135132
916,medium_variant,male,5yearly,2055,29.2729494955736
916,medium_variant,female,5yearly,2060,17.0606673780468
916,medium_variant,male,5yearly,2060,25.9631259177919
916,medium_variant,female,5yearly,2065,15.655061362307
916,medium_variant,male,5yearly,2065,23.1145661929886
916,medium_variant,female,5yearly,2070,14.3353728820125
916,medium_variant,male,5yearly,2070,20.6378672754615
916,medium_variant,female,5yearly,2075,13.1055234487444
916,medium_variant,male,5yearly,2075,18.4642937163533
916,medium_variant,female,5yearly,2080,11.9874537262646
916,medium_variant,male,5yearly,2080,16.5852436106066
916,medium_variant,female,5yearly,2085,10.9578043161495
916,medium_variant,male,5yearly,2085,14.8992102481699
916,medium_variant,female,5yearly,2090,9.97771925315827
916,medium_variant,male,5yearly,2090,13.366189300869
916,medium_variant,female,5yearly,2095,9.11638814239646
916,medium_variant,male,5yearly,2095,11.9938173382774
916,estimates,female,5yearly,Regi,Central America
916,estimates,male,5yearly,Regi,Central America
916,medium_variant,female,5yearly,Regi,Central America
916,medium_variant,male,5yearly,Regi,Central America
