region,variant,gender,freq,year,under40mortalityper1000livebirth
931,estimates,female,5yearly,1950,281.511156795104
931,estimates,male,5yearly,1950,311.060253743716
931,estimates,female,5yearly,1955,252.087097067398
931,estimates,male,5yearly,1955,281.630538274667
931,estimates,female,5yearly,1960,221.152687795883
931,estimates,male,5yearly,1960,254.419036588228
931,estimates,female,5yearly,1965,189.814982477477
931,estimates,male,5yearly,1965,231.491455872236
931,estimates,female,5yearly,1970,159.225856582249
931,estimates,male,5yearly,1970,206.955154719673
931,estimates,female,5yearly,1975,139.198993909034
931,estimates,male,5yearly,1975,184.106104111447
931,estimates,female,5yearly,1980,116.591897379275
931,estimates,male,5yearly,1980,163.35590006543
931,estimates,female,5yearly,1985,95.9712828237575
931,estimates,male,5yearly,1985,148.034073431832
931,estimates,female,5yearly,1990,78.9966830897928
931,estimates,male,5yearly,1990,137.121552412706
931,estimates,female,5yearly,1995,67.2106636688891
931,estimates,male,5yearly,1995,125.75843165257
931,estimates,female,5yearly,2000,56.0512876239048
931,estimates,male,5yearly,2000,111.631287919992
931,estimates,female,5yearly,2005,47.264643084963
931,estimates,male,5yearly,2005,97.3803825304784
931,estimates,female,5yearly,2010,43.3408041968337
931,estimates,male,5yearly,2010,89.2547213551831
931,medium_variant,female,5yearly,2015,38.7134359883948
931,medium_variant,male,5yearly,2015,81.77782399087
931,medium_variant,female,5yearly,2020,34.6166674688949
931,medium_variant,male,5yearly,2020,73.4168633912446
931,medium_variant,female,5yearly,2025,31.2345579315302
931,medium_variant,male,5yearly,2025,65.5700576894137
931,medium_variant,female,5yearly,2030,28.3501312502622
931,medium_variant,male,5yearly,2030,58.1701976530344
931,medium_variant,female,5yearly,2035,25.7942901714651
931,medium_variant,male,5yearly,2035,51.3514348190747
931,medium_variant,female,5yearly,2040,23.4932396152233
931,medium_variant,male,5yearly,2040,45.1137867870158
931,medium_variant,female,5yearly,2045,21.450948226328
931,medium_variant,male,5yearly,2045,39.4860917526894
931,medium_variant,female,5yearly,2050,19.6485604108768
931,medium_variant,male,5yearly,2050,34.7188275733554
931,medium_variant,female,5yearly,2055,18.0229658291643
931,medium_variant,male,5yearly,2055,30.6462199397334
931,medium_variant,female,5yearly,2060,16.5574573602164
931,medium_variant,male,5yearly,2060,27.1764164230474
931,medium_variant,female,5yearly,2065,15.2104714732627
931,medium_variant,male,5yearly,2065,24.2193366933084
931,medium_variant,female,5yearly,2070,13.9624369909053
931,medium_variant,male,5yearly,2070,21.6450265182117
931,medium_variant,female,5yearly,2075,12.7870239710821
931,medium_variant,male,5yearly,2075,19.4010894361238
931,medium_variant,female,5yearly,2080,11.719026330672
931,medium_variant,male,5yearly,2080,17.4321601037163
931,medium_variant,female,5yearly,2085,10.7158394060958
931,medium_variant,male,5yearly,2085,15.6777788786427
931,medium_variant,female,5yearly,2090,9.7906312797178
931,medium_variant,male,5yearly,2090,14.1257504800895
931,medium_variant,female,5yearly,2095,8.94509917231956
931,medium_variant,male,5yearly,2095,12.6818232335331
931,estimates,female,5yearly,Regi,South America
931,estimates,male,5yearly,Regi,South America
931,medium_variant,female,5yearly,Regi,South America
931,medium_variant,male,5yearly,Regi,South America
