region,variant,gender,freq,year,under40mortalityper1000livebirth
902,estimates,female,5yearly,1950,424.10585101675
902,estimates,male,5yearly,1950,432.841574528851
902,estimates,female,5yearly,1955,388.567814771973
902,estimates,male,5yearly,1955,396.896904440104
902,estimates,female,5yearly,1960,360.120058822698
902,estimates,male,5yearly,1960,366.138632330708
902,estimates,female,5yearly,1965,290.517150824033
902,estimates,male,5yearly,1965,303.741302173546
902,estimates,female,5yearly,1970,249.950134278544
902,estimates,male,5yearly,1970,259.228511830532
902,estimates,female,5yearly,1975,220.347303453263
902,estimates,male,5yearly,1975,232.567883732864
902,estimates,female,5yearly,1980,193.412580334598
902,estimates,male,5yearly,1980,210.902491187794
902,estimates,female,5yearly,1985,173.471125475177
902,estimates,male,5yearly,1985,189.819646353086
902,estimates,female,5yearly,1990,161.359047286777
902,estimates,male,5yearly,1990,178.100436141289
902,estimates,female,5yearly,1995,150.703176975718
902,estimates,male,5yearly,1995,167.705154716098
902,estimates,female,5yearly,2000,136.583654346234
902,estimates,male,5yearly,2000,152.239380334149
902,estimates,female,5yearly,2005,118.020032804044
902,estimates,male,5yearly,2005,133.798026700175
902,estimates,female,5yearly,2010,100.042711441237
902,estimates,male,5yearly,2010,118.503730288585
902,medium_variant,female,5yearly,2015,88.8769996709691
902,medium_variant,male,5yearly,2015,108.214570934874
902,medium_variant,female,5yearly,2020,80.0385038806076
902,medium_variant,male,5yearly,2020,99.1642934470467
902,medium_variant,female,5yearly,2025,72.4313419920988
902,medium_variant,male,5yearly,2025,91.702277016425
902,medium_variant,female,5yearly,2030,65.5941383603667
902,medium_variant,male,5yearly,2030,85.3649587054999
902,medium_variant,female,5yearly,2035,59.1952525717266
902,medium_variant,male,5yearly,2035,79.0764260514913
902,medium_variant,female,5yearly,2040,53.6513191132106
902,medium_variant,male,5yearly,2040,73.2792812896377
902,medium_variant,female,5yearly,2045,48.7402176719425
902,medium_variant,male,5yearly,2045,68.0032559083448
902,medium_variant,female,5yearly,2050,44.4371608436667
902,medium_variant,male,5yearly,2050,63.2649647387412
902,medium_variant,female,5yearly,2055,40.8179078659931
902,medium_variant,male,5yearly,2055,59.1359302110003
902,medium_variant,female,5yearly,2060,37.6630137519683
902,medium_variant,male,5yearly,2060,55.2191697986413
902,medium_variant,female,5yearly,2065,34.8245433261879
902,medium_variant,male,5yearly,2065,51.6175881342978
902,medium_variant,female,5yearly,2070,32.4272305389151
902,medium_variant,male,5yearly,2070,48.2699442509997
902,medium_variant,female,5yearly,2075,30.2308418382248
902,medium_variant,male,5yearly,2075,45.1248249909071
902,medium_variant,female,5yearly,2080,28.335609399878
902,medium_variant,male,5yearly,2080,42.4232329826011
902,medium_variant,female,5yearly,2085,26.678179354945
902,medium_variant,male,5yearly,2085,39.8636945641109
902,medium_variant,female,5yearly,2090,25.1521045347364
902,medium_variant,male,5yearly,2090,37.4371107380046
902,medium_variant,female,5yearly,2095,23.7301672162825
902,medium_variant,male,5yearly,2095,35.0864644081185
