region,variant,gender,freq,year,under40mortalityper1000livebirth
954,estimates,female,5yearly,1950,265.233740298424
954,estimates,male,5yearly,1950,280.802852728275
954,estimates,female,5yearly,1955,240.252639877089
954,estimates,male,5yearly,1955,255.795084494711
954,estimates,female,5yearly,1960,210.407882077409
954,estimates,male,5yearly,1960,226.594847573719
954,estimates,female,5yearly,1965,182.7572287104
954,estimates,male,5yearly,1965,199.36315451881
954,estimates,female,5yearly,1970,155.581900792699
954,estimates,male,5yearly,1970,173.010486334936
954,estimates,female,5yearly,1975,136.713524763559
954,estimates,male,5yearly,1975,155.111518024568
954,estimates,female,5yearly,1980,125.708062742466
954,estimates,male,5yearly,1980,144.039497248397
954,estimates,female,5yearly,1985,111.209119673531
954,estimates,male,5yearly,1985,131.000054674827
954,estimates,female,5yearly,1990,94.6463132859483
954,estimates,male,5yearly,1990,115.442660710621
954,estimates,female,5yearly,1995,79.0946096917764
954,estimates,male,5yearly,1995,97.0761497129562
954,estimates,female,5yearly,2000,68.0121343771669
954,estimates,male,5yearly,2000,85.6296769826862
954,estimates,female,5yearly,2005,61.7116899024359
954,estimates,male,5yearly,2005,80.7481632323179
954,estimates,female,5yearly,2010,58.1445562614155
954,estimates,male,5yearly,2010,79.1102660964698
954,medium_variant,female,5yearly,2015,53.5647630450976
954,medium_variant,male,5yearly,2015,74.4380193413859
954,medium_variant,female,5yearly,2020,48.5206368408009
954,medium_variant,male,5yearly,2020,68.9933082092
954,medium_variant,female,5yearly,2025,43.5627071517573
954,medium_variant,male,5yearly,2025,63.6042026416025
954,medium_variant,female,5yearly,2030,39.3008886177666
954,medium_variant,male,5yearly,2030,59.1369888073224
954,medium_variant,female,5yearly,2035,36.25526862856
954,medium_variant,male,5yearly,2035,55.7365293287618
954,medium_variant,female,5yearly,2040,33.722289485132
954,medium_variant,male,5yearly,2040,53.4621896333854
954,medium_variant,female,5yearly,2045,31.5510652075316
954,medium_variant,male,5yearly,2045,51.3577655449141
954,medium_variant,female,5yearly,2050,29.4574491323448
954,medium_variant,male,5yearly,2050,48.6193825360871
954,medium_variant,female,5yearly,2055,27.587648527052
954,medium_variant,male,5yearly,2055,45.4282555677475
954,medium_variant,female,5yearly,2060,25.6630388362385
954,medium_variant,male,5yearly,2060,42.0450053751342
954,medium_variant,female,5yearly,2065,23.8019313314197
954,medium_variant,male,5yearly,2065,38.673399915648
954,medium_variant,female,5yearly,2070,22.294801793787
954,medium_variant,male,5yearly,2070,35.8429698661361
954,medium_variant,female,5yearly,2075,21.1703104487768
954,medium_variant,male,5yearly,2075,33.2330951937118
954,medium_variant,female,5yearly,2080,20.0473066770499
954,medium_variant,male,5yearly,2080,30.5100482856152
954,medium_variant,female,5yearly,2085,18.8868965161597
954,medium_variant,male,5yearly,2085,27.6397456537337
954,medium_variant,female,5yearly,2090,17.7434208577468
954,medium_variant,male,5yearly,2090,24.9610913001492
954,medium_variant,female,5yearly,2095,16.5648734450234
954,medium_variant,male,5yearly,2095,22.4811288769853
