region,variant,gender,freq,year,under40mortalityper1000livebirth
920,estimates,female,5yearly,1950,349.908302485759
920,estimates,male,5yearly,1950,388.060152701543
920,estimates,female,5yearly,1955,304.85983814568
920,estimates,male,5yearly,1955,339.9655587718
920,estimates,female,5yearly,1960,268.326985583916
920,estimates,male,5yearly,1960,301.789311120013
920,estimates,female,5yearly,1965,233.721044273039
920,estimates,male,5yearly,1965,267.2458119043
920,estimates,female,5yearly,1970,210.515764496333
920,estimates,male,5yearly,1970,251.738433447875
920,estimates,female,5yearly,1975,200.593564443563
920,estimates,male,5yearly,1975,248.591858493554
920,estimates,female,5yearly,1980,153.471497474172
920,estimates,male,5yearly,1980,189.144452702777
920,estimates,female,5yearly,1985,127.257831815877
920,estimates,male,5yearly,1985,161.352527235653
920,estimates,female,5yearly,1990,109.255560449153
920,estimates,male,5yearly,1990,145.456227324718
920,estimates,female,5yearly,1995,96.2258449447745
920,estimates,male,5yearly,1995,133.258585292437
920,estimates,female,5yearly,2000,85.2644842985851
920,estimates,male,5yearly,2000,119.276663833676
920,estimates,female,5yearly,2005,72.3139718719981
920,estimates,male,5yearly,2005,104.44531452202
920,estimates,female,5yearly,2010,62.5755457418254
920,estimates,male,5yearly,2010,93.2521492034231
920,medium_variant,female,5yearly,2015,55.1519360284718
920,medium_variant,male,5yearly,2015,84.7111518721791
920,medium_variant,female,5yearly,2020,49.0585178377376
920,medium_variant,male,5yearly,2020,77.9239336333064
920,medium_variant,female,5yearly,2025,43.8628544445007
920,medium_variant,male,5yearly,2025,72.0420998617763
920,medium_variant,female,5yearly,2030,39.8079303513107
920,medium_variant,male,5yearly,2030,66.7481374283861
920,medium_variant,female,5yearly,2035,36.1990223074231
920,medium_variant,male,5yearly,2035,61.6396102459911
920,medium_variant,female,5yearly,2040,33.517133341547
920,medium_variant,male,5yearly,2040,57.6782054575432
920,medium_variant,female,5yearly,2045,31.1628943701737
920,medium_variant,male,5yearly,2045,53.8848812751735
920,medium_variant,female,5yearly,2050,29.0561544530937
920,medium_variant,male,5yearly,2050,50.8522869076142
920,medium_variant,female,5yearly,2055,27.2643036415978
920,medium_variant,male,5yearly,2055,48.0659122422311
920,medium_variant,female,5yearly,2060,25.6602790034229
920,medium_variant,male,5yearly,2060,45.2721112326772
920,medium_variant,female,5yearly,2065,24.1918316693739
920,medium_variant,male,5yearly,2065,42.5469530404545
920,medium_variant,female,5yearly,2070,22.8294647677963
920,medium_variant,male,5yearly,2070,39.9573575442599
920,medium_variant,female,5yearly,2075,21.6647188276575
920,medium_variant,male,5yearly,2075,37.3801662040285
920,medium_variant,female,5yearly,2080,20.4912938640812
920,medium_variant,male,5yearly,2080,34.8309307121336
920,medium_variant,female,5yearly,2085,19.4091375128618
920,medium_variant,male,5yearly,2085,32.3002695346449
920,medium_variant,female,5yearly,2090,18.4623963748167
920,medium_variant,male,5yearly,2090,29.9591277800758
920,medium_variant,female,5yearly,2095,17.5643179680842
920,medium_variant,male,5yearly,2095,27.843910272954
