country,variant,gender,freq,year,lifeexpectancyat60
48,estimates,female,5yearly,1950,14.514982
48,estimates,male,5yearly,1950,12.839627
48,estimates,female,5yearly,1955,14.992
48,estimates,male,5yearly,1955,13.303
48,estimates,female,5yearly,1960,15.471
48,estimates,male,5yearly,1960,13.846
48,estimates,female,5yearly,1965,15.946
48,estimates,male,5yearly,1965,14.361
48,estimates,female,5yearly,1970,16.415
48,estimates,male,5yearly,1970,14.929
48,estimates,female,5yearly,1975,16.874
48,estimates,male,5yearly,1975,15.433
48,estimates,female,5yearly,1980,17.32
48,estimates,male,5yearly,1980,16.086
48,estimates,female,5yearly,1985,17.753192
48,estimates,male,5yearly,1985,16.561
48,estimates,female,5yearly,1990,18.181957
48,estimates,male,5yearly,1990,17.149097
48,estimates,female,5yearly,1995,18.611461
48,estimates,male,5yearly,1995,17.652569
48,estimates,female,5yearly,2000,19.044562
48,estimates,male,5yearly,2000,18.170526
48,estimates,female,5yearly,2005,19.484482
48,estimates,male,5yearly,2005,18.452263
48,estimates,female,5yearly,2010,20.016644
48,estimates,male,5yearly,2010,18.914973
48,medium_variant,female,5yearly,2015,20.567933
48,medium_variant,male,5yearly,2015,19.341474
48,medium_variant,female,5yearly,2020,21.132258
48,medium_variant,male,5yearly,2020,19.801107
48,medium_variant,female,5yearly,2025,21.681153
48,medium_variant,male,5yearly,2025,20.265779
48,medium_variant,female,5yearly,2030,22.241777
48,medium_variant,male,5yearly,2030,20.753045
48,medium_variant,female,5yearly,2035,22.794748
48,medium_variant,male,5yearly,2035,21.265149
48,medium_variant,female,5yearly,2040,23.3305
48,medium_variant,male,5yearly,2040,21.80012
48,medium_variant,female,5yearly,2045,23.858793
48,medium_variant,male,5yearly,2045,22.370275
48,medium_variant,female,5yearly,2050,24.382863
48,medium_variant,male,5yearly,2050,22.942447
48,medium_variant,female,5yearly,2055,24.890399
48,medium_variant,male,5yearly,2055,23.556828
48,medium_variant,female,5yearly,2060,25.400642
48,medium_variant,male,5yearly,2060,24.149909
48,medium_variant,female,5yearly,2065,25.886448
48,medium_variant,male,5yearly,2065,24.738326
48,medium_variant,female,5yearly,2070,26.372308
48,medium_variant,male,5yearly,2070,25.305818
48,medium_variant,female,5yearly,2075,26.861819
48,medium_variant,male,5yearly,2075,25.817423
48,medium_variant,female,5yearly,2080,27.342653
48,medium_variant,male,5yearly,2080,26.308476
48,medium_variant,female,5yearly,2085,27.819982
48,medium_variant,male,5yearly,2085,26.768972
48,medium_variant,female,5yearly,2090,28.302004
48,medium_variant,male,5yearly,2090,27.18823
48,medium_variant,female,5yearly,2095,28.771919
48,medium_variant,male,5yearly,2095,27.628556
48,estimates,female,5yearly,Regi,Bahrain
48,estimates,male,5yearly,Regi,Bahrain
48,medium_variant,female,5yearly,Regi,Bahrain
48,medium_variant,male,5yearly,Regi,Bahrain
