country,variant,gender,freq,year,lifeexpectancyat60
28,estimates,female,5yearly,1950,16.967
28,estimates,male,5yearly,1950,12.779
28,estimates,female,5yearly,1955,17.435
28,estimates,male,5yearly,1955,13.223
28,estimates,female,5yearly,1960,17.917
28,estimates,male,5yearly,1960,13.761
28,estimates,female,5yearly,1965,18.419
28,estimates,male,5yearly,1965,14.398
28,estimates,female,5yearly,1970,18.916
28,estimates,male,5yearly,1970,15.041
28,estimates,female,5yearly,1975,19.407
28,estimates,male,5yearly,1975,15.685
28,estimates,female,5yearly,1980,19.892
28,estimates,male,5yearly,1980,16.329
28,estimates,female,5yearly,1985,20.374
28,estimates,male,5yearly,1985,16.973
28,estimates,female,5yearly,1990,20.851
28,estimates,male,5yearly,1990,17.618
28,estimates,female,5yearly,1995,21.324
28,estimates,male,5yearly,1995,18.267
28,estimates,female,5yearly,2000,21.791
28,estimates,male,5yearly,2000,18.915
28,estimates,female,5yearly,2005,22.255
28,estimates,male,5yearly,2005,19.564
28,estimates,female,5yearly,2010,22.780222
28,estimates,male,5yearly,2010,19.954
28,medium_variant,female,5yearly,2015,23.252173
28,medium_variant,male,5yearly,2015,20.362359
28,medium_variant,female,5yearly,2020,23.67869
28,medium_variant,male,5yearly,2020,20.714146
28,medium_variant,female,5yearly,2025,24.127429
28,medium_variant,male,5yearly,2025,21.095718
28,medium_variant,female,5yearly,2030,24.577353
28,medium_variant,male,5yearly,2030,21.502917
28,medium_variant,female,5yearly,2035,25.026811
28,medium_variant,male,5yearly,2035,21.938915
28,medium_variant,female,5yearly,2040,25.463386
28,medium_variant,male,5yearly,2040,22.427503
28,medium_variant,female,5yearly,2045,25.897503
28,medium_variant,male,5yearly,2045,22.944134
28,medium_variant,female,5yearly,2050,26.324733
28,medium_variant,male,5yearly,2050,23.509701
28,medium_variant,female,5yearly,2055,26.746537
28,medium_variant,male,5yearly,2055,24.098497
28,medium_variant,female,5yearly,2060,27.159773
28,medium_variant,male,5yearly,2060,24.702408
28,medium_variant,female,5yearly,2065,27.594743
28,medium_variant,male,5yearly,2065,25.268538
28,medium_variant,female,5yearly,2070,28.019923
28,medium_variant,male,5yearly,2070,25.79708
28,medium_variant,female,5yearly,2075,28.448155
28,medium_variant,male,5yearly,2075,26.256734
28,medium_variant,female,5yearly,2080,28.891433
28,medium_variant,male,5yearly,2080,26.698083
28,medium_variant,female,5yearly,2085,29.33469
28,medium_variant,male,5yearly,2085,27.132468
28,medium_variant,female,5yearly,2090,29.766949
28,medium_variant,male,5yearly,2090,27.557169
28,medium_variant,female,5yearly,2095,30.209574
28,medium_variant,male,5yearly,2095,27.982935
28,estimates,female,5yearly,Regi,Antigua and Barbuda
28,estimates,male,5yearly,Regi,Antigua and Barbuda
28,medium_variant,female,5yearly,Regi,Antigua and Barbuda
28,medium_variant,male,5yearly,Regi,Antigua and Barbuda
