country,variant,gender,freq,year,lifeexpectancyat60
531,estimates,female,5yearly,1950,16.689
531,estimates,male,5yearly,1950,16.022
531,estimates,female,5yearly,1955,17.16
531,estimates,male,5yearly,1955,16.886
531,estimates,female,5yearly,1960,17.928
531,estimates,male,5yearly,1960,17.23
531,estimates,female,5yearly,1965,18.361
531,estimates,male,5yearly,1965,17.608
531,estimates,female,5yearly,1970,18.939
531,estimates,male,5yearly,1970,17.761
531,estimates,female,5yearly,1975,20.06
531,estimates,male,5yearly,1975,18.467
531,estimates,female,5yearly,1980,21.051
531,estimates,male,5yearly,1980,18.999
531,estimates,female,5yearly,1985,21.762
531,estimates,male,5yearly,1985,19.259
531,estimates,female,5yearly,1990,21.656
531,estimates,male,5yearly,1990,19.035
531,estimates,female,5yearly,1995,21.983
531,estimates,male,5yearly,1995,19.017
531,estimates,female,5yearly,2000,22.579
531,estimates,male,5yearly,2000,19.049
531,estimates,female,5yearly,2005,23.101
531,estimates,male,5yearly,2005,19.822
531,estimates,female,5yearly,2010,24.038233
531,estimates,male,5yearly,2010,20.871576
531,medium_variant,female,5yearly,2015,24.567369
531,medium_variant,male,5yearly,2015,21.414155
531,medium_variant,female,5yearly,2020,25.068409
531,medium_variant,male,5yearly,2020,21.883602
531,medium_variant,female,5yearly,2025,25.561063
531,medium_variant,male,5yearly,2025,22.385945
531,medium_variant,female,5yearly,2030,26.044527
531,medium_variant,male,5yearly,2030,22.938586
531,medium_variant,female,5yearly,2035,26.522857
531,medium_variant,male,5yearly,2035,23.535029
531,medium_variant,female,5yearly,2040,26.991468
531,medium_variant,male,5yearly,2040,24.173266
531,medium_variant,female,5yearly,2045,27.456601
531,medium_variant,male,5yearly,2045,24.780909
531,medium_variant,female,5yearly,2050,27.916718
531,medium_variant,male,5yearly,2050,25.310874
531,medium_variant,female,5yearly,2055,28.3898
531,medium_variant,male,5yearly,2055,25.77318
531,medium_variant,female,5yearly,2060,28.849841
531,medium_variant,male,5yearly,2060,26.190429
531,medium_variant,female,5yearly,2065,29.305443
531,medium_variant,male,5yearly,2065,26.595463
531,medium_variant,female,5yearly,2070,29.744781
531,medium_variant,male,5yearly,2070,26.991589
531,medium_variant,female,5yearly,2075,30.203028
531,medium_variant,male,5yearly,2075,27.37423
531,medium_variant,female,5yearly,2080,30.654047
531,medium_variant,male,5yearly,2080,27.770137
531,medium_variant,female,5yearly,2085,31.115629
531,medium_variant,male,5yearly,2085,28.180443
531,medium_variant,female,5yearly,2090,31.57076
531,medium_variant,male,5yearly,2090,28.571019
531,medium_variant,female,5yearly,2095,32.030682
531,medium_variant,male,5yearly,2095,28.971876
531,estimates,female,5yearly,Regi,Curaçao
531,estimates,male,5yearly,Regi,Curaçao
531,medium_variant,female,5yearly,Regi,Curaçao
531,medium_variant,male,5yearly,Regi,Curaçao
