country,variant,gender,freq,year,lifeexpectancyat60
638,estimates,female,5yearly,1950,16.414706
638,estimates,male,5yearly,1950,12.019588
638,estimates,female,5yearly,1955,16.725788
638,estimates,male,5yearly,1955,12.640358
638,estimates,female,5yearly,1960,17.541721
638,estimates,male,5yearly,1960,13.406541
638,estimates,female,5yearly,1965,18.356883
638,estimates,male,5yearly,1965,14.184311
638,estimates,female,5yearly,1970,19.169375
638,estimates,male,5yearly,1970,14.971475
638,estimates,female,5yearly,1975,19.977634
638,estimates,male,5yearly,1975,15.765738
638,estimates,female,5yearly,1980,20.780436
638,estimates,male,5yearly,1980,16.56473
638,estimates,female,5yearly,1985,21.576878
638,estimates,male,5yearly,1985,17.366042
638,estimates,female,5yearly,1990,22.366361
638,estimates,male,5yearly,1990,18.167263
638,estimates,female,5yearly,1995,23.14856
638,estimates,male,5yearly,1995,18.966007
638,estimates,female,5yearly,2000,23.923394
638,estimates,male,5yearly,2000,19.759953
638,estimates,female,5yearly,2005,24.690994
638,estimates,male,5yearly,2005,20.549525
638,estimates,female,5yearly,2010,25.373716
638,estimates,male,5yearly,2010,21.370943
638,medium_variant,female,5yearly,2015,26.051207
638,medium_variant,male,5yearly,2015,22.176845
638,medium_variant,female,5yearly,2020,26.694249
638,medium_variant,male,5yearly,2020,22.932641
638,medium_variant,female,5yearly,2025,27.326265
638,medium_variant,male,5yearly,2025,23.683309
638,medium_variant,female,5yearly,2030,27.93484
638,medium_variant,male,5yearly,2030,24.304862
638,medium_variant,female,5yearly,2035,28.527873
638,medium_variant,male,5yearly,2035,24.805777
638,medium_variant,female,5yearly,2040,29.110926
638,medium_variant,male,5yearly,2040,25.262573
638,medium_variant,female,5yearly,2045,29.664868
638,medium_variant,male,5yearly,2045,25.707414
638,medium_variant,female,5yearly,2050,30.218236
638,medium_variant,male,5yearly,2050,26.15763
638,medium_variant,female,5yearly,2055,30.753296
638,medium_variant,male,5yearly,2055,26.599902
638,medium_variant,female,5yearly,2060,31.301189
638,medium_variant,male,5yearly,2060,27.042699
638,medium_variant,female,5yearly,2065,31.843743
638,medium_variant,male,5yearly,2065,27.49786
638,medium_variant,female,5yearly,2070,32.372979
638,medium_variant,male,5yearly,2070,27.950915
638,medium_variant,female,5yearly,2075,32.899919
638,medium_variant,male,5yearly,2075,28.416537
638,medium_variant,female,5yearly,2080,33.415751
638,medium_variant,male,5yearly,2080,28.865684
638,medium_variant,female,5yearly,2085,33.942062
638,medium_variant,male,5yearly,2085,29.324716
638,medium_variant,female,5yearly,2090,34.463778
638,medium_variant,male,5yearly,2090,29.797695
638,medium_variant,female,5yearly,2095,34.98347
638,medium_variant,male,5yearly,2095,30.265285
