country,variant,gender,freq,year,lifeexpectancyat60
784,estimates,female,5yearly,1950,14.816
784,estimates,male,5yearly,1950,13.065
784,estimates,female,5yearly,1955,15.235
784,estimates,male,5yearly,1955,13.548
784,estimates,female,5yearly,1960,15.665
784,estimates,male,5yearly,1960,14.044
784,estimates,female,5yearly,1965,16.104
784,estimates,male,5yearly,1965,14.552
784,estimates,female,5yearly,1970,16.55
784,estimates,male,5yearly,1970,15.071
784,estimates,female,5yearly,1975,17.002
784,estimates,male,5yearly,1975,15.601
784,estimates,female,5yearly,1980,17.458
784,estimates,male,5yearly,1980,16.141
784,estimates,female,5yearly,1985,17.915
784,estimates,male,5yearly,1985,16.689
784,estimates,female,5yearly,1990,18.371
784,estimates,male,5yearly,1990,17.245
784,estimates,female,5yearly,1995,18.823
784,estimates,male,5yearly,1995,17.807
784,estimates,female,5yearly,2000,19.444309
784,estimates,male,5yearly,2000,18.373
784,estimates,female,5yearly,2005,19.898945
784,estimates,male,5yearly,2005,18.944
784,estimates,female,5yearly,2010,20.566674
784,estimates,male,5yearly,2010,19.481528
784,medium_variant,female,5yearly,2015,21.17671
784,medium_variant,male,5yearly,2015,20.003169
784,medium_variant,female,5yearly,2020,21.80571
784,medium_variant,male,5yearly,2020,20.539508
784,medium_variant,female,5yearly,2025,22.441856
784,medium_variant,male,5yearly,2025,21.096613
784,medium_variant,female,5yearly,2030,23.04501
784,medium_variant,male,5yearly,2030,21.660023
784,medium_variant,female,5yearly,2035,23.643578
784,medium_variant,male,5yearly,2035,22.261741
784,medium_variant,female,5yearly,2040,24.215654
784,medium_variant,male,5yearly,2040,22.88958
784,medium_variant,female,5yearly,2045,24.783792
784,medium_variant,male,5yearly,2045,23.527662
784,medium_variant,female,5yearly,2050,25.333312
784,medium_variant,male,5yearly,2050,24.171063
784,medium_variant,female,5yearly,2055,25.863127
784,medium_variant,male,5yearly,2055,24.801034
784,medium_variant,female,5yearly,2060,26.392225
784,medium_variant,male,5yearly,2060,25.417057
784,medium_variant,female,5yearly,2065,26.923805
784,medium_variant,male,5yearly,2065,25.968647
784,medium_variant,female,5yearly,2070,27.450738
784,medium_variant,male,5yearly,2070,26.474984
784,medium_variant,female,5yearly,2075,27.97059
784,medium_variant,male,5yearly,2075,26.960525
784,medium_variant,female,5yearly,2080,28.480042
784,medium_variant,male,5yearly,2080,27.409874
784,medium_variant,female,5yearly,2085,28.991315
784,medium_variant,male,5yearly,2085,27.868804
784,medium_variant,female,5yearly,2090,29.4994
784,medium_variant,male,5yearly,2090,28.347334
784,medium_variant,female,5yearly,2095,30.005177
784,medium_variant,male,5yearly,2095,28.82164
784,estimates,female,5yearly,Regi,United Arab Emirates
784,estimates,male,5yearly,Regi,United Arab Emirates
784,medium_variant,female,5yearly,Regi,United Arab Emirates
784,medium_variant,male,5yearly,Regi,United Arab Emirates
