country,variant,gender,freq,year,lifeexpectancyat60
586,estimates,female,5yearly,1950,16.300823
586,estimates,male,5yearly,1950,14.121126
586,estimates,female,5yearly,1955,16.412986
586,estimates,male,5yearly,1955,14.684975
586,estimates,female,5yearly,1960,16.605186
586,estimates,male,5yearly,1960,15.187126
586,estimates,female,5yearly,1965,16.782901
586,estimates,male,5yearly,1965,15.716725
586,estimates,female,5yearly,1970,17.029616
586,estimates,male,5yearly,1970,16.225299
586,estimates,female,5yearly,1975,17.287787
586,estimates,male,5yearly,1975,16.389526
586,estimates,female,5yearly,1980,17.512348
586,estimates,male,5yearly,1980,16.55099
586,estimates,female,5yearly,1985,17.676948
586,estimates,male,5yearly,1985,16.701839
586,estimates,female,5yearly,1990,17.704541
586,estimates,male,5yearly,1990,16.944877
586,estimates,female,5yearly,1995,17.712125
586,estimates,male,5yearly,1995,16.978679
586,estimates,female,5yearly,2000,17.743266
586,estimates,male,5yearly,2000,17.02218
586,estimates,female,5yearly,2005,17.709204
586,estimates,male,5yearly,2005,17.020895
586,estimates,female,5yearly,2010,17.971125
586,estimates,male,5yearly,2010,17.524971
586,medium_variant,female,5yearly,2015,18.095963
586,medium_variant,male,5yearly,2015,17.594503
586,medium_variant,female,5yearly,2020,18.20111
586,medium_variant,male,5yearly,2020,17.606553
586,medium_variant,female,5yearly,2025,18.31035
586,medium_variant,male,5yearly,2025,17.622182
586,medium_variant,female,5yearly,2030,18.495746
586,medium_variant,male,5yearly,2030,17.646975
586,medium_variant,female,5yearly,2035,18.689462
586,medium_variant,male,5yearly,2035,17.675717
586,medium_variant,female,5yearly,2040,18.887524
586,medium_variant,male,5yearly,2040,17.706352
586,medium_variant,female,5yearly,2045,19.10803
586,medium_variant,male,5yearly,2045,17.750327
586,medium_variant,female,5yearly,2050,19.358933
586,medium_variant,male,5yearly,2050,17.79759
586,medium_variant,female,5yearly,2055,19.6193
586,medium_variant,male,5yearly,2055,17.941153
586,medium_variant,female,5yearly,2060,19.88945
586,medium_variant,male,5yearly,2060,18.086724
586,medium_variant,female,5yearly,2065,20.27864
586,medium_variant,male,5yearly,2065,18.252693
586,medium_variant,female,5yearly,2070,20.691982
586,medium_variant,male,5yearly,2070,18.439257
586,medium_variant,female,5yearly,2075,21.107849
586,medium_variant,male,5yearly,2075,18.64099
586,medium_variant,female,5yearly,2080,21.544249
586,medium_variant,male,5yearly,2080,18.88931
586,medium_variant,female,5yearly,2085,21.998187
586,medium_variant,male,5yearly,2085,19.193599
586,medium_variant,female,5yearly,2090,22.462062
586,medium_variant,male,5yearly,2090,19.498044
586,medium_variant,female,5yearly,2095,22.935148
586,medium_variant,male,5yearly,2095,19.891509
