country,variant,gender,freq,year,lifeexpectancyat60
466,estimates,female,5yearly,1950,10.117634
466,estimates,male,5yearly,1950,9.6357045
466,estimates,female,5yearly,1955,10.315095
466,estimates,male,5yearly,1955,9.8220272
466,estimates,female,5yearly,1960,10.559426
466,estimates,male,5yearly,1960,9.8966647
466,estimates,female,5yearly,1965,11.180199
466,estimates,male,5yearly,1965,10.528841
466,estimates,female,5yearly,1970,11.997135
466,estimates,male,5yearly,1970,11.334304
466,estimates,female,5yearly,1975,12.869689
466,estimates,male,5yearly,1975,12.161571
466,estimates,female,5yearly,1980,13.762047
466,estimates,male,5yearly,1980,13.004039
466,estimates,female,5yearly,1985,14.235693
466,estimates,male,5yearly,1985,14.049053
466,estimates,female,5yearly,1990,14.494335
466,estimates,male,5yearly,1990,14.412403
466,estimates,female,5yearly,1995,14.254979
466,estimates,male,5yearly,1995,14.23051
466,estimates,female,5yearly,2000,14.624211
466,estimates,male,5yearly,2000,14.636117
466,estimates,female,5yearly,2005,15.124508
466,estimates,male,5yearly,2005,15.017967
466,estimates,female,5yearly,2010,15.30826
466,estimates,male,5yearly,2010,15.13211
466,medium_variant,female,5yearly,2015,15.595152
466,medium_variant,male,5yearly,2015,15.367991
466,medium_variant,female,5yearly,2020,15.991522
466,medium_variant,male,5yearly,2020,15.577745
466,medium_variant,female,5yearly,2025,16.377254
466,medium_variant,male,5yearly,2025,15.785729
466,medium_variant,female,5yearly,2030,16.654435
466,medium_variant,male,5yearly,2030,15.98969
466,medium_variant,female,5yearly,2035,16.922622
466,medium_variant,male,5yearly,2035,16.183299
466,medium_variant,female,5yearly,2040,17.187553
466,medium_variant,male,5yearly,2040,16.360679
466,medium_variant,female,5yearly,2045,17.443851
466,medium_variant,male,5yearly,2045,16.534601
466,medium_variant,female,5yearly,2050,17.782311
466,medium_variant,male,5yearly,2050,16.699736
466,medium_variant,female,5yearly,2055,18.111848
466,medium_variant,male,5yearly,2055,16.86486
466,medium_variant,female,5yearly,2060,18.430967
466,medium_variant,male,5yearly,2060,17.024691
466,medium_variant,female,5yearly,2065,18.792382
466,medium_variant,male,5yearly,2065,17.184263
466,medium_variant,female,5yearly,2070,19.151775
466,medium_variant,male,5yearly,2070,17.352456
466,medium_variant,female,5yearly,2075,19.517809
466,medium_variant,male,5yearly,2075,17.611859
466,medium_variant,female,5yearly,2080,19.988269
466,medium_variant,male,5yearly,2080,17.908122
466,medium_variant,female,5yearly,2085,20.454529
466,medium_variant,male,5yearly,2085,18.187046
466,medium_variant,female,5yearly,2090,20.933614
466,medium_variant,male,5yearly,2090,18.478222
466,medium_variant,female,5yearly,2095,21.400291
466,medium_variant,male,5yearly,2095,18.790213
466,estimates,female,5yearly,Regi,Mali
466,estimates,male,5yearly,Regi,Mali
466,medium_variant,female,5yearly,Regi,Mali
466,medium_variant,male,5yearly,Regi,Mali
