country,variant,gender,freq,year,lifeexpectancyat60
108,estimates,female,5yearly,1950,13.696501
108,estimates,male,5yearly,1950,12.645198
108,estimates,female,5yearly,1955,14.003553
108,estimates,male,5yearly,1955,12.937242
108,estimates,female,5yearly,1960,14.311442
108,estimates,male,5yearly,1960,13.23078
108,estimates,female,5yearly,1965,14.619585
108,estimates,male,5yearly,1965,13.519523
108,estimates,female,5yearly,1970,14.764016
108,estimates,male,5yearly,1970,13.658221
108,estimates,female,5yearly,1975,15.202484
108,estimates,male,5yearly,1975,14.1023
108,estimates,female,5yearly,1980,15.506849
108,estimates,male,5yearly,1980,14.327681
108,estimates,female,5yearly,1985,15.718122
108,estimates,male,5yearly,1985,14.531191
108,estimates,female,5yearly,1990,15.363363
108,estimates,male,5yearly,1990,14.241398
108,estimates,female,5yearly,1995,16.07315
108,estimates,male,5yearly,1995,14.874198
108,estimates,female,5yearly,2000,16.430721
108,estimates,male,5yearly,2000,15.155375
108,estimates,female,5yearly,2005,16.747977
108,estimates,male,5yearly,2005,15.464023
108,estimates,female,5yearly,2010,17.060156
108,estimates,male,5yearly,2010,15.765944
108,medium_variant,female,5yearly,2015,17.336009
108,medium_variant,male,5yearly,2015,15.94831
108,medium_variant,female,5yearly,2020,17.620925
108,medium_variant,male,5yearly,2020,16.137111
108,medium_variant,female,5yearly,2025,17.914946
108,medium_variant,male,5yearly,2025,16.332857
108,medium_variant,female,5yearly,2030,18.130594
108,medium_variant,male,5yearly,2030,16.500484
108,medium_variant,female,5yearly,2035,18.351983
108,medium_variant,male,5yearly,2035,16.669183
108,medium_variant,female,5yearly,2040,18.58046
108,medium_variant,male,5yearly,2040,16.838008
108,medium_variant,female,5yearly,2045,18.809627
108,medium_variant,male,5yearly,2045,17.005189
108,medium_variant,female,5yearly,2050,19.135519
108,medium_variant,male,5yearly,2050,17.167055
108,medium_variant,female,5yearly,2055,19.460223
108,medium_variant,male,5yearly,2055,17.324062
108,medium_variant,female,5yearly,2060,19.801392
108,medium_variant,male,5yearly,2060,17.484116
108,medium_variant,female,5yearly,2065,20.164933
108,medium_variant,male,5yearly,2065,17.644412
108,medium_variant,female,5yearly,2070,20.631968
108,medium_variant,male,5yearly,2070,17.806286
108,medium_variant,female,5yearly,2075,21.122092
108,medium_variant,male,5yearly,2075,17.983291
108,medium_variant,female,5yearly,2080,21.594853
108,medium_variant,male,5yearly,2080,18.310927
108,medium_variant,female,5yearly,2085,22.069226
108,medium_variant,male,5yearly,2085,18.640347
108,medium_variant,female,5yearly,2090,22.539072
108,medium_variant,male,5yearly,2090,18.982904
108,medium_variant,female,5yearly,2095,22.993163
108,medium_variant,male,5yearly,2095,19.35604
108,estimates,female,5yearly,Regi,Burundi
108,estimates,male,5yearly,Regi,Burundi
108,medium_variant,female,5yearly,Regi,Burundi
108,medium_variant,male,5yearly,Regi,Burundi
