country,variant,gender,freq,year,lifeexpectancyat60
76,estimates,female,5yearly,1950,15.574073
76,estimates,male,5yearly,1950,14.086821
76,estimates,female,5yearly,1955,16.039931
76,estimates,male,5yearly,1955,14.50893
76,estimates,female,5yearly,1960,16.641412
76,estimates,male,5yearly,1960,14.836743
76,estimates,female,5yearly,1965,16.910744
76,estimates,male,5yearly,1965,15.193297
76,estimates,female,5yearly,1970,17.222546
76,estimates,male,5yearly,1970,15.281389
76,estimates,female,5yearly,1975,17.408835
76,estimates,male,5yearly,1975,14.76944
76,estimates,female,5yearly,1980,17.616863
76,estimates,male,5yearly,1980,14.462894
76,estimates,female,5yearly,1985,17.883621
76,estimates,male,5yearly,1985,14.54197
76,estimates,female,5yearly,1990,18.582213
76,estimates,male,5yearly,1990,15.105253
76,estimates,female,5yearly,1995,20.200466
76,estimates,male,5yearly,1995,17.071747
76,estimates,female,5yearly,2000,21.378678
76,estimates,male,5yearly,2000,18.268873
76,estimates,female,5yearly,2005,22.091866
76,estimates,male,5yearly,2005,18.716401
76,estimates,female,5yearly,2010,23.371579
76,estimates,male,5yearly,2010,19.733881
76,medium_variant,female,5yearly,2015,24.009658
76,medium_variant,male,5yearly,2015,20.348985
76,medium_variant,female,5yearly,2020,24.622609
76,medium_variant,male,5yearly,2020,20.898696
76,medium_variant,female,5yearly,2025,25.204231
76,medium_variant,male,5yearly,2025,21.443216
76,medium_variant,female,5yearly,2030,25.764428
76,medium_variant,male,5yearly,2030,21.972897
76,medium_variant,female,5yearly,2035,26.294665
76,medium_variant,male,5yearly,2035,22.53624
76,medium_variant,female,5yearly,2040,26.809658
76,medium_variant,male,5yearly,2040,23.121031
76,medium_variant,female,5yearly,2045,27.31157
76,medium_variant,male,5yearly,2045,23.758127
76,medium_variant,female,5yearly,2050,27.820351
76,medium_variant,male,5yearly,2050,24.395299
76,medium_variant,female,5yearly,2055,28.303082
76,medium_variant,male,5yearly,2055,24.943547
76,medium_variant,female,5yearly,2060,28.782475
76,medium_variant,male,5yearly,2060,25.422335
76,medium_variant,female,5yearly,2065,29.262209
76,medium_variant,male,5yearly,2065,25.856748
76,medium_variant,female,5yearly,2070,29.72789
76,medium_variant,male,5yearly,2070,26.268455
76,medium_variant,female,5yearly,2075,30.199692
76,medium_variant,male,5yearly,2075,26.685701
76,medium_variant,female,5yearly,2080,30.656091
76,medium_variant,male,5yearly,2080,27.0784
76,medium_variant,female,5yearly,2085,31.121853
76,medium_variant,male,5yearly,2085,27.469177
76,medium_variant,female,5yearly,2090,31.605215
76,medium_variant,male,5yearly,2090,27.867792
76,medium_variant,female,5yearly,2095,32.068221
76,medium_variant,male,5yearly,2095,28.283098
76,estimates,female,5yearly,Regi,Brazil
76,estimates,male,5yearly,Regi,Brazil
76,medium_variant,female,5yearly,Regi,Brazil
76,medium_variant,male,5yearly,Regi,Brazil
