country,variant,gender,freq,year,lifeexpectancyat60
204,estimates,female,5yearly,1950,11.070085
204,estimates,male,5yearly,1950,11.555676
204,estimates,female,5yearly,1955,11.64534
204,estimates,male,5yearly,1955,11.887904
204,estimates,female,5yearly,1960,12.147594
204,estimates,male,5yearly,1960,12.191593
204,estimates,female,5yearly,1965,14.173919
204,estimates,male,5yearly,1965,13.536777
204,estimates,female,5yearly,1970,15.152786
204,estimates,male,5yearly,1970,13.806272
204,estimates,female,5yearly,1975,15.835866
204,estimates,male,5yearly,1975,14.063229
204,estimates,female,5yearly,1980,16.208361
204,estimates,male,5yearly,1980,14.278256
204,estimates,female,5yearly,1985,16.942736
204,estimates,male,5yearly,1985,15.233881
204,estimates,female,5yearly,1990,17.392271
204,estimates,male,5yearly,1990,16.118243
204,estimates,female,5yearly,1995,16.979238
204,estimates,male,5yearly,1995,15.657448
204,estimates,female,5yearly,2000,16.957368
204,estimates,male,5yearly,2000,15.780041
204,estimates,female,5yearly,2005,17.352145
204,estimates,male,5yearly,2005,16.260714
204,estimates,female,5yearly,2010,17.555148
204,estimates,male,5yearly,2010,16.454003
204,medium_variant,female,5yearly,2015,17.77684
204,medium_variant,male,5yearly,2015,16.594835
204,medium_variant,female,5yearly,2020,17.977091
204,medium_variant,male,5yearly,2020,16.695086
204,medium_variant,female,5yearly,2025,18.108297
204,medium_variant,male,5yearly,2025,16.790299
204,medium_variant,female,5yearly,2030,18.242501
204,medium_variant,male,5yearly,2030,16.884607
204,medium_variant,female,5yearly,2035,18.373312
204,medium_variant,male,5yearly,2035,16.975446
204,medium_variant,female,5yearly,2040,18.500692
204,medium_variant,male,5yearly,2040,17.061274
204,medium_variant,female,5yearly,2045,18.633473
204,medium_variant,male,5yearly,2045,17.147239
204,medium_variant,female,5yearly,2050,18.765463
204,medium_variant,male,5yearly,2050,17.237798
204,medium_variant,female,5yearly,2055,18.947389
204,medium_variant,male,5yearly,2055,17.321465
204,medium_variant,female,5yearly,2060,19.135588
204,medium_variant,male,5yearly,2060,17.409162
204,medium_variant,female,5yearly,2065,19.329824
204,medium_variant,male,5yearly,2065,17.495172
204,medium_variant,female,5yearly,2070,19.516994
204,medium_variant,male,5yearly,2070,17.587323
204,medium_variant,female,5yearly,2075,19.727331
204,medium_variant,male,5yearly,2075,17.676055
204,medium_variant,female,5yearly,2080,19.965003
204,medium_variant,male,5yearly,2080,17.769097
204,medium_variant,female,5yearly,2085,20.216467
204,medium_variant,male,5yearly,2085,17.873728
204,medium_variant,female,5yearly,2090,20.483762
204,medium_variant,male,5yearly,2090,17.976432
204,medium_variant,female,5yearly,2095,20.808278
204,medium_variant,male,5yearly,2095,18.096554
204,estimates,female,5yearly,Regi,Benin
204,estimates,male,5yearly,Regi,Benin
204,medium_variant,female,5yearly,Regi,Benin
204,medium_variant,male,5yearly,Regi,Benin
