country,variant,gender,freq,year,lifeexpectancyat60
340,estimates,female,5yearly,1950,13.879075
340,estimates,male,5yearly,1950,13.255228
340,estimates,female,5yearly,1955,14.830713
340,estimates,male,5yearly,1955,13.520812
340,estimates,female,5yearly,1960,15.382536
340,estimates,male,5yearly,1960,14.108738
340,estimates,female,5yearly,1965,16.245399
340,estimates,male,5yearly,1965,14.8721
340,estimates,female,5yearly,1970,17.126097
340,estimates,male,5yearly,1970,15.6488
340,estimates,female,5yearly,1975,17.968502
340,estimates,male,5yearly,1975,16.373997
340,estimates,female,5yearly,1980,18.946163
340,estimates,male,5yearly,1980,17.238536
340,estimates,female,5yearly,1985,19.983124
340,estimates,male,5yearly,1985,18.149881
340,estimates,female,5yearly,1990,20.813845
340,estimates,male,5yearly,1990,18.712744
340,estimates,female,5yearly,1995,21.754428
340,estimates,male,5yearly,1995,19.32649
340,estimates,female,5yearly,2000,22.243
340,estimates,male,5yearly,2000,19.664489
340,estimates,female,5yearly,2005,22.909285
340,estimates,male,5yearly,2005,20.305812
340,estimates,female,5yearly,2010,23.407205
340,estimates,male,5yearly,2010,20.702413
340,medium_variant,female,5yearly,2015,23.878285
340,medium_variant,male,5yearly,2015,21.060576
340,medium_variant,female,5yearly,2020,24.201227
340,medium_variant,male,5yearly,2020,21.277816
340,medium_variant,female,5yearly,2025,24.517838
340,medium_variant,male,5yearly,2025,21.494431
340,medium_variant,female,5yearly,2030,24.833528
340,medium_variant,male,5yearly,2030,21.724754
340,medium_variant,female,5yearly,2035,25.144614
340,medium_variant,male,5yearly,2035,21.971454
340,medium_variant,female,5yearly,2040,25.488593
340,medium_variant,male,5yearly,2040,22.268149
340,medium_variant,female,5yearly,2045,25.835815
340,medium_variant,male,5yearly,2045,22.598962
340,medium_variant,female,5yearly,2050,26.182355
340,medium_variant,male,5yearly,2050,22.945192
340,medium_variant,female,5yearly,2055,26.522444
340,medium_variant,male,5yearly,2055,23.360019
340,medium_variant,female,5yearly,2060,26.871379
340,medium_variant,male,5yearly,2060,23.816423
340,medium_variant,female,5yearly,2065,27.221377
340,medium_variant,male,5yearly,2065,24.317017
340,medium_variant,female,5yearly,2070,27.559175
340,medium_variant,male,5yearly,2070,24.82631
340,medium_variant,female,5yearly,2075,27.905509
340,medium_variant,male,5yearly,2075,25.342395
340,medium_variant,female,5yearly,2080,28.260923
340,medium_variant,male,5yearly,2080,25.827399
340,medium_variant,female,5yearly,2085,28.622094
340,medium_variant,male,5yearly,2085,26.270444
340,medium_variant,female,5yearly,2090,28.984438
340,medium_variant,male,5yearly,2090,26.672507
340,medium_variant,female,5yearly,2095,29.361834
340,medium_variant,male,5yearly,2095,27.06064
340,estimates,female,5yearly,Regi,Honduras
340,estimates,male,5yearly,Regi,Honduras
340,medium_variant,female,5yearly,Regi,Honduras
340,medium_variant,male,5yearly,Regi,Honduras
