region,variant,freq,year,noofbirth
1517,estimates,5yearly,1950,379794.802
1517,estimates,5yearly,1955,397365.359
1517,estimates,5yearly,1960,443334.753
1517,estimates,5yearly,1965,476775.787
1517,estimates,5yearly,1970,487158.311
1517,estimates,5yearly,1975,483448.429
1517,estimates,5yearly,1980,518115.181
1517,estimates,5yearly,1985,561750.145
1517,estimates,5yearly,1990,527440.751
1517,estimates,5yearly,1995,502277.393
1517,estimates,5yearly,2000,504094.703
1517,estimates,5yearly,2005,515738.03
1517,estimates,5yearly,2010,524555.158
1517,constant_fertility,5yearly,2015,542052.13
1517,constant_mortality,5yearly,2015,518149.702
1517,high_variant,5yearly,2015,573811.465
1517,instant_replacement,5yearly,2015,488297.454
1517,low_variant,5yearly,2015,462993.799
1517,medium_variant,5yearly,2015,518446.527
1517,momentum,5yearly,2015,493581.185
1517,no_change,5yearly,2015,541738.197
1517,zero_migration,5yearly,2015,519619.946
1517,constant_fertility,5yearly,2020,551937.601
1517,constant_mortality,5yearly,2020,505580.999
1517,high_variant,5yearly,2020,595100.421
1517,instant_replacement,5yearly,2020,483403.136
1517,low_variant,5yearly,2020,418224.258
1517,medium_variant,5yearly,2020,506674.214
1517,momentum,5yearly,2020,493876.138
1517,no_change,5yearly,2020,550716.273
1517,zero_migration,5yearly,2020,509667.556
1517,constant_fertility,5yearly,2025,566302.157
1517,constant_mortality,5yearly,2025,494714.134
1517,high_variant,5yearly,2025,607512.941
1517,instant_replacement,5yearly,2025,479870.307
1517,low_variant,5yearly,2025,386505.148
1517,medium_variant,5yearly,2025,497026.995
1517,momentum,5yearly,2025,494454.654
1517,no_change,5yearly,2025,563561.348
1517,zero_migration,5yearly,2025,501248.734
1517,constant_fertility,5yearly,2030,588594.612
1517,constant_mortality,5yearly,2030,487710.563
1517,high_variant,5yearly,2030,605088.311
1517,instant_replacement,5yearly,2030,478314.085
1517,low_variant,5yearly,2030,379189.375
1517,medium_variant,5yearly,2030,491809.899
1517,momentum,5yearly,2030,495927.128
1517,no_change,5yearly,2030,583365.701
1517,zero_migration,5yearly,2030,496889.179
1517,constant_fertility,5yearly,2035,618832.972
1517,constant_mortality,5yearly,2035,483409.57
1517,high_variant,5yearly,2035,616247.705
1517,instant_replacement,5yearly,2035,476368.927
1517,low_variant,5yearly,2035,369191.105
1517,medium_variant,5yearly,2035,490222.284
1517,momentum,5yearly,2035,496090.5
1517,no_change,5yearly,2035,609360.376
1517,zero_migration,5yearly,2035,495952.068
1517,constant_fertility,5yearly,2040,654885.15
1517,constant_mortality,5yearly,2040,478436.692
1517,high_variant,5yearly,2040,640231.196
1517,instant_replacement,5yearly,2040,475144.066
1517,low_variant,5yearly,2040,352235.82
1517,medium_variant,5yearly,2040,488967.428
1517,momentum,5yearly,2040,496677.677
1517,no_change,5yearly,2040,638882.509
1517,zero_migration,5yearly,2040,495442.298
1517,constant_fertility,5yearly,2045,694490.219
1517,constant_mortality,5yearly,2045,469610.266
1517,high_variant,5yearly,2045,667073.043
1517,instant_replacement,5yearly,2045,474580.321
1517,low_variant,5yearly,2045,329181.091
1517,medium_variant,5yearly,2045,484519.899
1517,momentum,5yearly,2045,498234.589
1517,no_change,5yearly,2045,669684.207
1517,zero_migration,5yearly,2045,491920.289
1517,constant_fertility,5yearly,2050,739145.166
1517,constant_mortality,5yearly,2050,456772.737
1517,high_variant,5yearly,2050,687247.356
1517,instant_replacement,5yearly,2050,471032.185
1517,low_variant,5yearly,2050,304866.019
1517,medium_variant,5yearly,2050,476347.641
1517,momentum,5yearly,2050,496962.232
