region,variant,freq,year,noofbirth
1501,estimates,5yearly,1950,177409.284
1501,estimates,5yearly,1955,195845.093
1501,estimates,5yearly,1960,213060.525
1501,estimates,5yearly,1965,230168.018
1501,estimates,5yearly,1970,249849.715
1501,estimates,5yearly,1975,270368.211
1501,estimates,5yearly,1980,295379.352
1501,estimates,5yearly,1985,310366.438
1501,estimates,5yearly,1990,315561.91
1501,estimates,5yearly,1995,318867.785
1501,estimates,5yearly,2000,326732.253
1501,estimates,5yearly,2005,334552.1
1501,estimates,5yearly,2010,337001.518
1501,constant_fertility,5yearly,2015,360498.492
1501,constant_mortality,5yearly,2015,338742.268
1501,high_variant,5yearly,2015,369819.859
1501,instant_replacement,5yearly,2015,277299.004
1501,low_variant,5yearly,2015,308056.729
1501,medium_variant,5yearly,2015,338982.239
1501,momentum,5yearly,2015,281648.593
1501,no_change,5yearly,2015,360243.26
1501,zero_migration,5yearly,2015,340069.007
1501,constant_fertility,5yearly,2020,382233.438
1501,constant_mortality,5yearly,2020,338399.831
1501,high_variant,5yearly,2020,391005.868
1501,instant_replacement,5yearly,2020,286991.907
1501,low_variant,5yearly,2020,287604.092
1501,medium_variant,5yearly,2020,339316.863
1501,momentum,5yearly,2020,295736.214
1501,no_change,5yearly,2020,381197.99
1501,zero_migration,5yearly,2020,341941.274
1501,constant_fertility,5yearly,2025,403890.872
1501,constant_mortality,5yearly,2025,337303.287
1501,high_variant,5yearly,2025,406382.157
1501,instant_replacement,5yearly,2025,295087.721
1501,low_variant,5yearly,2025,272198.653
1501,medium_variant,5yearly,2025,339308.371
1501,momentum,5yearly,2025,307238.21
1501,no_change,5yearly,2025,401483.342
1501,zero_migration,5yearly,2025,342804.499
1501,constant_fertility,5yearly,2030,426760.403
1501,constant_mortality,5yearly,2030,335594.29
1501,high_variant,5yearly,2030,409727.21
1501,instant_replacement,5yearly,2030,299557.243
1501,low_variant,5yearly,2030,269080.895
1501,medium_variant,5yearly,2030,339225.585
1501,momentum,5yearly,2030,314250.312
1501,no_change,5yearly,2030,422062.292
1501,zero_migration,5yearly,2030,343313.29
1501,constant_fertility,5yearly,2035,454930.306
1501,constant_mortality,5yearly,2035,332928.144
1501,high_variant,5yearly,2035,419027.311
1501,instant_replacement,5yearly,2035,296500.811
1501,low_variant,5yearly,2035,262159.445
1501,medium_variant,5yearly,2035,339036.194
1501,momentum,5yearly,2035,312910.115
1501,no_change,5yearly,2035,446308.146
1501,zero_migration,5yearly,2035,343599.441
1501,constant_fertility,5yearly,2040,490943.547
1501,constant_mortality,5yearly,2040,328867.202
1501,high_variant,5yearly,2040,435762.67
1501,instant_replacement,5yearly,2040,289492.75
1501,low_variant,5yearly,2040,250095.528
1501,medium_variant,5yearly,2040,338355.717
1501,momentum,5yearly,2040,307324.104
1501,no_change,5yearly,2040,476255.886
1501,zero_migration,5yearly,2040,343538.5
1501,constant_fertility,5yearly,2045,532908.782
1501,constant_mortality,5yearly,2045,323242.555
1501,high_variant,5yearly,2045,454901.109
1501,instant_replacement,5yearly,2045,284567.914
1501,low_variant,5yearly,2045,235364.773
1501,medium_variant,5yearly,2045,336703.156
1501,momentum,5yearly,2045,304138.472
1501,no_change,5yearly,2045,509974.024
1501,zero_migration,5yearly,2045,342694.73
1501,constant_fertility,5yearly,2050,579589.414
1501,constant_mortality,5yearly,2050,316058.321
1501,high_variant,5yearly,2050,470656.355
1501,instant_replacement,5yearly,2050,282370.083
1501,low_variant,5yearly,2050,221020.024
1501,medium_variant,5yearly,2050,333768.338
1501,momentum,5yearly,2050,303851.523
1501,no_change,5yearly,2050,546144.806
1501,zero_migration,5yearly,2050,340590.698
1501,constant_fertility,5yearly,2055,632169.107
1501,constant_mortality,5yearly,2055,308131.285
1501,high_variant,5yearly,2055,481542.849
1501,instant_replacement,5yearly,2055,282733.443
1501,low_variant,5yearly,2055,209113.36
1501,medium_variant,5yearly,2055,330178.017
1501,momentum,5yearly,2055,305955.127
1501,no_change,5yearly,2055,585539.305
1501,zero_migration,5yearly,2055,337671.728
1501,constant_fertility,5yearly,2060,693472.163
1501,constant_mortality,5yearly,2060,300489.44
1501,high_variant,5yearly,2060,491301.495
1501,instant_replacement,5yearly,2060,283520.397
1501,low_variant,5yearly,2060,199466.911
1501,medium_variant,5yearly,2060,326994.291
1501,momentum,5yearly,2060,308109.59
1501,no_change,5yearly,2060,630183.919
1501,zero_migration,5yearly,2060,334967.823
1501,constant_fertility,5yearly,2065,765922.824
1501,constant_mortality,5yearly,2065,292818.463
1501,high_variant,5yearly,2065,503042.734
1501,instant_replacement,5yearly,2065,282713.283
1501,low_variant,5yearly,2065,190099.371
1501,medium_variant,5yearly,2065,323916.582
1501,momentum,5yearly,2065,308283.91
1501,no_change,5yearly,2065,681532.695
1501,zero_migration,5yearly,2065,332258.225
1501,constant_fertility,5yearly,2070,850617.505
1501,constant_mortality,5yearly,2070,284683.102
1501,high_variant,5yearly,2070,517249.364
1501,instant_replacement,5yearly,2070,280770.923
1501,low_variant,5yearly,2070,179815.412
1501,medium_variant,5yearly,2070,320415.435
1501,momentum,5yearly,2070,307136.151
1501,no_change,5yearly,2070,739752.608
1501,zero_migration,5yearly,2070,329110.319
1501,constant_fertility,5yearly,2075,948502.672
1501,constant_mortality,5yearly,2075,276060.617
1501,high_variant,5yearly,2075,532226.366
1501,instant_replacement,5yearly,2075,278818.927
1501,low_variant,5yearly,2075,168948.819
1501,medium_variant,5yearly,2075,316370.146
1501,momentum,5yearly,2075,306043.236
1501,no_change,5yearly,2075,804806.66
1501,zero_migration,5yearly,2075,325441.07
1501,constant_fertility,5yearly,2080,1061627.855
1501,constant_mortality,5yearly,2080,267140.321
1501,high_variant,5yearly,2080,545902.03
1501,instant_replacement,5yearly,2080,277735.762
1501,low_variant,5yearly,2080,158372.415
1501,medium_variant,5yearly,2080,311857.881
1501,momentum,5yearly,2080,305896.787
1501,no_change,5yearly,2080,877505.178
1501,zero_migration,5yearly,2080,321296.429
1501,constant_fertility,5yearly,2085,1193345.711
1501,constant_mortality,5yearly,2085,258052.079
1501,high_variant,5yearly,2085,557510.407
1501,instant_replacement,5yearly,2085,277427.78
1501,low_variant,5yearly,2085,148594.928
1501,medium_variant,5yearly,2085,306959.948
1501,momentum,5yearly,2085,306482.994
1501,no_change,5yearly,2085,959528.18
1501,zero_migration,5yearly,2085,316697.713
1501,constant_fertility,5yearly,2090,1347541.765
1501,constant_mortality,5yearly,2090,249045.434
1501,high_variant,5yearly,2090,568141.624
1501,instant_replacement,5yearly,2090,277297.864
1501,low_variant,5yearly,2090,139560.444
1501,medium_variant,5yearly,2090,301849.917
1501,momentum,5yearly,2090,307086.034
1501,no_change,5yearly,2090,1052644.318
1501,zero_migration,5yearly,2090,311798.156
1501,constant_fertility,5yearly,2095,1528095.708
1501,constant_mortality,5yearly,2095,240336.344
1501,high_variant,5yearly,2095,579519.999
1501,instant_replacement,5yearly,2095,276873.356
1501,low_variant,5yearly,2095,131054.872
1501,medium_variant,5yearly,2095,296797.202
1501,momentum,5yearly,2095,307224.184
1501,no_change,5yearly,2095,1158235.467
1501,zero_migration,5yearly,2095,306886.288
