region,variant,freq,year,noofbirth
947,estimates,5yearly,1950,45100.168
947,estimates,5yearly,1955,49927.75
947,estimates,5yearly,1960,55882.391
947,estimates,5yearly,1965,62657.898
947,estimates,5yearly,1970,71586.509
947,estimates,5yearly,1975,81726.293
947,estimates,5yearly,1980,92631.152
947,estimates,5yearly,1985,103536.773
947,estimates,5yearly,1990,114623.251
947,estimates,5yearly,1995,128106.84
947,estimates,5yearly,2000,142303.477
947,estimates,5yearly,2005,157394.251
947,estimates,5yearly,2010,172084.98
947,constant_fertility,5yearly,2015,199382.422
947,constant_mortality,5yearly,2015,185152.172
947,high_variant,5yearly,2015,195233.002
947,instant_replacement,5yearly,2015,92417.592
947,low_variant,5yearly,2015,175720.86
947,medium_variant,5yearly,2015,185476.923
947,momentum,5yearly,2015,94991.918
947,no_change,5yearly,2015,199032.911
947,zero_migration,5yearly,2015,185684.69
947,constant_fertility,5yearly,2020,230955.421
947,constant_mortality,5yearly,2020,198111.41
947,high_variant,5yearly,2020,217304.306
947,instant_replacement,5yearly,2020,104223.304
947,low_variant,5yearly,2020,181304.599
947,medium_variant,5yearly,2020,199304.447
947,momentum,5yearly,2020,109240.88
947,no_change,5yearly,2020,229570.885
947,zero_migration,5yearly,2020,199873.701
947,constant_fertility,5yearly,2025,266720.154
947,constant_mortality,5yearly,2025,210980.917
947,high_variant,5yearly,2025,239417.609
947,instant_replacement,5yearly,2025,117465.269
947,low_variant,5yearly,2025,187737.436
947,medium_variant,5yearly,2025,213577.521
947,momentum,5yearly,2025,124883.056
947,no_change,5yearly,2025,263466.833
947,zero_migration,5yearly,2025,214440.442
947,constant_fertility,5yearly,2030,307631.803
947,constant_mortality,5yearly,2030,222898.787
947,high_variant,5yearly,2030,258084.387
947,instant_replacement,5yearly,2030,127313.742
947,low_variant,5yearly,2030,197556.019
947,medium_variant,5yearly,2030,227716.854
947,momentum,5yearly,2030,136694.687
947,no_change,5yearly,2030,301049.223
947,zero_migration,5yearly,2030,228830.882
947,constant_fertility,5yearly,2035,356649.163
947,constant_mortality,5yearly,2035,232650.701
947,high_variant,5yearly,2035,278453.581
947,instant_replacement,5yearly,2035,127658.756
947,low_variant,5yearly,2035,204268.179
947,medium_variant,5yearly,2035,240823.016
947,momentum,5yearly,2035,138045.801
947,no_change,5yearly,2035,344314.555
947,zero_migration,5yearly,2035,242188.469
947,constant_fertility,5yearly,2040,416548.897
947,constant_mortality,5yearly,2040,239825.343
947,high_variant,5yearly,2040,300684.384
947,instant_replacement,5yearly,2040,120727.598
947,low_variant,5yearly,2040,207210.649
947,medium_variant,5yearly,2040,252496.603
947,momentum,5yearly,2040,131431.268
947,no_change,5yearly,2040,395222.588
947,zero_migration,5yearly,2040,254151.195
947,constant_fertility,5yearly,2045,488884.139
947,constant_mortality,5yearly,2045,244576.789
947,high_variant,5yearly,2045,323530.018
947,instant_replacement,5yearly,2045,114211.703
947,low_variant,5yearly,2045,207219.576
947,medium_variant,5yearly,2045,262602.984
947,momentum,5yearly,2045,125337.882
947,no_change,5yearly,2045,454706.042
947,zero_migration,5yearly,2045,264576.547
947,constant_fertility,5yearly,2050,575160.342
947,constant_mortality,5yearly,2050,247525.653
947,high_variant,5yearly,2050,345768.56
947,instant_replacement,5yearly,2050,111752.545
947,low_variant,5yearly,2050,205853.451
947,medium_variant,5yearly,2050,271470.543
947,momentum,5yearly,2050,123713.031
947,no_change,5yearly,2050,523509.849
947,zero_migration,5yearly,2050,273752.308
947,constant_fertility,5yearly,2055,677619.872
947,constant_mortality,5yearly,2055,248921.701
947,high_variant,5yearly,2055,366563.011
947,instant_replacement,5yearly,2055,113475.989
947,low_variant,5yearly,2055,203867.121
947,medium_variant,5yearly,2055,279124.444
947,momentum,5yearly,2055,126420.377
947,no_change,5yearly,2055,602767.376
947,zero_migration,5yearly,2055,281668.24
947,constant_fertility,5yearly,2060,799605.645
947,constant_mortality,5yearly,2060,249233.568
947,high_variant,5yearly,2060,386734.401
947,instant_replacement,5yearly,2060,116665.906
947,low_variant,5yearly,2060,201554.034
947,medium_variant,5yearly,2060,285990.569
947,momentum,5yearly,2060,130378.392
947,no_change,5yearly,2060,694241.299
947,zero_migration,5yearly,2060,288752.066
947,constant_fertility,5yearly,2065,945501.215
947,constant_mortality,5yearly,2065,248047.266
947,high_variant,5yearly,2065,406654.127
947,instant_replacement,5yearly,2065,117448.794
947,low_variant,5yearly,2065,197988.764
947,medium_variant,5yearly,2065,291567.733
947,momentum,5yearly,2065,131493.171
947,no_change,5yearly,2065,800248.087
947,zero_migration,5yearly,2065,294522.285
947,constant_fertility,5yearly,2070,1120366.897
947,constant_mortality,5yearly,2070,245196.035
947,high_variant,5yearly,2070,426372.122
947,instant_replacement,5yearly,2070,115747.383
947,low_variant,5yearly,2070,192697.941
947,medium_variant,5yearly,2070,295534.964
947,momentum,5yearly,2070,129856.345
947,no_change,5yearly,2070,923388.406
947,zero_migration,5yearly,2070,298669.468
947,constant_fertility,5yearly,2075,1329903.931
947,constant_mortality,5yearly,2075,240984.439
947,high_variant,5yearly,2075,445701.788
947,instant_replacement,5yearly,2075,113438.054
947,low_variant,5yearly,2075,186028.927
947,medium_variant,5yearly,2075,298047.074
947,momentum,5yearly,2075,127686.454
947,no_change,5yearly,2075,1066472.916
947,zero_migration,5yearly,2075,301348.995
947,constant_fertility,5yearly,2080,1580691.94
947,constant_mortality,5yearly,2080,235717.403
947,high_variant,5yearly,2080,464020.425
947,instant_replacement,5yearly,2080,112397.043
947,low_variant,5yearly,2080,178555.454
947,medium_variant,5yearly,2080,299249.645
947,momentum,5yearly,2080,126975.941
947,no_change,5yearly,2080,1232590.376
947,zero_migration,5yearly,2080,302694.745
947,constant_fertility,5yearly,2085,1880828.988
947,constant_mortality,5yearly,2085,229739.889
947,high_variant,5yearly,2085,481227.468
947,instant_replacement,5yearly,2085,112839.047
947,low_variant,5yearly,2085,170811.558
947,medium_variant,5yearly,2085,299445.989
947,momentum,5yearly,2085,127838.398
947,no_change,5yearly,2085,1425420.042
947,zero_migration,5yearly,2085,303000.999
947,constant_fertility,5yearly,2090,2240432.306
947,constant_mortality,5yearly,2090,223100.357
947,high_variant,5yearly,2090,497288.024
947,instant_replacement,5yearly,2090,113761.549
947,low_variant,5yearly,2090,162791.602
947,medium_variant,5yearly,2090,298571.647
947,momentum,5yearly,2090,129088.928
947,no_change,5yearly,2090,1649437.606
947,zero_migration,5yearly,2090,302202.849
947,constant_fertility,5yearly,2095,2671848.323
947,constant_mortality,5yearly,2095,215858.532
947,high_variant,5yearly,2095,512509.915
947,instant_replacement,5yearly,2095,114128.281
