region,variant,freq,year,noofbirth
912,estimates,5yearly,1950,13141.828
912,estimates,5yearly,1955,14626.584
912,estimates,5yearly,1960,16140.218
912,estimates,5yearly,1965,17581.541
912,estimates,5yearly,1970,18929.607
912,estimates,5yearly,1975,20738.943
912,estimates,5yearly,1980,22660.966
912,estimates,5yearly,1985,23637.363
912,estimates,5yearly,1990,22897.086
912,estimates,5yearly,1995,21794.47
912,estimates,5yearly,2000,22729.76
912,estimates,5yearly,2005,25008.728
912,estimates,5yearly,2010,29085.831
912,constant_fertility,5yearly,2015,30878.345
912,constant_mortality,5yearly,2015,28568.75
912,high_variant,5yearly,2015,30901.752
912,instant_replacement,5yearly,2015,19986.445
912,low_variant,5yearly,2015,26256.643
912,medium_variant,5yearly,2015,28579.199
912,momentum,5yearly,2015,20225.341
912,no_change,5yearly,2015,30867.084
912,zero_migration,5yearly,2015,28707.226
912,constant_fertility,5yearly,2020,32292.181
912,constant_mortality,5yearly,2020,27900.966
912,high_variant,5yearly,2020,31776.393
912,instant_replacement,5yearly,2020,20537.485
912,low_variant,5yearly,2020,24100.306
912,medium_variant,5yearly,2020,27938.349
912,momentum,5yearly,2020,21048.942
912,no_change,5yearly,2020,32249.055
912,zero_migration,5yearly,2020,28255.936
912,constant_fertility,5yearly,2025,34048.277
912,constant_mortality,5yearly,2025,27721.535
912,high_variant,5yearly,2025,32794.907
912,instant_replacement,5yearly,2025,21289.492
912,low_variant,5yearly,2025,22805.24
912,medium_variant,5yearly,2025,27800.076
912,momentum,5yearly,2025,22008.546
912,no_change,5yearly,2025,33951.581
912,zero_migration,5yearly,2025,28214.643
912,constant_fertility,5yearly,2030,36909.88
912,constant_mortality,5yearly,2030,28422.207
912,high_variant,5yearly,2030,34008.81
912,instant_replacement,5yearly,2030,22493.931
912,low_variant,5yearly,2030,23147.426
912,medium_variant,5yearly,2030,28563.919
912,momentum,5yearly,2030,23372.471
912,no_change,5yearly,2030,36720.988
912,zero_migration,5yearly,2030,29028.911
912,constant_fertility,5yearly,2035,40805.269
912,constant_mortality,5yearly,2035,29432.686
912,high_variant,5yearly,2035,36085.914
912,instant_replacement,5yearly,2035,23034.975
912,low_variant,5yearly,2035,23470.337
912,medium_variant,5yearly,2035,29676.198
912,momentum,5yearly,2035,24040.371
912,no_change,5yearly,2035,40449.853
912,zero_migration,5yearly,2035,30194.65
912,constant_fertility,5yearly,2040,45029.016
912,constant_mortality,5yearly,2040,29901.328
912,high_variant,5yearly,2040,38156.613
912,instant_replacement,5yearly,2040,22498.987
912,low_variant,5yearly,2040,23018.012
912,medium_variant,5yearly,2040,30291.07
912,momentum,5yearly,2040,23607.898
912,no_change,5yearly,2040,44404.426
912,zero_migration,5yearly,2040,30893.079
912,constant_fertility,5yearly,2045,49258.208
912,constant_mortality,5yearly,2045,29812.547
912,high_variant,5yearly,2045,39920.048
912,instant_replacement,5yearly,2045,21768.528
912,low_variant,5yearly,2045,21971.566
912,medium_variant,5yearly,2045,30383.087
912,momentum,5yearly,2045,22983.587
912,no_change,5yearly,2045,48256.238
912,zero_migration,5yearly,2045,31089.538
912,constant_fertility,5yearly,2050,53641.117
912,constant_mortality,5yearly,2050,29330.69
912,high_variant,5yearly,2050,41279.838
912,instant_replacement,5yearly,2050,21103.804
912,low_variant,5yearly,2050,20644.025
912,medium_variant,5yearly,2050,30104.764
912,momentum,5yearly,2050,22430.638
912,no_change,5yearly,2050,52152.713
912,zero_migration,5yearly,2050,30906.948
