region,variant,freq,year,noofbirth
922,estimates,5yearly,1950,12550.861
922,estimates,5yearly,1955,13707.689
922,estimates,5yearly,1960,15167.537
922,estimates,5yearly,1965,16544.45
922,estimates,5yearly,1970,18186.657
922,estimates,5yearly,1975,19955.145
922,estimates,5yearly,1980,21982.772
922,estimates,5yearly,1985,23122.301
922,estimates,5yearly,1990,23712.484
922,estimates,5yearly,1995,24219.83
922,estimates,5yearly,2000,24717.674
922,estimates,5yearly,2005,26274.313
922,estimates,5yearly,2010,27949.474
922,constant_fertility,5yearly,2015,30356.63
922,constant_mortality,5yearly,2015,28200.805
922,high_variant,5yearly,2015,30776.345
922,instant_replacement,5yearly,2015,21870.384
922,low_variant,5yearly,2015,25643.836
922,medium_variant,5yearly,2015,28210.09
922,momentum,5yearly,2015,21881.659
922,no_change,5yearly,2015,30346.441
922,zero_migration,5yearly,2015,28130.297
922,constant_fertility,5yearly,2020,32606.034
922,constant_mortality,5yearly,2020,28322.869
922,high_variant,5yearly,2020,32688.669
922,instant_replacement,5yearly,2020,22965.974
922,low_variant,5yearly,2020,24026.755
922,medium_variant,5yearly,2020,28357.717
922,momentum,5yearly,2020,22888.869
922,no_change,5yearly,2020,32564.508
922,zero_migration,5yearly,2020,28108.153
922,constant_fertility,5yearly,2025,34837.955
922,constant_mortality,5yearly,2025,28451.179
922,high_variant,5yearly,2025,34203.26
922,instant_replacement,5yearly,2025,24000.537
922,low_variant,5yearly,2025,22846.5
922,medium_variant,5yearly,2025,28524.882
922,momentum,5yearly,2025,24000.062
922,no_change,5yearly,2025,34743.25
922,zero_migration,5yearly,2025,28277.657
922,constant_fertility,5yearly,2030,37288.166
922,constant_mortality,5yearly,2030,28684.285
922,high_variant,5yearly,2030,34875.066
922,instant_replacement,5yearly,2030,24849.284
922,low_variant,5yearly,2030,22782.234
922,medium_variant,5yearly,2030,28811.741
922,momentum,5yearly,2030,25042.588
922,no_change,5yearly,2030,37112.175
922,zero_migration,5yearly,2030,28705.745
922,constant_fertility,5yearly,2035,40288.152
922,constant_mortality,5yearly,2035,28986.796
922,high_variant,5yearly,2035,36024.537
922,instant_replacement,5yearly,2035,25045.347
922,low_variant,5yearly,2035,22558.093
922,medium_variant,5yearly,2035,29191.53
922,momentum,5yearly,2035,25337.709
922,no_change,5yearly,2035,39981.239
922,zero_migration,5yearly,2035,29145.054
922,constant_fertility,5yearly,2040,43890.445
922,constant_mortality,5yearly,2040,29185.153
922,high_variant,5yearly,2040,37658.625
922,instant_replacement,5yearly,2040,24665.711
922,low_variant,5yearly,2040,21929.299
922,medium_variant,5yearly,2040,29495.101
922,momentum,5yearly,2040,24910.554
922,no_change,5yearly,2040,43380.623
922,zero_migration,5yearly,2040,29391.165
922,constant_fertility,5yearly,2045,48006.414
922,constant_mortality,5yearly,2045,29142.102
922,high_variant,5yearly,2045,39528.732
922,instant_replacement,5yearly,2045,24197.503
922,low_variant,5yearly,2045,20853.526
922,medium_variant,5yearly,2045,29579.094
922,momentum,5yearly,2045,24296.023
922,no_change,5yearly,2045,47214.083
922,zero_migration,5yearly,2045,29340.337
922,constant_fertility,5yearly,2050,52525.859
922,constant_mortality,5yearly,2050,28857.602
922,high_variant,5yearly,2050,41227.145
922,instant_replacement,5yearly,2050,23939.865
922,low_variant,5yearly,2050,19573.256
922,medium_variant,5yearly,2050,29431.812
922,momentum,5yearly,2050,23939.984
922,no_change,5yearly,2050,51371.426
922,zero_migration,5yearly,2050,29097.878
922,constant_fertility,5yearly,2055,57484.312
922,constant_mortality,5yearly,2055,28468.8
922,high_variant,5yearly,2055,42511.76
922,instant_replacement,5yearly,2055,24094.562
922,low_variant,5yearly,2055,18429.324
922,medium_variant,5yearly,2055,29181.193
922,momentum,5yearly,2055,24135.658
922,no_change,5yearly,2055,55883.188
922,zero_migration,5yearly,2055,28859.975
922,constant_fertility,5yearly,2060,63040.076
922,constant_mortality,5yearly,2060,28160.642
922,high_variant,5yearly,2060,43588.07
922,instant_replacement,5yearly,2060,24419.542
922,low_variant,5yearly,2060,17591.727
