region,variant,freq,year,noofbirth
931,estimates,5yearly,1950,25184.134
931,estimates,5yearly,1955,28131.356
931,estimates,5yearly,1960,31454.1
931,estimates,5yearly,1965,32967.876
931,estimates,5yearly,1970,33730.481
931,estimates,5yearly,1975,36710.117
931,estimates,5yearly,1980,38547.325
931,estimates,5yearly,1985,38529.346
931,estimates,5yearly,1990,38004.836
931,estimates,5yearly,1995,37520.267
931,estimates,5yearly,2000,36093.551
931,estimates,5yearly,2005,34538.154
931,estimates,5yearly,2010,34053.898
931,constant_fertility,5yearly,2015,34716.229
931,constant_mortality,5yearly,2015,33109.504
931,high_variant,5yearly,2015,37367.175
931,instant_replacement,5yearly,2015,35784.629
931,low_variant,5yearly,2015,28861.961
931,medium_variant,5yearly,2015,33114.567
931,momentum,5yearly,2015,35958.19
931,no_change,5yearly,2015,34710.9
931,zero_migration,5yearly,2015,33154.493
931,constant_fertility,5yearly,2020,34802.28
931,constant_mortality,5yearly,2020,31918.799
931,high_variant,5yearly,2020,38742.517
931,instant_replacement,5yearly,2020,35682.868
931,low_variant,5yearly,2020,25133.061
931,medium_variant,5yearly,2020,31937.791
931,momentum,5yearly,2020,36023.238
931,no_change,5yearly,2020,34781.54
931,zero_migration,5yearly,2020,32041.052
931,constant_fertility,5yearly,2025,34488.598
931,constant_mortality,5yearly,2025,30738.802
931,high_variant,5yearly,2025,39189.213
931,instant_replacement,5yearly,2025,35198.525
931,low_variant,5yearly,2025,22367.929
931,medium_variant,5yearly,2025,30778.574
931,momentum,5yearly,2025,35652.243
931,no_change,5yearly,2025,34443.919
931,zero_migration,5yearly,2025,30918.329
931,constant_fertility,5yearly,2030,34141.654
931,constant_mortality,5yearly,2030,29653.065
931,high_variant,5yearly,2030,38273.118
931,instant_replacement,5yearly,2030,34689.963
931,low_variant,5yearly,2030,21297.38
931,medium_variant,5yearly,2030,29723.463
931,momentum,5yearly,2030,35220.567
931,no_change,5yearly,2030,34058.264
931,zero_migration,5yearly,2030,29883.01
931,constant_fertility,5yearly,2035,34040.569
931,constant_mortality,5yearly,2035,28653.62
931,high_variant,5yearly,2035,38069.104
931,instant_replacement,5yearly,2035,34421.415
931,low_variant,5yearly,2035,20000.734
931,medium_variant,5yearly,2035,28769.61
931,momentum,5yearly,2035,35017.351
931,no_change,5yearly,2035,33892.739
931,zero_migration,5yearly,2035,28946.664
931,constant_fertility,5yearly,2040,34156.972
931,constant_mortality,5yearly,2040,27735.488
931,high_variant,5yearly,2040,38614.91
931,instant_replacement,5yearly,2040,34471.461
931,low_variant,5yearly,2040,18448.475
931,medium_variant,5yearly,2040,27912.083
931,momentum,5yearly,2040,35135.829
931,no_change,5yearly,2040,33918.944
931,zero_migration,5yearly,2040,28110.553
931,constant_fertility,5yearly,2045,34328.205
931,constant_mortality,5yearly,2045,26870.027
931,high_variant,5yearly,2045,39650.642
931,instant_replacement,5yearly,2045,34704.888
931,low_variant,5yearly,2045,16736.532
931,medium_variant,5yearly,2045,27118.388
931,momentum,5yearly,2045,35443.93
931,no_change,5yearly,2045,33982.458
931,zero_migration,5yearly,2045,27342.932
931,constant_fertility,5yearly,2050,34471.236
931,constant_mortality,5yearly,2050,25977.544
931,high_variant,5yearly,2050,40627.794
931,instant_replacement,5yearly,2050,34810.723
931,low_variant,5yearly,2050,15046.149
931,medium_variant,5yearly,2050,26301.421
931,momentum,5yearly,2050,35622.464
931,no_change,5yearly,2050,34006.57
931,zero_migration,5yearly,2050,26552.801
931,constant_fertility,5yearly,2055,34600.576
931,constant_mortality,5yearly,2055,25100.541
931,high_variant,5yearly,2055,41172.762
