region,variant,freq,year,noofbirth
934,estimates,5yearly,1950,345979.266
934,estimates,5yearly,1955,363407.429
934,estimates,5yearly,1960,410320.286
934,estimates,5yearly,1965,444548.408
934,estimates,5yearly,1970,451679.516
934,estimates,5yearly,1975,444075.946
934,estimates,5yearly,1980,475257.231
934,estimates,5yearly,1985,516925.318
934,estimates,5yearly,1990,487605.291
934,estimates,5yearly,1995,463456.78
934,estimates,5yearly,2000,463119.572
934,estimates,5yearly,2005,473521.454
934,estimates,5yearly,2010,481460.146
934,constant_fertility,5yearly,2015,496731.796
934,constant_mortality,5yearly,2015,475016.997
934,high_variant,5yearly,2015,526754.488
934,instant_replacement,5yearly,2015,453697.27
934,low_variant,5yearly,2015,423820.336
934,medium_variant,5yearly,2015,475287.369
934,momentum,5yearly,2015,458173.662
934,no_change,5yearly,2015,496445.595
934,zero_migration,5yearly,2015,476055.332
934,constant_fertility,5yearly,2020,504108.41
934,constant_mortality,5yearly,2020,462587.767
934,high_variant,5yearly,2020,545637.096
934,instant_replacement,5yearly,2020,448635.98
934,low_variant,5yearly,2020,381516.697
934,medium_variant,5yearly,2020,463576.867
934,momentum,5yearly,2020,457333.847
934,no_change,5yearly,2020,503002.877
934,zero_migration,5yearly,2020,465582.761
934,constant_fertility,5yearly,2025,515220.845
934,constant_mortality,5yearly,2025,452023.7
934,high_variant,5yearly,2025,556588.202
934,instant_replacement,5yearly,2025,445053.998
934,low_variant,5yearly,2025,351623.129
934,medium_variant,5yearly,2025,454105.66
934,momentum,5yearly,2025,457248.517
934,no_change,5yearly,2025,512755.595
934,zero_migration,5yearly,2025,457079.256
934,constant_fertility,5yearly,2030,533214.374
934,constant_mortality,5yearly,2030,444758.412
934,high_variant,5yearly,2030,553187.268
934,instant_replacement,5yearly,2030,442881.622
934,low_variant,5yearly,2030,344299.395
934,medium_variant,5yearly,2030,448431.705
934,momentum,5yearly,2030,457767.094
934,no_change,5yearly,2030,528541.357
934,zero_migration,5yearly,2030,452199.11
934,constant_fertility,5yearly,2035,558125.487
934,constant_mortality,5yearly,2035,439466.183
934,high_variant,5yearly,2035,561546.167
934,instant_replacement,5yearly,2035,440117.567
934,low_variant,5yearly,2035,334130.337
934,medium_variant,5yearly,2035,445553.973
934,momentum,5yearly,2035,456905.862
934,no_change,5yearly,2035,549696.446
934,zero_migration,5yearly,2035,449952.894
934,constant_fertility,5yearly,2040,588159.615
934,constant_mortality,5yearly,2040,433665.28
934,high_variant,5yearly,2040,581936.636
934,instant_replacement,5yearly,2040,438746.304
934,low_variant,5yearly,2040,317528.986
934,medium_variant,5yearly,2040,443059.731
934,momentum,5yearly,2040,457092.156
934,no_change,5yearly,2040,573953.541
934,zero_migration,5yearly,2040,448075.84
934,constant_fertility,5yearly,2045,620944.406
934,constant_mortality,5yearly,2045,424789.052
934,high_variant,5yearly,2045,605624.737
934,instant_replacement,5yearly,2045,439086.703
934,low_variant,5yearly,2045,295597.581
934,medium_variant,5yearly,2045,438062.114
934,momentum,5yearly,2045,459161.149
934,no_change,5yearly,2045,598979.516
934,zero_migration,5yearly,2045,443749.655
934,constant_fertility,5yearly,2050,657406.455
934,constant_mortality,5yearly,2050,412481.958
934,high_variant,5yearly,2050,623488.801
934,instant_replacement,5yearly,2050,437085.399
934,low_variant,5yearly,2050,272687.773
934,medium_variant,5yearly,2050,429859.369
934,momentum,5yearly,2050,458976.789
934,no_change,5yearly,2050,625702.675
934,zero_migration,5yearly,2050,436239.649
934,constant_fertility,5yearly,2055,700134.342
934,constant_mortality,5yearly,2055,399157.222
934,high_variant,5yearly,2055,633346.381
934,instant_replacement,5yearly,2055,433088.23
934,low_variant,5yearly,2055,253540.073
934,medium_variant,5yearly,2055,420658.836
934,momentum,5yearly,2055,456645.115
934,no_change,5yearly,2055,656368.929
934,zero_migration,5yearly,2055,427672.66
934,constant_fertility,5yearly,2060,751343.435
934,constant_mortality,5yearly,2060,387550.126
934,high_variant,5yearly,2060,641207.695
934,instant_replacement,5yearly,2060,429786.181
934,low_variant,5yearly,2060,239344.737
934,medium_variant,5yearly,2060,413250.889
934,momentum,5yearly,2060,454721.194
934,no_change,5yearly,2060,692473.409
934,zero_migration,5yearly,2060,420793.2
934,constant_fertility,5yearly,2065,812043.381999999
934,constant_mortality,5yearly,2065,377371.225
934,high_variant,5yearly,2065,652537.837
934,instant_replacement,5yearly,2065,428058.228
934,low_variant,5yearly,2065,227125.902
934,medium_variant,5yearly,2065,407391.465
934,momentum,5yearly,2065,454061.139
934,no_change,5yearly,2065,734164.429
934,zero_migration,5yearly,2065,415363.281
934,constant_fertility,5yearly,2070,882520.1
934,constant_mortality,5yearly,2070,367508.69
934,high_variant,5yearly,2070,668982.191
