region,variant,freq,year,noofbirth
957,estimates,5yearly,1950,61.469
957,estimates,5yearly,1955,67.848
957,estimates,5yearly,1960,74.324
957,estimates,5yearly,1965,77.795
957,estimates,5yearly,1970,77.05
957,estimates,5yearly,1975,78.718
957,estimates,5yearly,1980,82.639
957,estimates,5yearly,1985,85.642
957,estimates,5yearly,1990,83.785
957,estimates,5yearly,1995,79.5
957,estimates,5yearly,2000,76.974
957,estimates,5yearly,2005,74.969
957,estimates,5yearly,2010,70.609
957,constant_fertility,5yearly,2015,72.011
957,constant_mortality,5yearly,2015,67.864
957,high_variant,5yearly,2015,73.882
957,instant_replacement,5yearly,2015,50.482
957,low_variant,5yearly,2015,61.876
957,medium_variant,5yearly,2015,67.874
957,momentum,5yearly,2015,52.367
957,no_change,5yearly,2015,72.002
957,zero_migration,5yearly,2015,70.847
957,constant_fertility,5yearly,2020,74.973
957,constant_mortality,5yearly,2020,66.921
957,high_variant,5yearly,2020,76.855
957,instant_replacement,5yearly,2020,51.929
957,low_variant,5yearly,2020,57.068
957,medium_variant,5yearly,2020,66.961
957,momentum,5yearly,2020,57.855
957,no_change,5yearly,2020,74.935
957,zero_migration,5yearly,2020,75.804
957,constant_fertility,5yearly,2025,78.284
957,constant_mortality,5yearly,2025,66.698
957,high_variant,5yearly,2025,79.506
957,instant_replacement,5yearly,2025,53.46
957,low_variant,5yearly,2025,54.022
957,medium_variant,5yearly,2025,66.765
957,momentum,5yearly,2025,63.185
957,no_change,5yearly,2025,78.206
957,zero_migration,5yearly,2025,80.577
957,constant_fertility,5yearly,2030,81.666
957,constant_mortality,5yearly,2030,66.631
957,high_variant,5yearly,2030,80.021
957,instant_replacement,5yearly,2030,54.839
957,low_variant,5yearly,2030,53.516
957,medium_variant,5yearly,2030,66.744
957,momentum,5yearly,2030,66.983
957,no_change,5yearly,2030,81.523
957,zero_migration,5yearly,2030,83.347
957,constant_fertility,5yearly,2035,84.301
957,constant_mortality,5yearly,2035,65.505
957,high_variant,5yearly,2035,79.95
957,instant_replacement,5yearly,2035,54.225
957,low_variant,5yearly,2035,51.769
957,medium_variant,5yearly,2035,65.681
957,momentum,5yearly,2035,67.743
957,no_change,5yearly,2035,84.069
