region,variant,freq,year,noofbirth
948,estimates,5yearly,1950,270908.062
948,estimates,5yearly,1955,301513.981
948,estimates,5yearly,1960,331584.069
948,estimates,5yearly,1965,359157.879
948,estimates,5yearly,1970,389040.449
948,estimates,5yearly,1975,419909.782
948,estimates,5yearly,1980,456982.403
948,estimates,5yearly,1985,479389.396
948,estimates,5yearly,1990,490923.309
948,estimates,5yearly,1995,500303.294
948,estimates,5yearly,2000,513572.318
948,estimates,5yearly,2005,530587.404
948,estimates,5yearly,2010,544082.783999999
948,constant_fertility,5yearly,2015,590257.671
948,constant_mortality,5yearly,2015,552307.709
948,high_variant,5yearly,2015,601358.246
948,instant_replacement,5yearly,2015,432228.017
948,low_variant,5yearly,2015,504137.636
948,medium_variant,5yearly,2015,552791.863
948,momentum,5yearly,2015,438494.872
948,no_change,5yearly,2015,589737.879
948,zero_migration,5yearly,2015,553961.027
948,constant_fertility,5yearly,2020,634872.022
948,constant_mortality,5yearly,2020,556624.343
948,high_variant,5yearly,2020,640140.849
948,instant_replacement,5yearly,2020,450105.399
948,low_variant,5yearly,2020,476605.246
948,medium_variant,5yearly,2020,558384.928
948,momentum,5yearly,2020,462501.483
948,no_change,5yearly,2020,632843.774
948,zero_migration,5yearly,2020,561404.113
948,constant_fertility,5yearly,2025,680771.408
948,constant_mortality,5yearly,2025,560089.922
948,high_variant,5yearly,2025,670532.746
948,instant_replacement,5yearly,2025,466105.199
948,low_variant,5yearly,2025,457073.579
948,medium_variant,5yearly,2025,563821.125
948,momentum,5yearly,2025,483748.61
948,no_change,5yearly,2025,676157.299
948,zero_migration,5yearly,2025,568162.878
948,constant_fertility,5yearly,2030,731626.573999999
948,constant_mortality,5yearly,2030,563198.274
948,high_variant,5yearly,2030,683382.002
948,instant_replacement,5yearly,2030,476321.759
948,low_variant,5yearly,2030,457148.983
948,medium_variant,5yearly,2030,569898.672
948,momentum,5yearly,2030,498064.01
948,no_change,5yearly,2030,722626.076
948,zero_migration,5yearly,2030,575246.534
948,constant_fertility,5yearly,2035,794871.444
948,constant_mortality,5yearly,2035,564781.708
948,high_variant,5yearly,2035,705623.964
948,instant_replacement,5yearly,2035,472954.022
948,low_variant,5yearly,2035,451325.158
948,medium_variant,5yearly,2035,575996.318
948,momentum,5yearly,2035,497319.533
948,no_change,5yearly,2035,778288.886
948,zero_migration,5yearly,2035,582192.658
948,constant_fertility,5yearly,2040,874982.891
948,constant_mortality,5yearly,2040,563784.584
948,high_variant,5yearly,2040,738992.095
948,instant_replacement,5yearly,2040,460986.617
948,low_variant,5yearly,2040,437273.22
948,medium_variant,5yearly,2040,581146.664
948,momentum,5yearly,2040,487118.074
948,no_change,5yearly,2040,846550.732
948,zero_migration,5yearly,2040,588269.597999999
948,constant_fertility,5yearly,2045,970074.006
948,constant_mortality,5yearly,2045,559341.907
948,high_variant,5yearly,2045,776336.832
948,instant_replacement,5yearly,2045,452039.219
948,low_variant,5yearly,2045,417577.709
948,medium_variant,5yearly,2045,583967.99
948,momentum,5yearly,2045,480217.703
948,no_change,5yearly,2045,925128.39
948,zero_migration,5yearly,2045,592124.67
948,constant_fertility,5yearly,2050,1079202.59
948,constant_mortality,5yearly,2050,551654.04
948,high_variant,5yearly,2050,809254.916
948,instant_replacement,5yearly,2050,448951.21
948,low_variant,5yearly,2050,396996.412
948,medium_variant,5yearly,2050,584115.988999999
948,momentum,5yearly,2050,479644.352
948,no_change,5yearly,2050,1012568.002
948,zero_migration,5yearly,2050,593303.36
948,constant_fertility,5yearly,2055,1205284.574
948,constant_mortality,5yearly,2055,542098.581
948,high_variant,5yearly,2055,834654.023
948,instant_replacement,5yearly,2055,450603.211
948,low_variant,5yearly,2055,379262.103
948,medium_variant,5yearly,2055,582628.621
948,momentum,5yearly,2055,483815.027
948,no_change,5yearly,2055,1110676.231
948,zero_migration,5yearly,2055,592719.296
948,constant_fertility,5yearly,2060,1354156.927
948,constant_mortality,5yearly,2060,532490.749
948,high_variant,5yearly,2060,857490.068
948,instant_replacement,5yearly,2060,452995.063
948,low_variant,5yearly,2060,364786.226
948,medium_variant,5yearly,2060,581340.381000001
948,momentum,5yearly,2060,488217.905
948,no_change,5yearly,2060,1223429.011
948,zero_migration,5yearly,2060,592162.24
948,constant_fertility,5yearly,2065,1531884.9
948,constant_mortality,5yearly,2065,522224.989
948,high_variant,5yearly,2065,882369.141000001
948,instant_replacement,5yearly,2065,452017.495
948,low_variant,5yearly,2065,350398.502
948,medium_variant,5yearly,2065,579633.405
948,momentum,5yearly,2065,488557.826
948,no_change,5yearly,2065,1354520.426
948,zero_migration,5yearly,2065,591057.932
948,constant_fertility,5yearly,2070,1743281.529
948,constant_mortality,5yearly,2070,510800.23
948,high_variant,5yearly,2070,910919.731
948,instant_replacement,5yearly,2070,448490.446
948,low_variant,5yearly,2070,334181.923
948,medium_variant,5yearly,2070,576864.988
948,momentum,5yearly,2070,485973.745
948,no_change,5yearly,2070,1506185.1
948,zero_migration,5yearly,2070,588834.402
948,constant_fertility,5yearly,2075,1993155.835
948,constant_mortality,5yearly,2075,497993.972
948,high_variant,5yearly,2075,940816.098999999
948,instant_replacement,5yearly,2075,445095.908
948,low_variant,5yearly,2075,316322.805
948,medium_variant,5yearly,2075,572602.267
948,momentum,5yearly,2075,483617.986
948,no_change,5yearly,2075,1680328.886
948,zero_migration,5yearly,2075,585086.423
948,constant_fertility,5yearly,2080,2288101.231
948,constant_mortality,5yearly,2080,484064.805
948,high_variant,5yearly,2080,968711.29
948,instant_replacement,5yearly,2080,443751.492
948,low_variant,5yearly,2080,298194.431
948,medium_variant,5yearly,2080,566884.098
948,momentum,5yearly,2080,483509.286
948,no_change,5yearly,2080,1879952.463
948,zero_migration,5yearly,2080,579832.356
948,constant_fertility,5yearly,2085,2637409.873
948,constant_mortality,5yearly,2085,469380.143
948,high_variant,5yearly,2085,993076.673
948,instant_replacement,5yearly,2085,444006.573
948,low_variant,5yearly,2085,280871.91
948,medium_variant,5yearly,2085,559988.61
948,momentum,5yearly,2085,485013.66
948,no_change,5yearly,2085,2109641.1
948,zero_migration,5yearly,2085,573317.89
948,constant_fertility,5yearly,2090,3052639.149
948,constant_mortality,5yearly,2090,454499.75
948,high_variant,5yearly,2090,1015284.243
948,instant_replacement,5yearly,2090,444324.43
948,low_variant,5yearly,2090,264601.77
948,medium_variant,5yearly,2090,552396.482
948,momentum,5yearly,2090,486359.736
948,no_change,5yearly,2090,2374928.701
948,zero_migration,5yearly,2090,566016.822
948,constant_fertility,5yearly,2095,3547059.808
948,constant_mortality,5yearly,2095,439709.082
948,high_variant,5yearly,2095,1037714.278
948,instant_replacement,5yearly,2095,443714.509
948,low_variant,5yearly,2095,249055.024
948,medium_variant,5yearly,2095,544428.072
948,momentum,5yearly,2095,486487.685
948,no_change,5yearly,2095,2681702.538
948,zero_migration,5yearly,2095,558261.45
