region,variant,freq,year,noofbirth
923,estimates,5yearly,1950,29818.41
923,estimates,5yearly,1955,29867.451
923,estimates,5yearly,1960,25262.726
923,estimates,5yearly,1965,21521.491
923,estimates,5yearly,1970,22773.573
923,estimates,5yearly,1975,24003.635
923,estimates,5yearly,1980,24575.751
923,estimates,5yearly,1985,23692.706
923,estimates,5yearly,1990,17795.664
923,estimates,5yearly,1995,14316.143
923,estimates,5yearly,2000,14224.191
923,estimates,5yearly,2005,16016.794
923,estimates,5yearly,2010,17083.024
923,constant_fertility,5yearly,2015,15386.416
923,constant_mortality,5yearly,2015,16208.777
923,high_variant,5yearly,2015,18725.172
923,instant_replacement,5yearly,2015,21026.221
923,low_variant,5yearly,2015,13697.274
923,medium_variant,5yearly,2015,16211.225
923,momentum,5yearly,2015,21024.033
923,no_change,5yearly,2015,15384.262
923,zero_migration,5yearly,2015,16174.448
923,constant_fertility,5yearly,2020,13368.589
923,constant_mortality,5yearly,2020,14868.806
923,high_variant,5yearly,2020,18483.486
923,instant_replacement,5yearly,2020,18830.416
923,low_variant,5yearly,2020,11272.527
923,medium_variant,5yearly,2020,14878.007
923,momentum,5yearly,2020,18778.669
923,no_change,5yearly,2020,13361.333
923,zero_migration,5yearly,2020,14778.505
923,constant_fertility,5yearly,2025,12079.405
923,constant_mortality,5yearly,2025,13426.215
923,high_variant,5yearly,2025,17427.677
923,instant_replacement,5yearly,2025,16630.062
923,low_variant,5yearly,2025,9459.24
923,medium_variant,5yearly,2025,13443.455
923,momentum,5yearly,2025,16530.385
923,no_change,5yearly,2025,12066.324
923,zero_migration,5yearly,2025,13293.495
923,constant_fertility,5yearly,2030,11840.759
923,constant_mortality,5yearly,2030,12773.527
923,high_variant,5yearly,2030,16567.532
923,instant_replacement,5yearly,2030,15608.226
923,low_variant,5yearly,2030,9052.284
923,medium_variant,5yearly,2030,12799.3
923,momentum,5yearly,2030,15471.708
923,no_change,5yearly,2030,11820.543
923,zero_migration,5yearly,2030,12609.855
923,constant_fertility,5yearly,2035,12022.134
923,constant_mortality,5yearly,2035,13167.426
923,high_variant,5yearly,2035,17238.166
923,instant_replacement,5yearly,2035,16139.37
923,low_variant,5yearly,2035,9289.348
923,medium_variant,5yearly,2035,13205.546
923,momentum,5yearly,2035,15987.041
923,no_change,5yearly,2035,11990.926
923,zero_migration,5yearly,2035,12990.368
923,constant_fertility,5yearly,2040,11828.767
923,constant_mortality,5yearly,2040,13777.338
923,high_variant,5yearly,2040,18619.514
923,instant_replacement,5yearly,2040,17507.405
923,low_variant,5yearly,2040,9441.452
923,medium_variant,5yearly,2040,13834.127
923,momentum,5yearly,2040,17341.072
923,no_change,5yearly,2040,11782.91
923,zero_migration,5yearly,2040,13592.786
923,constant_fertility,5yearly,2045,11118.533
923,constant_mortality,5yearly,2045,13797.383
923,high_variant,5yearly,2045,19768.255
923,instant_replacement,5yearly,2045,18654.238
923,low_variant,5yearly,2045,8872.939
923,medium_variant,5yearly,2045,13876.918
923,momentum,5yearly,2045,18455.645
923,no_change,5yearly,2045,11057.749
923,zero_migration,5yearly,2045,13596.456
923,constant_fertility,5yearly,2050,10276.461
923,constant_mortality,5yearly,2050,13178.774
923,high_variant,5yearly,2050,20178.578
923,instant_replacement,5yearly,2050,18672.637
923,low_variant,5yearly,2050,7788.021
923,medium_variant,5yearly,2050,13279.637
923,momentum,5yearly,2050,18425.014
923,no_change,5yearly,2050,10202.742
923,zero_migration,5yearly,2050,12953.221
923,constant_fertility,5yearly,2055,9677.347
923,constant_mortality,5yearly,2055,12391.803
923,high_variant,5yearly,2055,19946.229
923,instant_replacement,5yearly,2055,17698.376
923,low_variant,5yearly,2055,6816.959
923,medium_variant,5yearly,2055,12510.305
923,momentum,5yearly,2055,17400.873
923,no_change,5yearly,2055,9591.546
923,zero_migration,5yearly,2055,12142.66
923,constant_fertility,5yearly,2060,9372.33
923,constant_mortality,5yearly,2060,11891.758
923,high_variant,5yearly,2060,19693.784
923,instant_replacement,5yearly,2060,16832.349
923,low_variant,5yearly,2060,6291.092
923,medium_variant,5yearly,2060,12027.388
923,momentum,5yearly,2060,16498.164
923,no_change,5yearly,2060,9273.142
923,zero_migration,5yearly,2060,11628.443
923,constant_fertility,5yearly,2065,9158.936
923,constant_mortality,5yearly,2065,11839.654
923,high_variant,5yearly,2065,20032.62
923,instant_replacement,5yearly,2065,16795.332
923,low_variant,5yearly,2065,6135.404
923,medium_variant,5yearly,2065,11996.87
923,momentum,5yearly,2065,16440.56
923,no_change,5yearly,2065,9044.966
923,zero_migration,5yearly,2065,11574.766
923,constant_fertility,5yearly,2070,8848.98
923,constant_mortality,5yearly,2070,12013.036
923,high_variant,5yearly,2070,20961.351
923,instant_replacement,5yearly,2070,17427.033
923,low_variant,5yearly,2070,6057.914
923,medium_variant,5yearly,2070,12197.324
923,momentum,5yearly,2070,17057.55
923,no_change,5yearly,2070,8720.766
923,zero_migration,5yearly,2070,11755.259
923,constant_fertility,5yearly,2075,8421.606
923,constant_mortality,5yearly,2075,12047.899
923,high_variant,5yearly,2075,21975.497
923,instant_replacement,5yearly,2075,18110.905
923,low_variant,5yearly,2075,5808.258
923,medium_variant,5yearly,2075,12260.532
923,momentum,5yearly,2075,17720.392
923,no_change,5yearly,2075,8281.281
923,zero_migration,5yearly,2075,11796.552
923,constant_fertility,5yearly,2080,7979.325
923,constant_mortality,5yearly,2080,11793.012
923,high_variant,5yearly,2080,22636.642
923,instant_replacement,5yearly,2080,18320.325
923,low_variant,5yearly,2080,5361.354
923,medium_variant,5yearly,2080,12030.304
923,momentum,5yearly,2080,17898.774
923,no_change,5yearly,2080,7828.709
923,zero_migration,5yearly,2080,11541.256
923,constant_fertility,5yearly,2085,7614.485
