region,variant,freq,year,noofbirth
906,estimates,5yearly,1950,140262.506
906,estimates,5yearly,1955,132710.548
906,estimates,5yearly,1960,156006.673
906,estimates,5yearly,1965,171120.969
906,estimates,5yearly,1970,157350.62
906,estimates,5yearly,1975,124693.533
906,estimates,5yearly,1980,127824.045
906,estimates,5yearly,1985,154151.827
906,estimates,5yearly,1990,122274.283
906,estimates,5yearly,1995,98364.324
906,estimates,5yearly,2000,93540.433
906,estimates,5yearly,2005,95402.577
906,estimates,5yearly,2010,98175.018
906,constant_fertility,5yearly,2015,89948.172
906,constant_mortality,5yearly,2015,92739.129
906,high_variant,5yearly,2015,107110.374
906,instant_replacement,5yearly,2015,125020.443
906,low_variant,5yearly,2015,78384.947
906,medium_variant,5yearly,2015,92747.62
906,momentum,5yearly,2015,125432.083
906,no_change,5yearly,2015,89940.111
906,zero_migration,5yearly,2015,92821.739
906,constant_fertility,5yearly,2020,78392.456
906,constant_mortality,5yearly,2020,84775.391
906,high_variant,5yearly,2020,105417.697
906,instant_replacement,5yearly,2020,111449.338
906,low_variant,5yearly,2020,64195.363
906,medium_variant,5yearly,2020,84806.523
906,momentum,5yearly,2020,112192.71
906,no_change,5yearly,2020,78365.024
906,zero_migration,5yearly,2020,85007.65
906,constant_fertility,5yearly,2025,71554.893
906,constant_mortality,5yearly,2025,79091.524
906,high_variant,5yearly,2025,102834.158
906,instant_replacement,5yearly,2025,101840.356
906,low_variant,5yearly,2025,55475.038
906,medium_variant,5yearly,2025,79154.589
906,momentum,5yearly,2025,102809.155
906,no_change,5yearly,2025,71501.37
906,zero_migration,5yearly,2025,79454.495
906,constant_fertility,5yearly,2030,69587.117
906,constant_mortality,5yearly,2030,75874.003
906,high_variant,5yearly,2030,98533.664
906,instant_replacement,5yearly,2030,96253.916
906,low_variant,5yearly,2030,53476.618
906,medium_variant,5yearly,2030,75978.053
906,momentum,5yearly,2030,97363.835
906,no_change,5yearly,2030,69496.833
906,zero_migration,5yearly,2030,76352.263
906,constant_fertility,5yearly,2035,68580.967
906,constant_mortality,5yearly,2035,74479.995
906,high_variant,5yearly,2035,98117.974
906,instant_replacement,5yearly,2035,96198.028
906,low_variant,5yearly,2035,51932.658
906,medium_variant,5yearly,2035,74647.367
906,momentum,5yearly,2035,97447.23
906,no_change,5yearly,2035,68423.056
906,zero_migration,5yearly,2035,75080.896
906,constant_fertility,5yearly,2040,65219.787
906,constant_mortality,5yearly,2040,73641.623
906,high_variant,5yearly,2040,101064.534
906,instant_replacement,5yearly,2040,100692.12
906,low_variant,5yearly,2040,49335.723
906,medium_variant,5yearly,2040,73906.286
906,momentum,5yearly,2040,102132.475
906,no_change,5yearly,2040,64962.176
906,zero_migration,5yearly,2040,74403.474
906,constant_fertility,5yearly,2045,59908.881
906,constant_mortality,5yearly,2045,71761.036
906,high_variant,5yearly,2045,104772.671
906,instant_replacement,5yearly,2045,104967.141
906,low_variant,5yearly,2045,44833.171
906,medium_variant,5yearly,2045,72148.222
906,momentum,5yearly,2045,106618.075
906,no_change,5yearly,2045,59550.916
906,zero_migration,5yearly,2045,72729.663
906,constant_fertility,5yearly,2050,55199.022
906,constant_mortality,5yearly,2050,68654.73
906,high_variant,5yearly,2050,106899.84
906,instant_replacement,5yearly,2050,105024.51
906,low_variant,5yearly,2050,39429.731
906,medium_variant,5yearly,2050,69166.769
906,momentum,5yearly,2050,106841.071
906,no_change,5yearly,2050,54754.813
906,zero_migration,5yearly,2050,69836.022
906,constant_fertility,5yearly,2055,52310.318
906,constant_mortality,5yearly,2055,65417.125
906,high_variant,5yearly,2055,106976.884
906,instant_replacement,5yearly,2055,101155.145
906,low_variant,5yearly,2055,34978.633
906,medium_variant,5yearly,2055,66042.019
906,momentum,5yearly,2055,103062.717
906,no_change,5yearly,2055,51784.938
906,zero_migration,5yearly,2055,66774.447
906,constant_fertility,5yearly,2060,50366.842
906,constant_mortality,5yearly,2060,63084.662
906,high_variant,5yearly,2060,106401.865
