region,variant,freq,year,noofbirth
5501,estimates,5yearly,1950,113495.514
5501,estimates,5yearly,1955,123123.67
5501,estimates,5yearly,1960,133704.978
5501,estimates,5yearly,1965,144318.521
5501,estimates,5yearly,1970,156182.003
5501,estimates,5yearly,1975,168980.101
5501,estimates,5yearly,1980,185651.254
5501,estimates,5yearly,1985,194398.159
5501,estimates,5yearly,1990,195414.819
5501,estimates,5yearly,1995,196626.375
5501,estimates,5yearly,2000,196087.511
5501,estimates,5yearly,2005,194896.074
5501,estimates,5yearly,2010,187243.924
5501,constant_fertility,5yearly,2015,198002.154
5501,constant_mortality,5yearly,2015,185187.895
5501,high_variant,5yearly,2015,204704.813
5501,instant_replacement,5yearly,2015,174124.262
5501,low_variant,5yearly,2015,165883.635
5501,medium_variant,5yearly,2015,185294.232
5501,momentum,5yearly,2015,176722.45
5501,no_change,5yearly,2015,197888.567
5501,zero_migration,5yearly,2015,185891.392
5501,constant_fertility,5yearly,2020,205521.29
5501,constant_mortality,5yearly,2020,180530.093
5501,high_variant,5yearly,2020,212931.006
5501,instant_replacement,5yearly,2020,177609.02
5501,low_variant,5yearly,2020,148879.636
5501,medium_variant,5yearly,2020,180905.324
5501,momentum,5yearly,2020,182802.604
5501,no_change,5yearly,2020,205095.13
5501,zero_migration,5yearly,2020,182454.189
5501,constant_fertility,5yearly,2025,210748.487
5501,constant_mortality,5yearly,2025,175017.619
5501,high_variant,5yearly,2025,216498.278
5501,instant_replacement,5yearly,2025,179016.068
5501,low_variant,5yearly,2025,135017.013
5501,medium_variant,5yearly,2025,175757.644
5501,momentum,5yearly,2025,186121.315
5501,no_change,5yearly,2025,209858.471
5501,zero_migration,5yearly,2025,177907.463
5501,constant_fertility,5yearly,2030,214031.147
5501,constant_mortality,5yearly,2030,168653.752
5501,high_variant,5yearly,2030,211354.846
5501,instant_replacement,5yearly,2030,178218.776
5501,low_variant,5yearly,2030,128582.964
5501,medium_variant,5yearly,2030,169861.033
5501,momentum,5yearly,2030,186657.653
5501,no_change,5yearly,2030,212469.334
5501,zero_migration,5yearly,2030,172378.145
5501,constant_fertility,5yearly,2035,218900.396
5501,constant_mortality,5yearly,2035,162040.272
5501,high_variant,5yearly,2035,209879.469
5501,instant_replacement,5yearly,2035,174950.161
5501,low_variant,5yearly,2035,120150.311
5501,medium_variant,5yearly,2035,163999.243
5501,momentum,5yearly,2035,184399.1
5501,no_change,5yearly,2035,216136.847
5501,zero_migration,5yearly,2035,166831.356
5501,constant_fertility,5yearly,2040,228030.071
5501,constant_mortality,5yearly,2040,155850.679
5501,high_variant,5yearly,2040,214378.02
5501,instant_replacement,5yearly,2040,171500.762
5501,low_variant,5yearly,2040,109533.231
5501,medium_variant,5yearly,2040,158907.813
5501,momentum,5yearly,2040,181953.171
5501,no_change,5yearly,2040,223352.975
5501,zero_migration,5yearly,2040,162145.407
5501,constant_fertility,5yearly,2045,239058.944
5501,constant_mortality,5yearly,2045,149687.52
5501,high_variant,5yearly,2045,220706.049
5501,instant_replacement,5yearly,2045,170085.056
5501,low_variant,5yearly,2045,98352.577
5501,medium_variant,5yearly,2045,153996.295
5501,momentum,5yearly,2045,181756.176
5501,no_change,5yearly,2045,231965.683
5501,zero_migration,5yearly,2045,157728.385
5501,constant_fertility,5yearly,2050,249642.434
5501,constant_mortality,5yearly,2050,143115.73
5501,high_variant,5yearly,2050,224184.351
5501,instant_replacement,5yearly,2050,170144.501
5501,low_variant,5yearly,2050,88374.87
