region,variant,freq,year,noofbirth
924,estimates,5yearly,1950,6478.22
924,estimates,5yearly,1955,6809.463
924,estimates,5yearly,1960,7493.605
924,estimates,5yearly,1965,7202.286
924,estimates,5yearly,1970,6263.894
924,estimates,5yearly,1975,5689.63
924,estimates,5yearly,1980,5877.432
924,estimates,5yearly,1985,6257.897
924,estimates,5yearly,1990,6124.686
924,estimates,5yearly,1995,5694.641
924,estimates,5yearly,2000,5451.648
924,estimates,5yearly,2005,6100.562
924,estimates,5yearly,2010,6187.425
924,constant_fertility,5yearly,2015,6217.866
924,constant_mortality,5yearly,2015,6243.589
924,high_variant,5yearly,2015,7086.298
924,instant_replacement,5yearly,2015,6972.535
924,low_variant,5yearly,2015,5401.696
924,medium_variant,5yearly,2015,6243.992
924,momentum,5yearly,2015,6879.319
924,no_change,5yearly,2015,6217.461
924,zero_migration,5yearly,2015,6153.868
924,constant_fertility,5yearly,2020,6150.127
924,constant_mortality,5yearly,2020,6204.117
924,high_variant,5yearly,2020,7543.921
924,instant_replacement,5yearly,2020,6917.558
924,low_variant,5yearly,2020,4867.264
924,medium_variant,5yearly,2020,6205.593
924,momentum,5yearly,2020,6619.521
924,no_change,5yearly,2020,6148.645
924,zero_migration,5yearly,2020,5927.048
924,constant_fertility,5yearly,2025,6028.391
924,constant_mortality,5yearly,2025,6053.94
924,high_variant,5yearly,2025,7688.171
924,instant_replacement,5yearly,2025,6740.596
924,low_variant,5yearly,2025,4425.73
924,medium_variant,5yearly,2025,6056.947
924,momentum,5yearly,2025,6245.121
924,no_change,5yearly,2025,6025.431
924,zero_migration,5yearly,2025,5598.416
924,constant_fertility,5yearly,2030,6000.594
924,constant_mortality,5yearly,2030,5998.418
924,high_variant,5yearly,2030,7627.926
924,instant_replacement,5yearly,2030,6678.524
924,low_variant,5yearly,2030,4382.433
924,medium_variant,5yearly,2030,6003.225
924,momentum,5yearly,2030,6033.332
924,no_change,5yearly,2030,5995.89
924,zero_migration,5yearly,2030,5408.689
924,constant_fertility,5yearly,2035,6106.542
924,constant_mortality,5yearly,2035,6118.471
924,high_variant,5yearly,2035,7853.209
924,instant_replacement,5yearly,2035,6852.836
924,low_variant,5yearly,2035,4431.985
924,medium_variant,5yearly,2035,6125.403
924,momentum,5yearly,2035,6109.244
924,no_change,5yearly,2035,6099.69
924,zero_migration,5yearly,2035,5441.095
924,constant_fertility,5yearly,2040,6241.394
924,constant_mortality,5yearly,2040,6281.203
924,high_variant,5yearly,2040,8306.806
924,instant_replacement,5yearly,2040,7179.401
924,low_variant,5yearly,2040,4413.205
924,medium_variant,5yearly,2040,6290.935
924,momentum,5yearly,2040,6342.627
924,no_change,5yearly,2040,6231.698
924,zero_migration,5yearly,2040,5523.013
924,constant_fertility,5yearly,2045,6303.668
924,constant_mortality,5yearly,2045,6358.13
924,high_variant,5yearly,2045,8866.779
924,instant_replacement,5yearly,2045,7497.155
924,low_variant,5yearly,2045,4208.686
924,medium_variant,5yearly,2045,6371.573
924,momentum,5yearly,2045,6527.17
924,no_change,5yearly,2045,6290.315
924,zero_migration,5yearly,2045,5488.325
924,constant_fertility,5yearly,2050,6287.574
924,constant_mortality,5yearly,2050,6344.214
924,high_variant,5yearly,2050,9365.378
924,instant_replacement,5yearly,2050,7659.727
924,low_variant,5yearly,2050,3907.817
924,medium_variant,5yearly,2050,6362.003
924,momentum,5yearly,2050,6523.061
924,no_change,5yearly,2050,6269.997
924,zero_migration,5yearly,2050,5338.273
924,constant_fertility,5yearly,2055,6241.375
924,constant_mortality,5yearly,2055,6283.099
924,high_variant,5yearly,2055,9661.512
924,instant_replacement,5yearly,2055,7654.471
924,low_variant,5yearly,2055,3656.83
924,medium_variant,5yearly,2055,6305.384
924,momentum,5yearly,2055,6356.873
924,no_change,5yearly,2055,6219.402
924,zero_migration,5yearly,2055,5149.16
924,constant_fertility,5yearly,2060,6216.522
924,constant_mortality,5yearly,2060,6239.626
924,high_variant,5yearly,2060,9825.692
924,instant_replacement,5yearly,2060,7630.451
924,low_variant,5yearly,2060,3516.195
924,medium_variant,5yearly,2060,6266.445
924,momentum,5yearly,2060,6205.051
924,no_change,5yearly,2060,6190.033
924,zero_migration,5yearly,2060,5007.083
924,constant_fertility,5yearly,2065,6233.514
924,constant_mortality,5yearly,2065,6255.328
924,high_variant,5yearly,2065,10047.129
924,instant_replacement,5yearly,2065,7711.112
924,low_variant,5yearly,2065,3450.521
924,medium_variant,5yearly,2065,6287.012
924,momentum,5yearly,2065,6192.938
924,no_change,5yearly,2065,6202.191
924,zero_migration,5yearly,2065,4954.259
924,constant_fertility,5yearly,2070,6270.237
924,constant_mortality,5yearly,2070,6303.84
924,high_variant,5yearly,2070,10421.603
924,instant_replacement,5yearly,2070,7896.077
924,low_variant,5yearly,2070,3379.407
924,medium_variant,5yearly,2070,6340.906
924,momentum,5yearly,2070,6298.571
924,no_change,5yearly,2070,6233.629
924,zero_migration,5yearly,2070,4948.487
924,constant_fertility,5yearly,2075,6288.129
924,constant_mortality,5yearly,2075,6333.052
924,high_variant,5yearly,2075,10900.022
924,instant_replacement,5yearly,2075,8097.909
924,low_variant,5yearly,2075,3255.081
924,medium_variant,5yearly,2075,6375.905
924,momentum,5yearly,2075,6411.57
924,no_change,5yearly,2075,6245.895
924,zero_migration,5yearly,2075,4918.883
924,constant_fertility,5yearly,2080,6268.814
924,constant_mortality,5yearly,2080,6313.683
924,high_variant,5yearly,2080,11359.754
924,instant_replacement,5yearly,2080,8228.239
924,low_variant,5yearly,2080,3085.848
924,medium_variant,5yearly,2080,6362.418
924,momentum,5yearly,2080,6438.837
924,no_change,5yearly,2080,6220.849
924,zero_migration,5yearly,2080,4832.267
924,constant_fertility,5yearly,2085,6223.959
924,constant_mortality,5yearly,2085,6256.263
924,high_variant,5yearly,2085,11712.25
924,instant_replacement,5yearly,2085,8266.594
924,low_variant,5yearly,2085,2914.054
