region,variant,freq,year,noofbirth
928,estimates,5yearly,1950,492.418
928,estimates,5yearly,1955,544.868
928,estimates,5yearly,1960,594.597
928,estimates,5yearly,1965,647.228
928,estimates,5yearly,1970,727.924
928,estimates,5yearly,1975,814.858
928,estimates,5yearly,1980,886.448
928,estimates,5yearly,1985,932.084
928,estimates,5yearly,1990,1013.564
928,estimates,5yearly,1995,1128.422
928,estimates,5yearly,2000,1208.425
928,estimates,5yearly,2005,1274.661
928,estimates,5yearly,2010,1314.665
928,constant_fertility,5yearly,2015,1455.127
928,constant_mortality,5yearly,2015,1360.734
928,high_variant,5yearly,2015,1459.882
928,instant_replacement,5yearly,2015,882.074
928,low_variant,5yearly,2015,1262.847
928,medium_variant,5yearly,2015,1361.363
928,momentum,5yearly,2015,891.32
928,no_change,5yearly,2015,1454.455
928,zero_migration,5yearly,2015,1364.273
928,constant_fertility,5yearly,2020,1608.341
928,constant_mortality,5yearly,2020,1410.706
928,high_variant,5yearly,2020,1586.597
928,instant_replacement,5yearly,2020,964.168
928,low_variant,5yearly,2020,1239.49
928,medium_variant,5yearly,2020,1413.041
928,momentum,5yearly,2020,984.217
928,no_change,5yearly,2020,1605.686
928,zero_migration,5yearly,2020,1420.897
928,constant_fertility,5yearly,2025,1764.731
928,constant_mortality,5yearly,2025,1458.085
928,high_variant,5yearly,2025,1700.321
928,instant_replacement,5yearly,2025,1047.819
928,low_variant,5yearly,2025,1225.677
928,medium_variant,5yearly,2025,1462.999
928,momentum,5yearly,2025,1077.735
928,no_change,5yearly,2025,1758.815
928,zero_migration,5yearly,2025,1474.526
928,constant_fertility,5yearly,2030,1918.577
928,constant_mortality,5yearly,2030,1497.179
928,high_variant,5yearly,2030,1767.899
928,instant_replacement,5yearly,2030,1110.426
928,low_variant,5yearly,2030,1245.286
928,medium_variant,5yearly,2030,1505.796
928,momentum,5yearly,2030,1148.181
928,no_change,5yearly,2030,1907.576
928,zero_migration,5yearly,2030,1520.033
928,constant_fertility,5yearly,2035,2082.02
928,constant_mortality,5yearly,2035,1521.936
928,high_variant,5yearly,2035,1841.041
928,instant_replacement,5yearly,2035,1111.48
928,low_variant,5yearly,2035,1240.679
928,medium_variant,5yearly,2035,1536.134
928,momentum,5yearly,2035,1154.836
928,no_change,5yearly,2035,2062.489
928,zero_migration,5yearly,2035,1552.573
928,constant_fertility,5yearly,2040,2272.711
928,constant_mortality,5yearly,2040,1535.103
928,high_variant,5yearly,2040,1928.161
928,instant_replacement,5yearly,2040,1069.781
928,low_variant,5yearly,2040,1211.828
928,medium_variant,5yearly,2040,1557.098
928,momentum,5yearly,2040,1117.377
928,no_change,5yearly,2040,2239.77
928,zero_migration,5yearly,2040,1575.777
928,constant_fertility,5yearly,2045,2494.234
928,constant_mortality,5yearly,2045,1537.87
928,high_variant,5yearly,2045,2021.627
928,instant_replacement,5yearly,2045,1030.423
928,low_variant,5yearly,2045,1165.926
928,medium_variant,5yearly,2045,1569.5
928,momentum,5yearly,2045,1082.555
928,no_change,5yearly,2045,2442.537
928,zero_migration,5yearly,2045,1590.673
928,constant_fertility,5yearly,2050,2744.569
928,constant_mortality,5yearly,2050,1537.493
928,high_variant,5yearly,2050,2116.7
928,instant_replacement,5yearly,2050,1009.973
928,low_variant,5yearly,2050,1117.961
928,medium_variant,5yearly,2050,1580.136
928,momentum,5yearly,2050,1067.494
928,no_change,5yearly,2050,2668.685
928,zero_migration,5yearly,2050,1603.895
928,constant_fertility,5yearly,2055,3019.343
928,constant_mortality,5yearly,2055,1531.046
928,high_variant,5yearly,2055,2200.323
928,instant_replacement,5yearly,2055,1016.819
928,low_variant,5yearly,2055,1071.555
928,medium_variant,5yearly,2055,1585.409
928,momentum,5yearly,2055,1080.151
928,no_change,5yearly,2055,2913.564
928,zero_migration,5yearly,2055,1611.495
928,constant_fertility,5yearly,2060,3318.714
928,constant_mortality,5yearly,2060,1517.307
928,high_variant,5yearly,2060,2270.433
928,instant_replacement,5yearly,2060,1034.546
928,low_variant,5yearly,2060,1026.555
928,medium_variant,5yearly,2060,1583.724
928,momentum,5yearly,2060,1103.239
928,no_change,5yearly,2060,3176.3
928,zero_migration,5yearly,2060,1611.701
928,constant_fertility,5yearly,2065,3648.311
928,constant_mortality,5yearly,2065,1497.052
928,high_variant,5yearly,2065,2333.495
928,instant_replacement,5yearly,2065,1043.027
928,low_variant,5yearly,2065,980.717
928,medium_variant,5yearly,2065,1575.734
928,momentum,5yearly,2065,1115.333
928,no_change,5yearly,2065,3461.173
928,zero_migration,5yearly,2065,1605.109
928,constant_fertility,5yearly,2070,4015.113
928,constant_mortality,5yearly,2070,1467.916
928,high_variant,5yearly,2070,2392.644
928,instant_replacement,5yearly,2070,1035.272
928,low_variant,5yearly,2070,928.309
928,medium_variant,5yearly,2070,1558.837
928,momentum,5yearly,2070,1110.156
928,no_change,5yearly,2070,3773.687
928,zero_migration,5yearly,2070,1589.32
928,constant_fertility,5yearly,2075,4425.711
928,constant_mortality,5yearly,2075,1434.369
928,high_variant,5yearly,2075,2454.171
928,instant_replacement,5yearly,2075,1019.101
928,low_variant,5yearly,2075,872.113
928,medium_variant,5yearly,2075,1537.638
928,momentum,5yearly,2075,1096.486
928,no_change,5yearly,2075,4118.777
928,zero_migration,5yearly,2075,1569.108
928,constant_fertility,5yearly,2080,4883.518
928,constant_mortality,5yearly,2080,1397.375
928,high_variant,5yearly,2080,2514.207
928,instant_replacement,5yearly,2080,1007.45
928,low_variant,5yearly,2080,814.706
928,medium_variant,5yearly,2080,1512.864
928,momentum,5yearly,2080,1087.837
928,no_change,5yearly,2080,4498.349
928,zero_migration,5yearly,2080,1545.32
928,constant_fertility,5yearly,2085,5391.06
928,constant_mortality,5yearly,2085,1358.125
928,high_variant,5yearly,2085,2568.624
928,instant_replacement,5yearly,2085,1005.811
928,low_variant,5yearly,2085,759.314
928,medium_variant,5yearly,2085,1485.459
928,momentum,5yearly,2085,1089.418
928,no_change,5yearly,2085,4913.304
928,zero_migration,5yearly,2085,1518.748
928,constant_fertility,5yearly,2090,5952.297
928,constant_mortality,5yearly,2090,1319.013
928,high_variant,5yearly,2090,2618.93
928,instant_replacement,5yearly,2090,1010.756
928,low_variant,5yearly,2090,708.569
928,medium_variant,5yearly,2090,1457.802
928,momentum,5yearly,2090,1097.295
928,no_change,5yearly,2090,5365.702
928,zero_migration,5yearly,2090,1491.744
928,constant_fertility,5yearly,2095,6573.856
928,constant_mortality,5yearly,2095,1278.668
928,high_variant,5yearly,2095,2664.837
928,instant_replacement,5yearly,2095,1014.882
928,low_variant,5yearly,2095,660.789
928,medium_variant,5yearly,2095,1428.302
928,momentum,5yearly,2095,1103.689
928,no_change,5yearly,2095,5859.626
928,zero_migration,5yearly,2095,1462.632
928,constant_fertility,5yearly,Regi,Melanesia
928,constant_mortality,5yearly,Regi,Melanesia
928,estimates,5yearly,Regi,Melanesia
928,high_variant,5yearly,Regi,Melanesia
928,instant_replacement,5yearly,Regi,Melanesia
928,low_variant,5yearly,Regi,Melanesia
928,medium_variant,5yearly,Regi,Melanesia
928,momentum,5yearly,Regi,Melanesia
928,no_change,5yearly,Regi,Melanesia
928,zero_migration,5yearly,Regi,Melanesia
