variant,country,year,gender,dependencyratio2569
estimates,688,1950,male,119.015
estimates,688,1951,male,118.267
estimates,688,1952,male,116.415
estimates,688,1953,male,114.249
estimates,688,1954,male,111.924
estimates,688,1955,male,109.419
estimates,688,1956,male,107.164
estimates,688,1957,male,104.931
estimates,688,1958,male,102.754
estimates,688,1959,male,100.668
estimates,688,1960,male,98.717
estimates,688,1961,male,96.812
estimates,688,1962,male,95.399
estimates,688,1963,male,94.363
estimates,688,1964,male,93.632
estimates,688,1965,male,93.186
estimates,688,1966,male,93.992
estimates,688,1967,male,94.882
estimates,688,1968,male,95.71
estimates,688,1969,male,96.26
estimates,688,1970,male,96.353
estimates,688,1971,male,96.229
estimates,688,1972,male,95.596
estimates,688,1973,male,94.599
estimates,688,1974,male,93.407
estimates,688,1975,male,92.14
estimates,688,1976,male,91.166
estimates,688,1977,male,90.029
estimates,688,1978,male,88.81
estimates,688,1979,male,87.617
estimates,688,1980,male,86.51
estimates,688,1981,male,85.867
estimates,688,1982,male,85.314
estimates,688,1983,male,84.778
estimates,688,1984,male,84.126
estimates,688,1985,male,83.289
estimates,688,1986,male,82.607
estimates,688,1987,male,81.824
estimates,688,1988,male,81.011
estimates,688,1989,male,80.252
estimates,688,1990,male,79.593
estimates,688,1991,male,79.5
estimates,688,1992,male,79.323
estimates,688,1993,male,79.08
estimates,688,1994,male,78.807
estimates,688,1995,male,78.505
estimates,688,1996,male,77.781
estimates,688,1997,male,77.209
estimates,688,1998,male,76.726
estimates,688,1999,male,76.241
estimates,688,2000,male,75.712
estimates,688,2001,male,75.692
estimates,688,2002,male,75.479
estimates,688,2003,male,75.079
estimates,688,2004,male,74.533
estimates,688,2005,male,73.887
estimates,688,2006,male,73.302
estimates,688,2007,male,72.624
estimates,688,2008,male,71.844
estimates,688,2009,male,70.886
estimates,688,2010,male,69.7
estimates,688,2011,male,68.702
estimates,688,2012,male,67.526
estimates,688,2013,male,66.319
estimates,688,2014,male,65.276
estimates,688,2015,male,64.512
medium_variant,688,2015,male,64.512
medium_variant,688,2016,male,64.381
medium_variant,688,2017,male,64.395
medium_variant,688,2018,male,64.54
medium_variant,688,2019,male,64.795
medium_variant,688,2020,male,65.136
medium_variant,688,2021,male,65.882
medium_variant,688,2022,male,66.693
medium_variant,688,2023,male,67.488
medium_variant,688,2024,male,68.123
medium_variant,688,2025,male,68.515
medium_variant,688,2026,male,68.954
medium_variant,688,2027,male,69.142
medium_variant,688,2028,male,69.15
medium_variant,688,2029,male,69.074
medium_variant,688,2030,male,68.968
medium_variant,688,2031,male,69.082
medium_variant,688,2032,male,69.139
medium_variant,688,2033,male,69.143
medium_variant,688,2034,male,69.087
medium_variant,688,2035,male,68.967
medium_variant,688,2036,male,69.072
medium_variant,688,2037,male,69.098
medium_variant,688,2038,male,69.078
medium_variant,688,2039,male,69.044
medium_variant,688,2040,male,69.019
medium_variant,688,2041,male,69.318
medium_variant,688,2042,male,69.584
medium_variant,688,2043,male,69.831
medium_variant,688,2044,male,70.077
medium_variant,688,2045,male,70.333
medium_variant,688,2046,male,70.917
medium_variant,688,2047,male,71.488
medium_variant,688,2048,male,72.032
medium_variant,688,2049,male,72.513
medium_variant,688,2050,male,72.913
medium_variant,688,2051,male,73.502
medium_variant,688,2052,male,73.971
medium_variant,688,2053,male,74.389
medium_variant,688,2054,male,74.844
medium_variant,688,2055,male,75.386
medium_variant,688,2056,male,76.206
medium_variant,688,2057,male,77.063
medium_variant,688,2058,male,77.929
medium_variant,688,2059,male,78.746
medium_variant,688,2060,male,79.48
medium_variant,688,2061,male,80.308
medium_variant,688,2062,male,81.024
medium_variant,688,2063,male,81.645
medium_variant,688,2064,male,82.188
medium_variant,688,2065,male,82.666
medium_variant,688,2066,male,83.241
medium_variant,688,2067,male,83.695
medium_variant,688,2068,male,84.067
medium_variant,688,2069,male,84.409
medium_variant,688,2070,male,84.755
medium_variant,688,2071,male,85.247
medium_variant,688,2072,male,85.698
medium_variant,688,2073,male,86.099
medium_variant,688,2074,male,86.427
medium_variant,688,2075,male,86.678
medium_variant,688,2076,male,86.963
medium_variant,688,2077,male,87.124
medium_variant,688,2078,male,87.209
medium_variant,688,2079,male,87.277
medium_variant,688,2080,male,87.365
medium_variant,688,2081,male,87.557
medium_variant,688,2082,male,87.708
medium_variant,688,2083,male,87.842
medium_variant,688,2084,male,87.986
medium_variant,688,2085,male,88.169
medium_variant,688,2086,male,88.442
medium_variant,688,2087,male,88.691
medium_variant,688,2088,male,88.944
medium_variant,688,2089,male,89.223
medium_variant,688,2090,male,89.542
medium_variant,688,2091,male,89.887
medium_variant,688,2092,male,90.208
medium_variant,688,2093,male,90.526
medium_variant,688,2094,male,90.858
medium_variant,688,2095,male,91.221
medium_variant,688,2096,male,91.562
medium_variant,688,2097,male,91.868
medium_variant,688,2098,male,92.16
medium_variant,688,2099,male,92.459
medium_variant,688,2100,male,92.785
estimates,688,1950,female,112.746
estimates,688,1951,female,111.662
estimates,688,1952,female,109.719
estimates,688,1953,female,107.58
estimates,688,1954,female,105.378
estimates,688,1955,female,103.097
estimates,688,1956,female,101.258
estimates,688,1957,female,99.45
estimates,688,1958,female,97.687
estimates,688,1959,female,95.969
estimates,688,1960,female,94.314
estimates,688,1961,female,92.65
estimates,688,1962,female,91.39
estimates,688,1963,female,90.446
estimates,688,1964,female,89.778
estimates,688,1965,female,89.386
estimates,688,1966,female,90.132
estimates,688,1967,female,90.974
estimates,688,1968,female,91.775
estimates,688,1969,female,92.332
estimates,688,1970,female,92.479
estimates,688,1971,female,92.366
estimates,688,1972,female,91.808
estimates,688,1973,female,90.932
estimates,688,1974,female,89.876
estimates,688,1975,female,88.748
estimates,688,1976,female,87.823
estimates,688,1977,female,86.734
estimates,688,1978,female,85.592
estimates,688,1979,female,84.541
estimates,688,1980,female,83.655
estimates,688,1981,female,83.165
