variant,country,year,gender,dependencyratio2569
estimates,312,1950,male,152.751
estimates,312,1951,male,153.275
estimates,312,1952,male,153.089
estimates,312,1953,male,153.255
estimates,312,1954,male,154.152
estimates,312,1955,male,155.651
estimates,312,1956,male,155.618
estimates,312,1957,male,156.806
estimates,312,1958,male,158.813
estimates,312,1959,male,161.161
estimates,312,1960,male,163.536
estimates,312,1961,male,171.733
estimates,312,1962,male,179.853
estimates,312,1963,male,188.081
estimates,312,1964,male,196.463
estimates,312,1965,male,204.595
estimates,312,1966,male,202.215
estimates,312,1967,male,201.016
estimates,312,1968,male,201.1
estimates,312,1969,male,201.958
estimates,312,1970,male,202.986
estimates,312,1971,male,198.924
estimates,312,1972,male,194.458
estimates,312,1973,male,190.347
estimates,312,1974,male,187.325
estimates,312,1975,male,185.743
estimates,312,1976,male,181.568
estimates,312,1977,male,176.791
estimates,312,1978,male,171.028
estimates,312,1979,male,164.104
estimates,312,1980,male,156.619
estimates,312,1981,male,151.751
estimates,312,1982,male,145.882
estimates,312,1983,male,140.204
estimates,312,1984,male,135.626
estimates,312,1985,male,132.326
estimates,312,1986,male,127.595
estimates,312,1987,male,123.407
estimates,312,1988,male,119.173
estimates,312,1989,male,114.613
estimates,312,1990,male,110.142
estimates,312,1991,male,107.842
estimates,312,1992,male,105.404
estimates,312,1993,male,102.651
estimates,312,1994,male,99.958
estimates,312,1995,male,97.92
estimates,312,1996,male,95.791
estimates,312,1997,male,94.252
estimates,312,1998,male,92.957
estimates,312,1999,male,91.566
estimates,312,2000,male,90.108
estimates,312,2001,male,88.815
estimates,312,2002,male,87.817
estimates,312,2003,male,87.22
estimates,312,2004,male,87.021
estimates,312,2005,male,87.086
estimates,312,2006,male,85.641
estimates,312,2007,male,84.661
estimates,312,2008,male,84.248
estimates,312,2009,male,84.596
estimates,312,2010,male,85.879
estimates,312,2011,male,86.39
estimates,312,2012,male,87.057
estimates,312,2013,male,87.73
estimates,312,2014,male,88.145
estimates,312,2015,male,88.227
medium_variant,312,2015,male,88.227
medium_variant,312,2016,male,88.909
medium_variant,312,2017,male,89.112
medium_variant,312,2018,male,88.959
medium_variant,312,2019,male,88.677
medium_variant,312,2020,male,88.422
medium_variant,312,2021,male,87.856
medium_variant,312,2022,male,87.342
medium_variant,312,2023,male,86.92
medium_variant,312,2024,male,86.627
medium_variant,312,2025,male,86.501
medium_variant,312,2026,male,86.63
medium_variant,312,2027,male,86.832
medium_variant,312,2028,male,87.208
medium_variant,312,2029,male,87.86
medium_variant,312,2030,male,88.847
