variant,country,year,gender,dependencyratio2569
estimates,332,1950,male,159.448
estimates,332,1951,male,159.84
estimates,332,1952,male,160.654
estimates,332,1953,male,161.104
estimates,332,1954,male,161.009
estimates,332,1955,male,160.567
estimates,332,1956,male,162.127
estimates,332,1957,male,162.723
estimates,332,1958,male,162.819
estimates,332,1959,male,162.794
estimates,332,1960,male,162.811
estimates,332,1961,male,163.278
estimates,332,1962,male,163.861
estimates,332,1963,male,164.503
estimates,332,1964,male,164.993
estimates,332,1965,male,165.266
estimates,332,1966,male,166.378
estimates,332,1967,male,167.04
estimates,332,1968,male,167.509
estimates,332,1969,male,168.113
estimates,332,1970,male,168.977
estimates,332,1971,male,170.462
estimates,332,1972,male,172.044
estimates,332,1973,male,173.603
estimates,332,1974,male,174.92
estimates,332,1975,male,175.904
estimates,332,1976,male,176.9
estimates,332,1977,male,177.682
estimates,332,1978,male,178.307
estimates,332,1979,male,178.932
estimates,332,1980,male,179.715
estimates,332,1981,male,180.964
estimates,332,1982,male,182.293
estimates,332,1983,male,183.616
estimates,332,1984,male,184.699
estimates,332,1985,male,185.398
estimates,332,1986,male,186.336
estimates,332,1987,male,186.419
estimates,332,1988,male,186.029
estimates,332,1989,male,185.631
estimates,332,1990,male,185.44
estimates,332,1991,male,184.911
estimates,332,1992,male,184.647
estimates,332,1993,male,184.511
estimates,332,1994,male,184.343
estimates,332,1995,male,184.136
estimates,332,1996,male,184.06
estimates,332,1997,male,183.945
estimates,332,1998,male,183.705
estimates,332,1999,male,183.227
estimates,332,2000,male,182.412
estimates,332,2001,male,181.448
estimates,332,2002,male,179.967
estimates,332,2003,male,177.987
estimates,332,2004,male,175.507
estimates,332,2005,male,172.569
estimates,332,2006,male,169.121
estimates,332,2007,male,165.32
estimates,332,2008,male,161.343
estimates,332,2009,male,157.388
estimates,332,2010,male,153.581
estimates,332,2011,male,150.116
estimates,332,2012,male,146.69
estimates,332,2013,male,143.332
estimates,332,2014,male,140.068
estimates,332,2015,male,136.917
medium_variant,332,2015,male,136.917
medium_variant,332,2016,male,133.815
medium_variant,332,2017,male,130.872
medium_variant,332,2018,male,128.089
medium_variant,332,2019,male,125.442
medium_variant,332,2020,male,122.926
medium_variant,332,2021,male,120.629
medium_variant,332,2022,male,118.369
medium_variant,332,2023,male,116.169
medium_variant,332,2024,male,114.066
medium_variant,332,2025,male,112.081
medium_variant,332,2026,male,110.21
medium_variant,332,2027,male,108.409
medium_variant,332,2028,male,106.672
medium_variant,332,2029,male,104.977
medium_variant,332,2030,male,103.319
medium_variant,332,2031,male,101.761
medium_variant,332,2032,male,100.196
medium_variant,332,2033,male,98.645
medium_variant,332,2034,male,97.135
medium_variant,332,2035,male,95.689
medium_variant,332,2036,male,94.383
medium_variant,332,2037,male,93.105
medium_variant,332,2038,male,91.843
medium_variant,332,2039,male,90.571
medium_variant,332,2040,male,89.287
medium_variant,332,2041,male,88.092
medium_variant,332,2042,male,86.875
medium_variant,332,2043,male,85.676
medium_variant,332,2044,male,84.537
medium_variant,332,2045,male,83.485
medium_variant,332,2046,male,82.629
medium_variant,332,2047,male,81.801
medium_variant,332,2048,male,81.034
medium_variant,332,2049,male,80.371
medium_variant,332,2050,male,79.839
medium_variant,332,2051,male,79.54
medium_variant,332,2052,male,79.312
medium_variant,332,2053,male,79.125
medium_variant,332,2054,male,78.938
medium_variant,332,2055,male,78.732
medium_variant,332,2056,male,78.654
medium_variant,332,2057,male,78.521
medium_variant,332,2058,male,78.347
medium_variant,332,2059,male,78.148
medium_variant,332,2060,male,77.936
medium_variant,332,2061,male,77.85
medium_variant,332,2062,male,77.71
medium_variant,332,2063,male,77.53
medium_variant,332,2064,male,77.324
medium_variant,332,2065,male,77.105
medium_variant,332,2066,male,77.054
medium_variant,332,2067,male,76.949
medium_variant,332,2068,male,76.798
medium_variant,332,2069,male,76.608
medium_variant,332,2070,male,76.388
medium_variant,332,2071,male,76.357
medium_variant,332,2072,male,76.257
medium_variant,332,2073,male,76.108
medium_variant,332,2074,male,75.932
medium_variant,332,2075,male,75.745
medium_variant,332,2076,male,75.806
medium_variant,332,2077,male,75.815
medium_variant,332,2078,male,75.778
medium_variant,332,2079,male,75.698
medium_variant,332,2080,male,75.584
medium_variant,332,2081,male,75.705
medium_variant,332,2082,male,75.756
medium_variant,332,2083,male,75.753
medium_variant,332,2084,male,75.713
medium_variant,332,2085,male,75.651
medium_variant,332,2086,male,75.841
medium_variant,332,2087,male,75.967
medium_variant,332,2088,male,76.04
medium_variant,332,2089,male,76.066
medium_variant,332,2090,male,76.055
medium_variant,332,2091,male,76.285
medium_variant,332,2092,male,76.439
medium_variant,332,2093,male,76.528
medium_variant,332,2094,male,76.566
