variant,country,year,gender,dependencyratio2569
estimates,90,1950,male,148.721
estimates,90,1951,male,149.386
estimates,90,1952,male,150.888
estimates,90,1953,male,152.418
estimates,90,1954,male,153.563
estimates,90,1955,male,154.271
estimates,90,1956,male,155.194
estimates,90,1957,male,155.477
estimates,90,1958,male,155.617
estimates,90,1959,male,156.414
estimates,90,1960,male,157.95
estimates,90,1961,male,159.567
estimates,90,1962,male,161.752
estimates,90,1963,male,164.37
estimates,90,1964,male,167.081
estimates,90,1965,male,169.61
estimates,90,1966,male,172.971
estimates,90,1967,male,175.976
estimates,90,1968,male,178.544
estimates,90,1969,male,180.756
estimates,90,1970,male,182.876
estimates,90,1971,male,185.215
estimates,90,1972,male,188.492
estimates,90,1973,male,192.871
estimates,90,1974,male,198.027
estimates,90,1975,male,203.67
estimates,90,1976,male,206.045
estimates,90,1977,male,207.44
estimates,90,1978,male,208.329
estimates,90,1979,male,208.958
estimates,90,1980,male,209.369
estimates,90,1981,male,211.321
estimates,90,1982,male,212.766
estimates,90,1983,male,213.657
estimates,90,1984,male,213.99
estimates,90,1985,male,213.778
estimates,90,1986,male,213.704
estimates,90,1987,male,213.189
estimates,90,1988,male,212.271
estimates,90,1989,male,211.034
estimates,90,1990,male,209.592
estimates,90,1991,male,209.361
estimates,90,1992,male,208.778
estimates,90,1993,male,207.665
estimates,90,1994,male,205.765
estimates,90,1995,male,202.952
estimates,90,1996,male,200.1
estimates,90,1997,male,196.461
estimates,90,1998,male,192.382
estimates,90,1999,male,188.307
estimates,90,2000,male,184.43
estimates,90,2001,male,181.352
estimates,90,2002,male,178.812
estimates,90,2003,male,176.692
estimates,90,2004,male,174.969
estimates,90,2005,male,173.578
estimates,90,2006,male,171.569
estimates,90,2007,male,169.805
estimates,90,2008,male,168.307
estimates,90,2009,male,167.079
estimates,90,2010,male,166.161
estimates,90,2011,male,166.217
estimates,90,2012,male,166.141
estimates,90,2013,male,165.912
estimates,90,2014,male,165.438
estimates,90,2015,male,164.658
medium_variant,90,2015,male,164.658
medium_variant,90,2016,male,163.303
medium_variant,90,2017,male,161.687
medium_variant,90,2018,male,159.823
medium_variant,90,2019,male,157.743
medium_variant,90,2020,male,155.477
medium_variant,90,2021,male,152.958
medium_variant,90,2022,male,150.334
