variant,country,year,gender,dependencyratio2569
estimates,780,1950,male,138.538
estimates,780,1951,male,140.65
estimates,780,1952,male,143.037
estimates,780,1953,male,145.905
estimates,780,1954,male,148.966
estimates,780,1955,male,151.953
estimates,780,1956,male,155.303
estimates,780,1957,male,158.413
estimates,780,1958,male,161.207
estimates,780,1959,male,163.742
estimates,780,1960,male,166.077
estimates,780,1961,male,169.166
estimates,780,1962,male,172.337
estimates,780,1963,male,175.327
estimates,780,1964,male,177.62
estimates,780,1965,male,178.874
estimates,780,1966,male,178.957
estimates,780,1967,male,178.073
estimates,780,1968,male,176.994
estimates,780,1969,male,176.693
estimates,780,1970,male,177.519
estimates,780,1971,male,175.177
estimates,780,1972,male,174.089
estimates,780,1973,male,173.458
estimates,780,1974,male,172.176
estimates,780,1975,male,169.882
estimates,780,1976,male,167.975
estimates,780,1977,male,164.855
estimates,780,1978,male,161.143
estimates,780,1979,male,157.699
estimates,780,1980,male,154.861
estimates,780,1981,male,151.973
estimates,780,1982,male,149.979
estimates,780,1983,male,148.499
estimates,780,1984,male,146.664
estimates,780,1985,male,143.958
estimates,780,1986,male,140.462
estimates,780,1987,male,135.89
estimates,780,1988,male,131.155
estimates,780,1989,male,127.267
estimates,780,1990,male,124.52
estimates,780,1991,male,121.18
estimates,780,1992,male,118.8
estimates,780,1993,male,116.972
estimates,780,1994,male,115.09
estimates,780,1995,male,112.882
estimates,780,1996,male,110.445
estimates,780,1997,male,107.823
estimates,780,1998,male,105.102
estimates,780,1999,male,102.464
estimates,780,2000,male,99.993
estimates,780,2001,male,97.494
estimates,780,2002,male,95.058
estimates,780,2003,male,92.64
estimates,780,2004,male,90.077
estimates,780,2005,male,87.29
estimates,780,2006,male,84.487
estimates,780,2007,male,81.428
estimates,780,2008,male,78.39
estimates,780,2009,male,75.652
estimates,780,2010,male,73.338
estimates,780,2011,male,71.546
estimates,780,2012,male,69.951
estimates,780,2013,male,68.575
estimates,780,2014,male,67.411
estimates,780,2015,male,66.446
medium_variant,780,2015,male,66.446
medium_variant,780,2016,male,65.799
medium_variant,780,2017,male,65.315
medium_variant,780,2018,male,64.985
medium_variant,780,2019,male,64.79
medium_variant,780,2020,male,64.713
medium_variant,780,2021,male,64.94
medium_variant,780,2022,male,65.246
medium_variant,780,2023,male,65.563
medium_variant,780,2024,male,65.807
medium_variant,780,2025,male,65.927
medium_variant,780,2026,male,66.282
medium_variant,780,2027,male,66.453
medium_variant,780,2028,male,66.476
medium_variant,780,2029,male,66.42
medium_variant,780,2030,male,66.321
medium_variant,780,2031,male,66.515
medium_variant,780,2032,male,66.615
medium_variant,780,2033,male,66.576
medium_variant,780,2034,male,66.315
medium_variant,780,2035,male,65.82
medium_variant,780,2036,male,65.509
medium_variant,780,2037,male,64.978
medium_variant,780,2038,male,64.325
medium_variant,780,2039,male,63.668
medium_variant,780,2040,male,63.069
medium_variant,780,2041,male,62.932
medium_variant,780,2042,male,62.829
medium_variant,780,2043,male,62.753
medium_variant,780,2044,male,62.684
medium_variant,780,2045,male,62.619
medium_variant,780,2046,male,62.975
medium_variant,780,2047,male,63.297
medium_variant,780,2048,male,63.646
medium_variant,780,2049,male,64.104
medium_variant,780,2050,male,64.719
medium_variant,780,2051,male,65.879
medium_variant,780,2052,male,67.126
medium_variant,780,2053,male,68.373
medium_variant,780,2054,male,69.503
medium_variant,780,2055,male,70.444
medium_variant,780,2056,male,71.633
medium_variant,780,2057,male,72.616
medium_variant,780,2058,male,73.362
medium_variant,780,2059,male,73.837
medium_variant,780,2060,male,74.026
medium_variant,780,2061,male,74.376
medium_variant,780,2062,male,74.426
medium_variant,780,2063,male,74.222
medium_variant,780,2064,male,73.814
medium_variant,780,2065,male,73.241
medium_variant,780,2066,male,72.979
medium_variant,780,2067,male,72.534
medium_variant,780,2068,male,71.977
medium_variant,780,2069,male,71.394
medium_variant,780,2070,male,70.835
medium_variant,780,2071,male,70.792
medium_variant,780,2072,male,70.73
medium_variant,780,2073,male,70.671
medium_variant,780,2074,male,70.635
medium_variant,780,2075,male,70.64
medium_variant,780,2076,male,71.173
medium_variant,780,2077,male,71.697
medium_variant,780,2078,male,72.208
medium_variant,780,2079,male,72.7
medium_variant,780,2080,male,73.168
medium_variant,780,2081,male,74.053
medium_variant,780,2082,male,74.87
medium_variant,780,2083,male,75.601
medium_variant,780,2084,male,76.218
medium_variant,780,2085,male,76.702
medium_variant,780,2086,male,77.422
medium_variant,780,2087,male,77.968
medium_variant,780,2088,male,78.36
medium_variant,780,2089,male,78.611
medium_variant,780,2090,male,78.73
medium_variant,780,2091,male,79.059
medium_variant,780,2092,male,79.216
medium_variant,780,2093,male,79.236
medium_variant,780,2094,male,79.142
