variant,country,year,gender,dependencyratio2569
estimates,496,1950,male,109.117
estimates,496,1951,male,110.095
estimates,496,1952,male,111.623
estimates,496,1953,male,113.22
estimates,496,1954,male,114.473
estimates,496,1955,male,115.292
estimates,496,1956,male,117.839
estimates,496,1957,male,119.574
estimates,496,1958,male,120.985
estimates,496,1959,male,122.668
estimates,496,1960,male,124.966
estimates,496,1961,male,128.159
estimates,496,1962,male,132.16
estimates,496,1963,male,136.592
estimates,496,1964,male,140.759
estimates,496,1965,male,144.339
estimates,496,1966,male,149.723
estimates,496,1967,male,153.852
estimates,496,1968,male,157.261
estimates,496,1969,male,160.775
estimates,496,1970,male,164.754
estimates,496,1971,male,169.106
estimates,496,1972,male,174.097
estimates,496,1973,male,179.179
estimates,496,1974,male,183.488
estimates,496,1975,male,186.594
estimates,496,1976,male,190.686
estimates,496,1977,male,193.205
estimates,496,1978,male,194.505
estimates,496,1979,male,195.227
estimates,496,1980,male,195.691
estimates,496,1981,male,196.565
estimates,496,1982,male,197.174
estimates,496,1983,male,197.244
estimates,496,1984,male,196.357
estimates,496,1985,male,194.403
estimates,496,1986,male,192.966
estimates,496,1987,male,190.576
estimates,496,1988,male,187.41
estimates,496,1989,male,183.656
estimates,496,1990,male,179.421
estimates,496,1991,male,177.673
estimates,496,1992,male,174.859
estimates,496,1993,male,171.391
estimates,496,1994,male,167.693
estimates,496,1995,male,163.921
estimates,496,1996,male,158.928
estimates,496,1997,male,154.332
estimates,496,1998,male,149.914
estimates,496,1999,male,145.411
estimates,496,2000,male,140.776
estimates,496,2001,male,136.772
estimates,496,2002,male,132.653
estimates,496,2003,male,128.477
estimates,496,2004,male,124.421
estimates,496,2005,male,120.584
estimates,496,2006,male,117.259
estimates,496,2007,male,114.258
estimates,496,2008,male,111.442
estimates,496,2009,male,108.596
estimates,496,2010,male,105.655
estimates,496,2011,male,103.263
estimates,496,2012,male,100.769
estimates,496,2013,male,98.355
estimates,496,2014,male,96.169
estimates,496,2015,male,94.245
medium_variant,496,2015,male,94.245
medium_variant,496,2016,male,93.105
medium_variant,496,2017,male,91.817
medium_variant,496,2018,male,90.604
medium_variant,496,2019,male,89.74
