variant,country,year,gender,dependencyratio2569
estimates,70,1950,male,182.64
estimates,70,1951,male,181.946
estimates,70,1952,male,178.254
estimates,70,1953,male,174.106
estimates,70,1954,male,170.352
estimates,70,1955,male,166.954
estimates,70,1956,male,163.176
estimates,70,1957,male,160.113
estimates,70,1958,male,157.313
estimates,70,1959,male,154.378
estimates,70,1960,male,151.245
estimates,70,1961,male,148.166
estimates,70,1962,male,145.17
estimates,70,1963,male,142.486
estimates,70,1964,male,140.516
estimates,70,1965,male,139.414
estimates,70,1966,male,140.124
estimates,70,1967,male,141.499
estimates,70,1968,male,143.285
estimates,70,1969,male,144.967
estimates,70,1970,male,146.096
estimates,70,1971,male,145.025
estimates,70,1972,male,143.69
estimates,70,1973,male,142.16
estimates,70,1974,male,140.408
estimates,70,1975,male,138.403
estimates,70,1976,male,135.357
estimates,70,1977,male,131.748
estimates,70,1978,male,127.849
estimates,70,1979,male,123.994
estimates,70,1980,male,120.313
estimates,70,1981,male,116.812
estimates,70,1982,male,113.45
estimates,70,1983,male,110.087
estimates,70,1984,male,106.486
estimates,70,1985,male,102.596
estimates,70,1986,male,98.485
estimates,70,1987,male,94.366
estimates,70,1988,male,90.453
estimates,70,1989,male,86.957
estimates,70,1990,male,83.902
estimates,70,1991,male,80.943
estimates,70,1992,male,78.464
estimates,70,1993,male,76.435
estimates,70,1994,male,74.868
estimates,70,1995,male,73.821
estimates,70,1996,male,73.32
estimates,70,1997,male,73.097
estimates,70,1998,male,73.038
estimates,70,1999,male,72.925
estimates,70,2000,male,72.61
estimates,70,2001,male,72.31
estimates,70,2002,male,71.548
estimates,70,2003,male,70.529
estimates,70,2004,male,69.588
estimates,70,2005,male,68.889
estimates,70,2006,male,68.227
estimates,70,2007,male,68.009
estimates,70,2008,male,67.911
estimates,70,2009,male,67.434
estimates,70,2010,male,66.359
estimates,70,2011,male,65.548
estimates,70,2012,male,64.228
estimates,70,2013,male,62.735
estimates,70,2014,male,61.521
estimates,70,2015,male,60.779
medium_variant,70,2015,male,60.779
medium_variant,70,2016,male,59.762
medium_variant,70,2017,male,59.036
medium_variant,70,2018,male,58.52
medium_variant,70,2019,male,58.049
medium_variant,70,2020,male,57.557
medium_variant,70,2021,male,57.413
medium_variant,70,2022,male,57.242
medium_variant,70,2023,male,57.105
medium_variant,70,2024,male,57.131
medium_variant,70,2025,male,57.393
medium_variant,70,2026,male,58.116
medium_variant,70,2027,male,59.019
medium_variant,70,2028,male,60.066
medium_variant,70,2029,male,61.153
medium_variant,70,2030,male,62.204
medium_variant,70,2031,male,63.409
medium_variant,70,2032,male,64.558
medium_variant,70,2033,male,65.603
medium_variant,70,2034,male,66.494
medium_variant,70,2035,male,67.213
medium_variant,70,2036,male,67.893
medium_variant,70,2037,male,68.373
medium_variant,70,2038,male,68.73
medium_variant,70,2039,male,69.064
medium_variant,70,2040,male,69.427
medium_variant,70,2041,male,69.988
medium_variant,70,2042,male,70.545
medium_variant,70,2043,male,71.081
medium_variant,70,2044,male,71.561
medium_variant,70,2045,male,71.978
medium_variant,70,2046,male,72.57
medium_variant,70,2047,male,73.073
medium_variant,70,2048,male,73.521
medium_variant,70,2049,male,73.955
medium_variant,70,2050,male,74.409
medium_variant,70,2051,male,75.092
medium_variant,70,2052,male,75.747
medium_variant,70,2053,male,76.413
medium_variant,70,2054,male,77.129
medium_variant,70,2055,male,77.925
medium_variant,70,2056,male,78.972
medium_variant,70,2057,male,80.057
medium_variant,70,2058,male,81.175
medium_variant,70,2059,male,82.308
medium_variant,70,2060,male,83.453
medium_variant,70,2061,male,84.676
medium_variant,70,2062,male,85.826
medium_variant,70,2063,male,86.973
medium_variant,70,2064,male,88.21
medium_variant,70,2065,male,89.577
medium_variant,70,2066,male,91.066
medium_variant,70,2067,male,92.646
medium_variant,70,2068,male,94.178
medium_variant,70,2069,male,95.448
medium_variant,70,2070,male,96.337
medium_variant,70,2071,male,96.833
medium_variant,70,2072,male,96.872
medium_variant,70,2073,male,96.613
medium_variant,70,2074,male,96.308
medium_variant,70,2075,male,96.116
medium_variant,70,2076,male,95.973
medium_variant,70,2077,male,95.856
medium_variant,70,2078,male,95.752
medium_variant,70,2079,male,95.62
medium_variant,70,2080,male,95.451
medium_variant,70,2081,male,95.226
medium_variant,70,2082,male,94.916
medium_variant,70,2083,male,94.579
medium_variant,70,2084,male,94.289
medium_variant,70,2085,male,94.109
medium_variant,70,2086,male,93.976
medium_variant,70,2087,male,93.862
medium_variant,70,2088,male,93.813
medium_variant,70,2089,male,93.875
medium_variant,70,2090,male,94.07
medium_variant,70,2091,male,94.339
medium_variant,70,2092,male,94.655
medium_variant,70,2093,male,95.021
medium_variant,70,2094,male,95.446
medium_variant,70,2095,male,95.962
medium_variant,70,2096,male,96.443
medium_variant,70,2097,male,96.886
medium_variant,70,2098,male,97.339
medium_variant,70,2099,male,97.843
medium_variant,70,2100,male,98.398
estimates,70,1950,female,159.264
estimates,70,1951,female,157.851
estimates,70,1952,female,154.575
estimates,70,1953,female,151.285
estimates,70,1954,female,148.395
estimates,70,1955,female,145.705
estimates,70,1956,female,142.649
estimates,70,1957,female,140.137
estimates,70,1958,female,137.782
estimates,70,1959,female,135.271
estimates,70,1960,female,132.583
estimates,70,1961,female,130.027
estimates,70,1962,female,127.469
estimates,70,1963,female,125.135
estimates,70,1964,female,123.385
estimates,70,1965,female,122.359
estimates,70,1966,female,122.612
estimates,70,1967,female,123.363
estimates,70,1968,female,124.437
estimates,70,1969,female,125.417
estimates,70,1970,female,125.92
estimates,70,1971,female,124.994
estimates,70,1972,female,123.699
estimates,70,1973,female,122.047
estimates,70,1974,female,120.083
estimates,70,1975,female,117.9
estimates,70,1976,female,115.588
estimates,70,1977,female,112.954
estimates,70,1978,female,110.228
estimates,70,1979,female,107.694
estimates,70,1980,female,105.453
estimates,70,1981,female,103.178
estimates,70,1982,female,101.146
estimates,70,1983,female,99.158
estimates,70,1984,female,96.902
estimates,70,1985,female,94.275
estimates,70,1986,female,91.222
estimates,70,1987,female,88.034
estimates,70,1988,female,84.966
estimates,70,1989,female,82.303
estimates,70,1990,female,80.123
estimates,70,1991,female,78.106
estimates,70,1992,female,76.503
estimates,70,1993,female,75.214
estimates,70,1994,female,74.147
estimates,70,1995,female,73.305
estimates,70,1996,female,72.826
estimates,70,1997,female,72.489
estimates,70,1998,female,72.266
estimates,70,1999,female,72.055
estimates,70,2000,female,71.774
estimates,70,2001,female,71.63
estimates,70,2002,female,71.162
estimates,70,2003,female,70.527
estimates,70,2004,female,69.992
estimates,70,2005,female,69.693
estimates,70,2006,female,69.407
estimates,70,2007,female,69.553
estimates,70,2008,female,69.815
estimates,70,2009,female,69.698
estimates,70,2010,female,68.97
estimates,70,2011,female,68.35
estimates,70,2012,female,67.182
estimates,70,2013,female,65.834
estimates,70,2014,female,64.817
estimates,70,2015,female,64.364
medium_variant,70,2015,female,64.364
medium_variant,70,2016,female,63.585
medium_variant,70,2017,female,63.169
medium_variant,70,2018,female,63.007
medium_variant,70,2019,female,62.899
medium_variant,70,2020,female,62.757
medium_variant,70,2021,female,62.869
medium_variant,70,2022,female,62.953
medium_variant,70,2023,female,63.065
medium_variant,70,2024,female,63.313
medium_variant,70,2025,female,63.759
medium_variant,70,2026,female,64.528
medium_variant,70,2027,female,65.427
medium_variant,70,2028,female,66.452
medium_variant,70,2029,female,67.566
medium_variant,70,2030,female,68.73
medium_variant,70,2031,female,70.034
medium_variant,70,2032,female,71.353
medium_variant,70,2033,female,72.629
medium_variant,70,2034,female,73.795
medium_variant,70,2035,female,74.832
medium_variant,70,2036,female,75.731
medium_variant,70,2037,female,76.443
medium_variant,70,2038,female,77.06
medium_variant,70,2039,female,77.681
medium_variant,70,2040,female,78.35
medium_variant,70,2041,female,79.078
medium_variant,70,2042,female,79.812
medium_variant,70,2043,female,80.519
medium_variant,70,2044,female,81.161
medium_variant,70,2045,female,81.741
medium_variant,70,2046,female,82.334
medium_variant,70,2047,female,82.813
medium_variant,70,2048,female,83.229
medium_variant,70,2049,female,83.653
medium_variant,70,2050,female,84.142
medium_variant,70,2051,female,84.706
medium_variant,70,2052,female,85.258
medium_variant,70,2053,female,85.85
medium_variant,70,2054,female,86.53
medium_variant,70,2055,female,87.328
medium_variant,70,2056,female,88.251
medium_variant,70,2057,female,89.227
medium_variant,70,2058,female,90.253
