variant,region,year,oldagedependencyratio1564
estimates,911,1950,6.91
estimates,911,1951,6.811
estimates,911,1952,6.681
estimates,911,1953,6.527
estimates,911,1954,6.355
estimates,911,1955,6.172
estimates,911,1956,6.165
estimates,911,1957,6.136
estimates,911,1958,6.088
estimates,911,1959,6.022
estimates,911,1960,5.941
estimates,911,1961,5.98
estimates,911,1962,5.996
estimates,911,1963,5.991
estimates,911,1964,5.966
estimates,911,1965,5.923
estimates,911,1966,5.973
estimates,911,1967,6
estimates,911,1968,6.005
estimates,911,1969,5.994
estimates,911,1970,5.968
estimates,911,1971,6.025
estimates,911,1972,6.06
estimates,911,1973,6.076
estimates,911,1974,6.075
estimates,911,1975,6.061
estimates,911,1976,6.109
estimates,911,1977,6.135
estimates,911,1978,6.144
estimates,911,1979,6.14
estimates,911,1980,6.123
estimates,911,1981,6.159
estimates,911,1982,6.176
estimates,911,1983,6.175
estimates,911,1984,6.161
estimates,911,1985,6.134
estimates,911,1986,6.163
estimates,911,1987,6.172
estimates,911,1988,6.166
estimates,911,1989,6.147
estimates,911,1990,6.118
estimates,911,1991,6.129
estimates,911,1992,6.124
estimates,911,1993,6.107
estimates,911,1994,6.082
estimates,911,1995,6.049
estimates,911,1996,6.058
estimates,911,1997,6.047
estimates,911,1998,6.021
estimates,911,1999,5.98
estimates,911,2000,5.929
estimates,911,2001,5.933
estimates,911,2002,5.921
estimates,911,2003,5.897
estimates,911,2004,5.864
estimates,911,2005,5.825
estimates,911,2006,5.827
estimates,911,2007,5.818
estimates,911,2008,5.8
estimates,911,2009,5.772
estimates,911,2010,5.738
estimates,911,2011,5.737
estimates,911,2012,5.725
estimates,911,2013,5.705
estimates,911,2014,5.68
estimates,911,2015,5.654
medium_variant,911,2015,5.654
medium_variant,911,2016,5.654
medium_variant,911,2017,5.648
medium_variant,911,2018,5.636
medium_variant,911,2019,5.62
medium_variant,911,2020,5.603
medium_variant,911,2021,5.61
medium_variant,911,2022,5.61
medium_variant,911,2023,5.607
medium_variant,911,2024,5.603
medium_variant,911,2025,5.6
medium_variant,911,2026,5.618
medium_variant,911,2027,5.632
medium_variant,911,2028,5.645
medium_variant,911,2029,5.658
medium_variant,911,2030,5.673
medium_variant,911,2031,5.705
medium_variant,911,2032,5.735
medium_variant,911,2033,5.764
medium_variant,911,2034,5.796
medium_variant,911,2035,5.831
medium_variant,911,2036,5.881
medium_variant,911,2037,5.93
medium_variant,911,2038,5.981
medium_variant,911,2039,6.035
medium_variant,911,2040,6.094
medium_variant,911,2041,6.165
medium_variant,911,2042,6.236
medium_variant,911,2043,6.311
medium_variant,911,2044,6.393
medium_variant,911,2045,6.483
medium_variant,911,2046,6.585
medium_variant,911,2047,6.69
medium_variant,911,2048,6.8
medium_variant,911,2049,6.917
medium_variant,911,2050,7.041
medium_variant,911,2051,7.173
medium_variant,911,2052,7.308
medium_variant,911,2053,7.447
medium_variant,911,2054,7.592
medium_variant,911,2055,7.743
medium_variant,911,2056,7.898
medium_variant,911,2057,8.056
medium_variant,911,2058,8.218
medium_variant,911,2059,8.386
medium_variant,911,2060,8.562
medium_variant,911,2061,8.737
medium_variant,911,2062,8.915
medium_variant,911,2063,9.1
medium_variant,911,2064,9.296
medium_variant,911,2065,9.506
medium_variant,911,2066,9.72
medium_variant,911,2067,9.942
medium_variant,911,2068,10.173
medium_variant,911,2069,10.415
medium_variant,911,2070,10.669
medium_variant,911,2071,10.921
medium_variant,911,2072,11.18
medium_variant,911,2073,11.445
medium_variant,911,2074,11.72
medium_variant,911,2075,12.005
medium_variant,911,2076,12.281
medium_variant,911,2077,12.562
medium_variant,911,2078,12.849
medium_variant,911,2079,13.144
medium_variant,911,2080,13.449
medium_variant,911,2081,13.744
medium_variant,911,2082,14.043
medium_variant,911,2083,14.349
medium_variant,911,2084,14.663
medium_variant,911,2085,14.988
medium_variant,911,2086,15.3
medium_variant,911,2087,15.617
medium_variant,911,2088,15.941
medium_variant,911,2089,16.275
medium_variant,911,2090,16.622
medium_variant,911,2091,16.955
medium_variant,911,2092,17.295
medium_variant,911,2093,17.644
medium_variant,911,2094,18.003
medium_variant,911,2095,18.375
medium_variant,911,2096,18.728
medium_variant,911,2097,19.088
medium_variant,911,2098,19.457
medium_variant,911,2099,19.838
medium_variant,911,2100,20.231
high_variant,911,2015,5.65381164251055
low_variant,911,2015,5.65381164251055
constant_fertility,911,2015,5.65381164251055
instant_replacement,911,2015,5.65381164251055
zero_migration,911,2015,5.65381164251055
constant_mortality,911,2015,5.65381164251055
no_change,911,2015,5.65381164251055
high_variant,911,2020,5.60346066663432
low_variant,911,2020,5.60346066663432
constant_fertility,911,2020,5.60346066663432
instant_replacement,911,2020,5.60343976897888
zero_migration,911,2020,5.60411729833201
constant_mortality,911,2020,5.55977203607851
no_change,911,2020,5.55977811626793
high_variant,911,2025,5.59981438686318
low_variant,911,2025,5.59981438686318
constant_fertility,911,2025,5.59981438686318
instant_replacement,911,2025,5.5997473986567
zero_migration,911,2025,5.60119152457531
constant_mortality,911,2025,5.48413953699001
no_change,911,2025,5.4841562863336
high_variant,911,2030,5.67289096428706
low_variant,911,2030,5.67289096428706
constant_fertility,911,2030,5.67289096428706
instant_replacement,911,2030,5.67278973049017
zero_migration,911,2030,5.67499392765001
constant_mortality,911,2030,5.47180569550681
no_change,911,2030,5.47182940368
high_variant,911,2035,5.77982663671623
low_variant,911,2035,5.88246998348513
constant_fertility,911,2035,5.74959510692251
instant_replacement,911,2035,6.49589852684818
zero_migration,911,2035,5.83339548491931
constant_mortality,911,2035,5.54420908313575
no_change,911,2035,5.46771441714284
high_variant,911,2040,5.9613198906195
low_variant,911,2040,6.23178614199661
constant_fertility,911,2040,5.84944697403104
instant_replacement,911,2040,7.44195514510728
zero_migration,911,2040,6.09669234835003
constant_mortality,911,2040,5.71495258696082
no_change,911,2040,5.48816157314884
high_variant,911,2045,6.24418600145915
low_variant,911,2045,6.74052253711978
constant_fertility,911,2045,5.99345273622237
instant_replacement,911,2045,8.54269667559424
zero_migration,911,2045,6.48631691007516
constant_mortality,911,2045,5.99510124523446
no_change,911,2045,5.54680081852166
high_variant,911,2050,6.68194089561048
low_variant,911,2050,7.44079827128087
constant_fertility,911,2050,6.20820304149048
instant_replacement,911,2050,9.91457349950773
zero_migration,911,2050,7.04508503710462
constant_mortality,911,2050,6.41617994572855
no_change,911,2050,5.66398657860333
high_variant,911,2055,7.23173549724331
low_variant,911,2055,8.32532354929288
constant_fertility,911,2055,6.44006402971673
instant_replacement,911,2055,11.6674516690619
zero_migration,911,2055,7.74643642105521
constant_mortality,911,2055,6.95267632095659
no_change,911,2055,5.79395088126975
high_variant,911,2060,7.85110493439127
low_variant,911,2060,9.39042020493314
constant_fertility,911,2060,6.63526529808284
instant_replacement,911,2060,13.93582403315
zero_migration,911,2060,8.5643362442352
constant_mortality,911,2060,7.5741057358508
no_change,911,2060,5.88682778536507
high_variant,911,2065,8.53505817785589
low_variant,911,2065,10.6679232028939
constant_fertility,911,2065,6.77737597403516
instant_replacement,911,2065,16.8467720859308
zero_migration,911,2065,9.50739904002802
constant_mortality,911,2065,8.30002209205511
no_change,911,2065,5.94137744631519
high_variant,911,2070,9.35815278473651
low_variant,911,2070,12.2876690508321
constant_fertility,911,2070,6.91183131050515
instant_replacement,911,2070,20.6678764025536
zero_migration,911,2070,10.6700866699151
constant_mortality,911,2070,9.20926905496287
no_change,911,2070,5.99691815499457
high_variant,911,2075,10.2682511264616
low_variant,911,2075,14.2260143557705
constant_fertility,911,2075,6.98333833532551
instant_replacement,911,2075,25.4514405774081
zero_migration,911,2075,12.0058168081726
constant_mortality,911,2075,10.2581617840019
no_change,911,2075,6.0048523244844
high_variant,911,2080,11.2002466648064
low_variant,911,2080,16.4398506151802
constant_fertility,911,2080,6.94724856568757
instant_replacement,911,2080,31.2401451590872
zero_migration,911,2080,13.4504888220152
constant_mortality,911,2080,11.3662045651244
no_change,911,2080,5.91486254371646
high_variant,911,2085,12.3543917278869
low_variant,911,2085,18.5842778001799
constant_fertility,911,2085,6.9925415806419
instant_replacement,911,2085,28.9011348581617
zero_migration,911,2085,14.9901789256706
constant_mortality,911,2085,12.4577697076282
no_change,911,2085,5.88234944280077
high_variant,911,2090,13.6418491968593
low_variant,911,2090,20.7602009081467
constant_fertility,911,2090,7.09115265614361
instant_replacement,911,2090,27.7473612603912
zero_migration,911,2090,16.6240000217286
constant_mortality,911,2090,13.5406127508708
no_change,911,2090,5.88709733137332
high_variant,911,2095,15.0305388007016
low_variant,911,2095,23.0642596243957
constant_fertility,911,2095,7.21035381227412
instant_replacement,911,2095,28.0652000348383
zero_migration,911,2095,18.3771161713162
constant_mortality,911,2095,14.6431036723024
no_change,911,2095,5.89928445530345
high_variant,911,2100,16.3954102982845
low_variant,911,2100,25.683281325009
constant_fertility,911,2100,7.3195602863303
instant_replacement,911,2100,29.6613562955602
zero_migration,911,2100,20.2320286761765
constant_mortality,911,2100,15.7641416503574
no_change,911,2100,5.8956418245017
