variant,region,year,oldagedependencyratio1564
estimates,928,1950,6.874
estimates,928,1951,6.729
estimates,928,1952,6.506
estimates,928,1953,6.211
estimates,928,1954,5.851
estimates,928,1955,5.434
estimates,928,1956,5.271
estimates,928,1957,5.068
estimates,928,1958,4.843
estimates,928,1959,4.62
estimates,928,1960,4.408
estimates,928,1961,4.412
estimates,928,1962,4.415
estimates,928,1963,4.4
estimates,928,1964,4.351
estimates,928,1965,4.263
estimates,928,1966,4.307
estimates,928,1967,4.319
estimates,928,1968,4.306
estimates,928,1969,4.274
estimates,928,1970,4.23
estimates,928,1971,4.284
estimates,928,1972,4.32
estimates,928,1973,4.337
estimates,928,1974,4.337
estimates,928,1975,4.319
estimates,928,1976,4.38
estimates,928,1977,4.419
estimates,928,1978,4.435
estimates,928,1979,4.432
estimates,928,1980,4.414
estimates,928,1981,4.478
estimates,928,1982,4.527
estimates,928,1983,4.558
estimates,928,1984,4.568
estimates,928,1985,4.555
estimates,928,1986,4.598
estimates,928,1987,4.615
estimates,928,1988,4.613
estimates,928,1989,4.595
estimates,928,1990,4.568
estimates,928,1991,4.594
estimates,928,1992,4.607
estimates,928,1993,4.608
estimates,928,1994,4.599
estimates,928,1995,4.582
estimates,928,1996,4.638
estimates,928,1997,4.682
estimates,928,1998,4.715
estimates,928,1999,4.738
estimates,928,2000,4.755
estimates,928,2001,4.825
estimates,928,2002,4.885
estimates,928,2003,4.937
estimates,928,2004,4.985
estimates,928,2005,5.029
estimates,928,2006,5.134
estimates,928,2007,5.232
estimates,928,2008,5.323
estimates,928,2009,5.404
estimates,928,2010,5.474
estimates,928,2011,5.562
estimates,928,2012,5.636
estimates,928,2013,5.701
estimates,928,2014,5.765
estimates,928,2015,5.833
medium_variant,928,2015,5.833
medium_variant,928,2016,5.948
medium_variant,928,2017,6.06
medium_variant,928,2018,6.166
medium_variant,928,2019,6.266
medium_variant,928,2020,6.361
medium_variant,928,2021,6.494
medium_variant,928,2022,6.616
medium_variant,928,2023,6.73
medium_variant,928,2024,6.84
medium_variant,928,2025,6.949
medium_variant,928,2026,7.099
medium_variant,928,2027,7.244
medium_variant,928,2028,7.382
medium_variant,928,2029,7.512
medium_variant,928,2030,7.634
medium_variant,928,2031,7.79
medium_variant,928,2032,7.931
medium_variant,928,2033,8.069
medium_variant,928,2034,8.222
medium_variant,928,2035,8.399
medium_variant,928,2036,8.638
medium_variant,928,2037,8.886
medium_variant,928,2038,9.133
medium_variant,928,2039,9.366
medium_variant,928,2040,9.58
medium_variant,928,2041,9.818
medium_variant,928,2042,10.032
medium_variant,928,2043,10.227
medium_variant,928,2044,10.411
medium_variant,928,2045,10.587
medium_variant,928,2046,10.801
medium_variant,928,2047,11
medium_variant,928,2048,11.184
medium_variant,928,2049,11.347
medium_variant,928,2050,11.491
medium_variant,928,2051,11.666
medium_variant,928,2052,11.817
medium_variant,928,2053,11.955
medium_variant,928,2054,12.092
medium_variant,928,2055,12.234
medium_variant,928,2056,12.433
medium_variant,928,2057,12.628
medium_variant,928,2058,12.824
medium_variant,928,2059,13.027
medium_variant,928,2060,13.242
medium_variant,928,2061,13.525
medium_variant,928,2062,13.81
medium_variant,928,2063,14.093
medium_variant,928,2064,14.37
medium_variant,928,2065,14.639
medium_variant,928,2066,14.957
medium_variant,928,2067,15.259
medium_variant,928,2068,15.549
medium_variant,928,2069,15.834
medium_variant,928,2070,16.118
medium_variant,928,2071,16.458
medium_variant,928,2072,16.787
medium_variant,928,2073,17.104
medium_variant,928,2074,17.406
medium_variant,928,2075,17.691
medium_variant,928,2076,18.015
medium_variant,928,2077,18.315
medium_variant,928,2078,18.597
medium_variant,928,2079,18.864
medium_variant,928,2080,19.121
medium_variant,928,2081,19.423
