variant,region,year,oldagedependencyratio1564
estimates,5500,1950,9.953
estimates,5500,1951,10.074
estimates,5500,1952,10.167
estimates,5500,1953,10.221
estimates,5500,1954,10.228
estimates,5500,1955,10.194
estimates,5500,1956,10.187
estimates,5500,1957,10.151
estimates,5500,1958,10.103
estimates,5500,1959,10.059
estimates,5500,1960,10.026
estimates,5500,1961,10.075
estimates,5500,1962,10.106
estimates,5500,1963,10.127
estimates,5500,1964,10.153
estimates,5500,1965,10.184
estimates,5500,1966,10.324
estimates,5500,1967,10.459
estimates,5500,1968,10.568
estimates,5500,1969,10.626
estimates,5500,1970,10.621
estimates,5500,1971,10.608
estimates,5500,1972,10.518
estimates,5500,1973,10.374
estimates,5500,1974,10.207
estimates,5500,1975,10.031
estimates,5500,1976,9.992
estimates,5500,1977,9.942
estimates,5500,1978,9.86
estimates,5500,1979,9.718
estimates,5500,1980,9.509
estimates,5500,1981,9.307
estimates,5500,1982,9.064
estimates,5500,1983,8.811
estimates,5500,1984,8.581
estimates,5500,1985,8.391
estimates,5500,1986,8.266
estimates,5500,1987,8.153
estimates,5500,1988,8.072
estimates,5500,1989,8.053
estimates,5500,1990,8.108
estimates,5500,1991,8.325
estimates,5500,1992,8.595
estimates,5500,1993,8.864
estimates,5500,1994,9.055
estimates,5500,1995,9.127
estimates,5500,1996,9.12
estimates,5500,1997,8.995
estimates,5500,1998,8.817
estimates,5500,1999,8.673
estimates,5500,2000,8.604
estimates,5500,2001,8.719
estimates,5500,2002,8.88
estimates,5500,2003,9.01
estimates,5500,2004,9.019
estimates,5500,2005,8.875
estimates,5500,2006,8.685
estimates,5500,2007,8.405
estimates,5500,2008,8.091
estimates,5500,2009,7.805
estimates,5500,2010,7.579
estimates,5500,2011,7.507
estimates,5500,2012,7.454
estimates,5500,2013,7.416
estimates,5500,2014,7.407
estimates,5500,2015,7.447
medium_variant,5500,2015,7.447
medium_variant,5500,2016,7.598
medium_variant,5500,2017,7.806
medium_variant,5500,2018,8.06
medium_variant,5500,2019,8.336
medium_variant,5500,2020,8.624
medium_variant,5500,2021,8.975
medium_variant,5500,2022,9.324
medium_variant,5500,2023,9.675
medium_variant,5500,2024,10.042
medium_variant,5500,2025,10.429
medium_variant,5500,2026,10.865
medium_variant,5500,2027,11.306
medium_variant,5500,2028,11.731
medium_variant,5500,2029,12.107
medium_variant,5500,2030,12.418
medium_variant,5500,2031,12.684
medium_variant,5500,2032,12.894
medium_variant,5500,2033,13.069
medium_variant,5500,2034,13.242
medium_variant,5500,2035,13.432
medium_variant,5500,2036,13.651
medium_variant,5500,2037,13.879
medium_variant,5500,2038,14.112
medium_variant,5500,2039,14.34
medium_variant,5500,2040,14.561
medium_variant,5500,2041,14.803
medium_variant,5500,2042,15.036
medium_variant,5500,2043,15.273
medium_variant,5500,2044,15.526
medium_variant,5500,2045,15.803
medium_variant,5500,2046,16.146
medium_variant,5500,2047,16.493
medium_variant,5500,2048,16.868
medium_variant,5500,2049,17.302
medium_variant,5500,2050,17.815
medium_variant,5500,2051,18.446
medium_variant,5500,2052,19.131
medium_variant,5500,2053,19.837
medium_variant,5500,2054,20.512
medium_variant,5500,2055,21.121
medium_variant,5500,2056,21.712
medium_variant,5500,2057,22.236
medium_variant,5500,2058,22.682
medium_variant,5500,2059,23.037
