variant,region,year,oldagedependencyratio1564
estimates,957,1950,4.365
estimates,957,1951,4.48
estimates,957,1952,4.61
estimates,957,1953,4.735
estimates,957,1954,4.837
estimates,957,1955,4.908
estimates,957,1956,5.031
estimates,957,1957,5.112
estimates,957,1958,5.161
estimates,957,1959,5.215
estimates,957,1960,5.298
estimates,957,1961,5.327
estimates,957,1962,5.381
estimates,957,1963,5.437
estimates,957,1964,5.471
estimates,957,1965,5.465
estimates,957,1966,5.484
estimates,957,1967,5.482
estimates,957,1968,5.466
estimates,957,1969,5.446
estimates,957,1970,5.424
estimates,957,1971,5.485
estimates,957,1972,5.529
estimates,957,1973,5.563
estimates,957,1974,5.59
estimates,957,1975,5.622
estimates,957,1976,5.684
estimates,957,1977,5.751
estimates,957,1978,5.819
estimates,957,1979,5.87
estimates,957,1980,5.903
estimates,957,1981,5.952
estimates,957,1982,5.95
estimates,957,1983,5.908
estimates,957,1984,5.856
estimates,957,1985,5.829
estimates,957,1986,5.97
estimates,957,1987,6.151
estimates,957,1988,6.347
estimates,957,1989,6.526
estimates,957,1990,6.684
estimates,957,1991,6.821
estimates,957,1992,6.942
estimates,957,1993,7.061
estimates,957,1994,7.182
estimates,957,1995,7.299
estimates,957,1996,7.416
estimates,957,1997,7.528
estimates,957,1998,7.634
estimates,957,1999,7.731
estimates,957,2000,7.819
estimates,957,2001,7.96
estimates,957,2002,8.094
estimates,957,2003,8.226
estimates,957,2004,8.361
estimates,957,2005,8.491
estimates,957,2006,8.707
estimates,957,2007,8.922
estimates,957,2008,9.132
estimates,957,2009,9.327
estimates,957,2010,9.509
estimates,957,2011,9.639
estimates,957,2012,9.758
estimates,957,2013,9.88
estimates,957,2014,10.027
estimates,957,2015,10.21
medium_variant,957,2015,10.21
medium_variant,957,2016,10.445
medium_variant,957,2017,10.714
medium_variant,957,2018,11.014
medium_variant,957,2019,11.349
medium_variant,957,2020,11.716
medium_variant,957,2021,12.166
medium_variant,957,2022,12.655
medium_variant,957,2023,13.171
medium_variant,957,2024,13.696
medium_variant,957,2025,14.225
medium_variant,957,2026,14.742
medium_variant,957,2027,15.253
medium_variant,957,2028,15.773
medium_variant,957,2029,16.328
medium_variant,957,2030,16.932
medium_variant,957,2031,17.551
medium_variant,957,2032,18.209
medium_variant,957,2033,18.888
medium_variant,957,2034,19.555
medium_variant,957,2035,20.194
medium_variant,957,2036,20.773
medium_variant,957,2037,21.327
medium_variant,957,2038,21.85
medium_variant,957,2039,22.336
medium_variant,957,2040,22.787
medium_variant,957,2041,23.157
medium_variant,957,2042,23.493
medium_variant,957,2043,23.802
medium_variant,957,2044,24.096
medium_variant,957,2045,24.377
medium_variant,957,2046,24.596
medium_variant,957,2047,24.817
medium_variant,957,2048,25.043
medium_variant,957,2049,25.273
medium_variant,957,2050,25.515
medium_variant,957,2051,25.717
medium_variant,957,2052,25.939
medium_variant,957,2053,26.198
medium_variant,957,2054,26.525
medium_variant,957,2055,26.936
medium_variant,957,2056,27.371
medium_variant,957,2057,27.9
medium_variant,957,2058,28.494
medium_variant,957,2059,29.111
medium_variant,957,2060,29.717
medium_variant,957,2061,30.244
medium_variant,957,2062,30.773
medium_variant,957,2063,31.311
medium_variant,957,2064,31.869
medium_variant,957,2065,32.463
medium_variant,957,2066,32.999
medium_variant,957,2067,33.58
medium_variant,957,2068,34.186
medium_variant,957,2069,34.78
medium_variant,957,2070,35.343
medium_variant,957,2071,35.746
medium_variant,957,2072,36.121
medium_variant,957,2073,36.503
medium_variant,957,2074,36.948
medium_variant,957,2075,37.486
medium_variant,957,2076,37.943
medium_variant,957,2077,38.505
medium_variant,957,2078,39.135
medium_variant,957,2079,39.782
medium_variant,957,2080,40.411
medium_variant,957,2081,40.838
